EventId,Team,Formation,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,PlayerCount,AverageTeamRating,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed
7490434,Home,3-4-2-1,Gorka Iraizoz,gorka-iraizoz,G,False,0,10,16,8,1,0,1,0,90,Pedro Alcalá,pedro-alcala,D,False,0,47,19,12,4,0,0,0,90,Bernardo Espinosa,bernardo-espinosa,D,False,0,37,6,4,8,0,0,0,90,Marc Muniesa,marc-muniesa,D,False,0,43,15,9,5,0,0,0,90,Pablo Maffeo,pablo-maffeo,D,False,0,21,11,1,5,0,0,0,90,Pere Pons,pere-pons,M,False,0,39,2,2,2,0,0,0,90,Alex Granell,alex-granell,M,False,0,58,8,7,2,0,0,0,90,Aday Benítez,aday-benitez,M,False,0,37,5,2,5,0,0,0,71,Portu,portu,F,False,0,8,0,0,0,0,0,0,84,Borja García,borja-garcia,M,False,0,54,6,5,1,0,0,0,90,Cristhian Stuani,cristhian-stuani,F,False,0,12,0,0,1,0,0,0,90,Carles Planas,carles-planas,D,True,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,19.0,Olarenwaju Kayode,olarenwaju-kayode,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,13,0.0,,,,,,,,,,,,,
7490434,Away,4-4-2,Jan Oblak,jan-oblak,G,False,0,18,17,5,2,3,4,0,90,Juanfran,juanfran,D,False,0,13,2,1,3,0,0,0,58,José María Giménez,jose-maria-gimenez,D,False,0,34,8,3,6,0,0,0,90,Stefan Savić,stefan-savic,D,False,0,46,5,3,7,0,0,0,90,Lucas Hernández,lucas-hernandez,D,False,0,32,6,5,2,0,0,0,90,Yannick Carrasco,yannick-carrasco,M,False,0,27,1,0,0,0,0,0,90,Gabi,gabi,M,False,0,31,11,3,3,0,0,0,69,Saúl Ñíguez,saul-niguez,M,False,0,37,2,2,3,0,0,0,90,Koke,koke,M,False,0,53,9,3,0,0,0,0,90,Fernando Torres,fernando-torres,F,False,0,11,0,0,0,0,0,0,73,Antoine Griezmann,antoine-griezmann,F,False,0,11,1,1,0,0,0,0,67,Ángel Correa,angel-correa,F,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Nicolás Gaitán,nicolas-gaitan,F,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14,0.0,Luciano Vietto,luciano-vietto,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0
7491862,Home,4-1-4-1,Antonio Adán,antonio-adan,G,False,0,15,17,6,0,1,1,0,90,Antonio Barragán,antonio-barragan,D,False,0,40,5,2,3,0,0,0,90,Aïssa Mandi,aissa-mandi,D,False,0,33,6,4,8,0,0,0,90,Zouhair Feddal,zouhair-feddal,D,False,0,36,16,8,5,0,0,0,90,Riza Durmisi,riza-durmisi,D,False,0,21,4,1,0,0,0,0,90,Javi García,javi-garcia,D,False,0,44,5,5,1,0,0,0,90,Francis Guerrero,francis-guerrero,M,False,0,16,0,0,1,0,0,0,66,Andrés Guardado,andres-guardado,M,False,0,32,5,4,1,0,0,0,90,Víctor Camarasa,victor-camarasa,M,False,0,34,3,3,0,0,0,0,90,Joaquín,joaquin,M,False,0,21,2,2,0,0,0,0,84,Sergio León,sergio-leon,F,False,0,18,2,2,0,0,0,0,80,Cristian Tello,cristian-tello,M,True,0.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,Antonio Sanabria,antonio-sanabria,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,14,0.0,Juan Narváez,juan-narvaez,M,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7491862,Away,4-3-3,Sergio Álvarez,sergio-alvarez,G,False,0,28,19,7,1,1,1,0,90,Hugo Mallo,hugo-mallo,D,False,0,28,7,2,6,0,0,0,90,Sergi Gómez,sergi-gomez,D,False,0,39,5,2,0,0,0,0,80,Facundo Roncaglia,facundo-roncaglia,D,False,0,47,6,4,0,0,0,0,75,Jonny Otto,jonny-otto,D,False,0,42,3,2,2,0,0,0,90,Daniel Wass,daniel-wass,M,False,0,9,1,0,0,0,0,0,65,Nemanja Radoja,nemanja-radoja,M,False,0,47,1,0,0,0,0,0,90,Jozabed Sánchez,jozabed-sanchez,M,False,0,43,4,3,0,0,0,0,90,Iago Aspas,iago-aspas,F,False,0,33,1,1,0,0,0,0,90,Maximiliano Gómez,maximiliano-gomez,F,False,0,9,0,0,0,0,0,0,90,Pione Sisto,pione-sisto,M,False,0,23,5,5,0,0,0,0,90,Pablo Hernández,pablo-hernandez,M,True,0.0,20.0,3.0,2.0,0.0,0.0,0.0,0.0,25.0,Gustavo Cabral,gustavo-cabral,D,True,0.0,9.0,2.0,1.0,1.0,0.0,0.0,0.0,15.0,14,0.0,Stanislav Lobotka,stanislav-lobotka,M,True,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
7490540,Home,4-4-2,Mariano Barbosa,mariano-barbosa,G,False,0,11,9,3,0,2,2,0,90,Antonio Rukavina,antonio-rukavina,D,False,0,28,3,1,3,0,0,0,90,Álvaro González,alvaro-gonzalez,D,False,0,36,9,5,4,0,0,0,90,Víctor Ruiz,victor-ruiz,D,False,0,59,7,5,6,0,0,0,90,Jaume Costa,jaume-costa,D,False,0,41,6,4,2,0,0,0,90,Samu Castillejo,samu-castillejo,M,False,0,26,3,3,0,0,0,0,90,Rodri,rodri,M,False,0,59,5,2,1,0,0,0,87,Manu Trigueros,manu-trigueros,M,False,0,55,8,5,1,0,0,0,84,Pablo Fornals,pablo-fornals,M,False,0,42,6,3,2,0,0,0,90,Cédric Bakambu,cedric-bakambu,F,False,0,12,1,1,0,0,0,0,90,Carlos Bacca,carlos-bacca,F,False,0,14,1,0,0,0,0,0,69,Enes Ünal,enes-unal,F,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Chuca,chuca,M,True,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,14,0.0,Rúben Semedo,ruben-semedo,D,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
7490540,Away,4-3-3,Antonio Adán,antonio-adan,G,False,0,26,15,6,2,4,4,1,90,Antonio Barragán,antonio-barragan,D,False,0,45,6,5,3,0,0,0,90,Jordi Amat,jordi-amat,D,False,0,45,2,1,1,0,0,0,90,Zouhair Feddal,zouhair-feddal,D,False,0,47,13,6,9,0,0,0,90,Riza Durmisi,riza-durmisi,D,False,0,41,9,4,5,0,0,0,90,Juan Narváez,juan-narvaez,M,False,0,50,2,2,1,0,0,0,90,Javi García,javi-garcia,D,False,0,61,7,7,3,0,0,0,90,Víctor Camarasa,victor-camarasa,M,False,0,34,6,5,1,0,0,0,74,Joaquín,joaquin,M,False,0,34,4,3,3,0,0,0,90,Sergio León,sergio-leon,F,False,0,3,0,0,0,0,0,0,58,Cristian Tello,cristian-tello,M,False,0,14,0,0,0,0,0,0,78,Antonio Sanabria,antonio-sanabria,F,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,Andrés Guardado,andres-guardado,M,True,0.0,11.0,3.0,2.0,0.0,0.0,0.0,0.0,16.0,14,0.0,Matías Nahuel,matias-nahuel,M,True,0.0,7.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0
7490539,Home,4-2-3-1,Iago Herrerín,iago-herrerin,G,False,0,15,29,10,1,2,7,0,90,Íñigo Lekue,inigo-lekue,D,False,0,29,4,1,3,0,0,0,90,Unai Núñez,unai-nunez,D,False,0,40,15,5,11,0,0,0,90,Aymeric Laporte,aymeric-laporte,D,False,0,27,5,3,8,0,0,0,90,Mikel Balenziaga,mikel-balenziaga,D,False,0,19,3,0,4,0,0,0,90,Mikel San José,mikel-san-jose,M,False,0,31,4,1,0,0,0,0,90,Beñat Etxebarria,benat-etxebarria,M,False,0,40,8,3,2,0,0,0,77,Iñaki Williams,inaki-williams,M,False,0,12,3,3,0,0,0,0,90,Raúl García,raul-garcia,M,False,0,14,3,1,1,0,0,0,90,Iker Muniain,iker-muniain,M,False,0,21,2,2,0,0,0,0,84,Aritz Aduriz,aritz-aduriz,F,False,0,11,2,0,1,0,0,0,65,Ander Iturraspe,ander-iturraspe,M,True,0.0,13.0,1.0,1.0,0.0,0.0,0.0,0.0,25.0,Ager Aketxe,ager-aketxe,M,True,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.0,13.0,14,0.0,Sabin Merino,sabin-merino,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
7490539,Away,3-4-2-1,Gorka Iraizoz,gorka-iraizoz,G,False,0,5,13,2,1,2,3,0,90,Pedro Alcalá,pedro-alcala,D,False,0,34,15,6,4,0,0,0,90,Bernardo Espinosa,bernardo-espinosa,D,False,0,39,13,9,5,0,0,0,90,Marc Muniesa,marc-muniesa,D,False,0,45,3,2,1,0,0,0,90,Pablo Maffeo,pablo-maffeo,D,False,0,15,1,0,1,0,0,0,67,Pere Pons,pere-pons,M,False,0,25,3,1,0,0,0,0,90,Alex Granell,alex-granell,M,False,0,40,12,5,0,0,0,0,71,Aday Benítez,aday-benitez,M,False,0,29,6,3,2,0,0,0,90,Portu,portu,F,False,0,5,0,0,0,0,0,0,65,Borja García,borja-garcia,M,False,0,30,3,3,1,0,0,0,90,Cristhian Stuani,cristhian-stuani,F,False,0,14,2,2,4,0,0,0,90,Olarenwaju Kayode,olarenwaju-kayode,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,Johan Mojica,johan-mojica,D,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14,0.0,Douglas Luiz,douglas-luiz,M,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0
7490421,Home,3-4-2-1,Roberto Jiménez,roberto-jimenez,G,False,0,12,33,7,3,3,5,2,90,Paul Baysse,paul-baysse,D,False,0,36,7,3,12,0,0,0,90,Luis Hernández,luis-hernandez,D,False,0,48,8,3,7,0,0,0,90,Diego González,diego-gonzalez,D,False,0,22,4,2,0,0,0,0,60,Roberto Rosales,roberto-rosales,D,False,0,30,4,2,0,0,0,0,90,Zdravko Kuzmanović,zdravko-kuzmanovic,M,False,0,52,7,6,4,0,0,0,90,Adrián González,adrian-gonzalez,M,False,0,36,3,1,3,0,0,0,90,Juankar,juankar,D,False,0,24,1,0,5,0,0,0,90,Juanpi Añor,juanpi-anor,M,False,0,20,1,0,0,0,0,0,65,Recio,recio,M,False,0,29,2,1,0,0,0,0,83,Borja Bastón,borja-baston,F,False,0,26,1,1,0,0,0,0,90,Jony,jony,M,True,0.0,6.0,3.0,3.0,0.0,0.0,0.0,0.0,30.0,Javier Ontiveros,javier-ontiveros,M,True,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,14,0.0,Youssef En-Nesyri,youssef-en-nesyri,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
7490421,Away,4-4-2,Marko Dmitrović,marko-dmitrovic,G,False,0,10,19,8,1,3,4,1,90,Ander Capa,ander-capa,D,False,0,27,7,4,6,0,0,0,90,Paulo Oliveira,paulo-oliveira,D,False,0,20,10,3,7,0,0,0,90,Iván Ramis,ivan-ramis,D,False,0,27,7,6,3,0,0,0,90,José Ángel,jose-angel,D,False,0,31,14,6,2,0,0,0,90,Rubén Peña,ruben-pena,D,False,0,16,1,1,0,0,0,0,77,Joan Jordán,joan-jordan,M,False,0,26,5,3,0,0,0,0,90,Dani García,dani-garcia,M,False,0,30,5,3,1,0,0,0,90,Takashi Inui,takashi-inui,M,False,0,26,2,2,0,0,0,0,90,Kike García,kike-garcia,F,False,0,12,1,1,0,0,0,0,86,Charles Días,charles-dias,F,False,0,11,1,1,0,0,0,0,66,Iván Alejo,ivan-alejo,M,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Sergi Enrich,sergi-enrich,F,True,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,13.0,14,0.0,Cristian Rivera,cristian-rivera,M,True,0.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0
