round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
1,Bologna,Milan,0,2,1.06,0.9,53,47,17,9,5,6,7,1,5,2,3,6,2,2,10,4,2,2,0,0,3,10,13,13,4,11,0,2,0,1,1,1,1,1,13,6,4,3,3,5,543,481,481,409,33,11,5,4,3,12,101,117,38,40,11,5,21,13,4,9,11,11
2,Frosinone,Atalanta,2,1,0.72,1.65,37,63,13,18,5,6,4,8,4,4,3,7,1,1,10,10,1,2,0,0,10,9,21,28,10,8,1,4,0,4,,,,,7,12,6,6,5,3,372,622,270,522,19,18,2,5,8,6,142,152,53,52,22,21,13,16,15,9,27,8
2,Monza,Empoli,2,0,1.99,0.97,54,46,20,18,5,6,9,8,6,4,6,5,2,1,14,7,1,2,0,0,7,13,27,19,12,12,3,1,2,1,0,1,0,1,11,12,9,6,6,3,486,417,413,343,33,22,12,4,5,7,116,125,45,50,8,15,25,15,7,3,16,15
2,Hellas Verona,Roma,2,1,0.75,1.56,28,72,5,23,3,7,1,12,1,4,1,12,0,3,17,12,1,3,1,0,11,17,15,21,14,6,1,3,0,2,2,0,1,0,4,14,1,9,6,1,206,497,134,431,34,20,1,6,6,12,110,122,52,72,23,27,12,16,5,2,36,5
2,Milan,Torino,4,1,3.04,0.48,59,41,17,8,7,1,8,6,2,1,2,1,1,2,13,16,2,3,0,0,15,13,11,10,7,7,4,0,,,2,0,1,0,10,3,7,5,0,3,498,335,431,272,20,24,4,4,9,5,97,96,46,38,13,9,10,12,9,8,5,16
2,Fiorentina,Lecce,2,2,1.35,0.26,60,40,10,6,4,2,4,1,2,3,3,3,2,1,16,15,1,3,0,0,14,15,24,21,1,11,2,1,1,0,,,,,9,1,1,5,0,2,444,305,362,220,33,15,7,3,12,7,130,136,62,59,13,17,23,20,8,5,9,10
2,Juventus,Bologna,1,1,0.83,0.5,58,42,14,10,3,4,7,4,4,2,6,2,4,0,15,13,2,1,0,0,12,13,25,17,8,7,1,1,1,0,,,,,8,4,6,6,3,2,534,401,461,325,20,31,8,0,14,5,135,115,51,47,13,12,13,18,9,6,10,28
2,Lazio,Genoa,0,1,1.45,0.56,70,30,16,5,2,3,9,1,5,1,15,1,,,9,16,4,2,0,0,13,9,29,13,2,13,1,2,1,1,,,,,10,3,6,2,2,2,724,314,629,231,20,24,8,2,8,10,175,117,39,57,8,21,10,18,4,15,10,54
2,Napoli,Sassuolo,2,0,3.54,0.17,67,33,25,6,5,1,12,3,8,2,12,4,4,0,9,10,0,1,0,1,8,8,15,6,4,15,5,0,3,0,1,0,1,0,20,1,5,5,1,3,656,330,595,269,29,12,12,2,6,11,109,104,45,41,13,5,18,17,3,7,5,24
2,Salernitana,Udinese,1,1,0.5,0.8,56,44,9,14,4,6,4,4,1,4,7,5,1,1,12,19,4,4,0,0,19,11,13,12,12,9,1,0,,,,,,,3,7,6,7,7,3,427,333,339,254,24,27,3,6,4,5,135,125,45,53,13,25,9,12,10,13,18,14
2,Cagliari,Inter,0,2,0.66,0.92,33,67,12,17,2,3,4,9,6,5,4,7,1,2,9,10,0,1,0,0,9,9,14,15,9,10,1,1,1,0,1,0,1,0,8,13,4,4,1,2,327,678,254,595,27,42,4,6,8,2,136,140,40,52,11,16,12,25,6,2,40,17
3,Sassuolo,Hellas Verona,3,1,1.72,0.63,47,53,16,11,7,3,4,8,5,0,10,1,1,4,8,13,1,3,0,0,12,8,25,12,12,6,4,1,2,1,,,,,11,7,5,4,2,4,375,445,283,357,28,33,4,4,10,5,147,126,49,47,16,19,11,15,10,4,6,29
3,Roma,Milan,1,2,0.71,1.66,43,57,13,9,2,4,7,1,4,4,3,5,1,1,14,15,2,4,0,1,15,14,17,6,5,12,1,1,1,0,0,1,0,1,5,9,8,0,2,1,399,544,336,478,32,20,3,3,8,6,106,101,50,36,16,10,12,6,8,8,7,16
3,Bologna,Cagliari,2,1,2.32,0.47,72,28,16,7,7,1,6,5,3,1,5,2,1,1,9,13,1,2,0,0,9,8,23,17,11,9,4,1,2,0,0,1,0,1,11,3,5,4,0,5,725,272,645,211,27,26,6,3,5,7,118,122,38,32,7,6,17,11,6,11,13,14
3,Udinese,Frosinone,0,0,1.52,1.69,47,53,12,12,6,2,4,6,2,4,3,5,0,2,14,9,2,2,0,0,9,13,26,20,15,8,3,6,3,6,1,2,1,2,7,10,5,2,1,6,345,396,263,313,20,23,6,2,13,8,133,138,54,61,16,17,16,24,4,7,18,16
3,Atalanta,Monza,3,0,1.26,0.36,41,59,18,8,8,2,5,5,5,1,7,3,4,1,11,9,0,3,0,0,9,10,14,22,8,6,4,0,2,0,1,2,1,2,11,5,7,3,2,5,427,627,364,538,17,32,10,4,9,3,118,124,45,46,13,13,14,20,9,7,12,12
3,Napoli,Lazio,1,2,1.29,0.64,61,39,22,6,4,2,8,3,10,1,7,2,4,3,8,9,0,2,0,0,6,8,22,8,3,12,0,1,,,,,,,13,5,9,1,0,3,598,387,520,317,22,12,6,1,8,8,132,109,38,37,11,10,13,11,11,10,7,38
3,Inter,Fiorentina,4,0,3.73,0.38,40,60,21,6,11,2,8,1,2,3,1,1,0,1,13,12,1,1,0,0,11,13,13,22,3,7,8,0,6,0,2,0,1,0,16,3,5,3,2,7,348,527,285,455,24,58,5,2,2,10,84,117,43,33,11,8,19,3,9,7,9,10
3,Torino,Genoa,1,0,0.44,0.18,63,37,10,7,3,2,5,3,2,2,4,0,5,2,13,7,2,5,0,0,7,10,18,10,11,9,,,,,,,,,4,1,6,6,2,2,497,307,426,214,18,31,4,0,8,3,138,123,34,43,12,15,7,16,6,10,6,22
3,Empoli,Juventus,0,2,0.34,2.69,50,50,7,18,0,5,5,6,2,7,3,7,2,1,14,13,3,3,0,0,13,14,17,13,8,8,0,4,0,3,1,3,1,2,2,13,5,5,3,0,449,469,391,398,16,37,4,7,7,8,116,107,32,44,4,5,8,17,4,12,12,22
3,Lecce,Salernitana,2,0,1.8,1.05,45,55,20,11,6,4,4,6,10,1,6,5,0,1,17,15,3,3,0,0,14,17,33,28,8,6,2,2,1,2,,,,,11,5,9,6,4,4,328,396,249,317,19,20,4,1,9,8,132,143,68,55,23,12,24,18,6,4,20,15
4,Juventus,Lazio,3,1,2.39,0.57,36,64,17,16,7,5,9,5,1,6,7,9,1,0,13,13,5,1,0,0,13,13,11,10,11,11,3,0,3,0,1,0,1,0,13,8,4,8,5,4,348,622,285,564,22,25,3,4,8,5,91,105,47,31,12,5,14,9,10,6,15,8
4,Inter,Milan,5,1,2.65,1.06,40,60,14,9,7,2,3,4,4,3,5,0,2,2,16,13,2,2,0,0,12,14,16,14,9,5,4,2,1,1,2,0,1,0,12,5,2,4,1,2,340,526,282,475,28,17,4,3,2,6,90,92,34,34,8,6,12,8,5,5,9,18
4,Genoa,Napoli,2,2,1.2,0.94,34,66,8,12,3,4,4,3,1,5,3,1,1,3,14,8,3,2,0,0,6,12,16,22,11,3,2,1,,,,,,,5,7,3,5,2,1,302,608,226,524,23,16,2,3,9,7,126,127,46,52,16,16,15,19,7,7,18,13
4,Cagliari,Udinese,0,0,1.59,0.75,44,56,10,11,1,1,7,9,2,1,4,6,3,1,12,11,2,1,1,0,10,12,29,11,13,11,6,1,6,1,,,,,8,10,2,1,1,1,357,454,276,380,21,20,8,7,4,9,138,120,41,54,14,16,13,17,5,12,18,19
4,Frosinone,Sassuolo,4,2,2.83,1.26,55,45,16,18,6,7,8,5,2,6,5,6,5,2,10,9,4,2,0,0,9,8,22,20,8,10,5,3,3,2,2,1,1,1,11,12,5,6,5,2,441,364,370,287,27,19,6,2,6,6,116,111,35,35,10,7,10,14,6,9,15,20
4,Monza,Lecce,1,1,2.18,0.89,61,39,25,4,6,3,12,1,7,0,10,1,1,0,17,11,6,1,1,1,10,17,26,8,3,18,5,1,5,0,0,1,0,1,17,3,8,1,2,4,516,342,449,288,28,18,6,2,8,4,126,105,47,43,10,8,19,14,6,10,9,29
4,Fiorentina,Atalanta,3,2,1.12,0.7,57,43,15,11,8,4,4,4,3,3,3,4,0,2,8,14,1,2,0,0,14,7,28,26,5,6,2,0,1,0,,,,,9,8,6,3,2,5,509,383,424,284,45,23,2,3,7,14,154,141,61,66,22,19,19,27,5,16,11,22
4,Roma,Empoli,7,0,2.4,0.24,53,47,14,8,9,2,3,4,2,2,2,6,2,2,15,5,2,2,0,0,4,15,17,13,5,2,5,0,,,2,0,1,0,8,2,6,6,2,3,568,481,508,433,29,11,3,5,7,7,96,105,48,50,12,9,25,19,5,10,14,8
4,Salernitana,Torino,0,3,0.7,1.83,56,44,14,11,4,3,8,3,2,5,1,2,2,2,12,16,2,2,0,0,15,12,24,12,4,7,1,4,1,2,1,1,1,1,8,7,6,4,0,4,505,401,406,322,10,26,4,2,4,9,134,128,50,50,18,18,14,11,6,11,15,15
4,Hellas Verona,Bologna,0,0,0.42,0.62,39,61,9,11,1,4,5,5,3,2,3,4,5,1,18,10,4,2,0,0,10,16,17,18,7,4,0,2,0,2,,,,,5,5,4,6,4,1,347,548,281,481,30,33,5,6,6,6,110,110,42,47,11,17,15,8,4,5,16,14
5,Salernitana,Frosinone,1,1,1.16,0.76,49,51,19,9,6,3,8,4,5,2,8,6,4,3,12,12,2,2,0,0,10,11,22,20,6,11,0,1,0,1,,,,,13,5,6,4,2,5,382,398,306,309,22,23,7,3,7,7,143,131,42,55,15,17,11,20,9,8,12,24
5,Lecce,Genoa,1,0,0.9,0.32,56,44,18,8,3,1,10,5,5,2,4,3,1,0,12,10,1,3,0,1,10,11,25,26,5,13,1,1,1,1,0,1,0,1,5,5,13,3,1,2,434,349,371,270,25,23,4,4,9,3,142,126,40,57,10,11,11,32,8,7,13,16
5,Milan,Hellas Verona,1,0,0.93,0.62,54,46,9,10,4,2,2,5,3,3,2,3,1,1,12,11,4,2,0,0,11,11,19,20,7,8,1,2,0,2,1,0,1,0,8,6,1,4,2,3,458,372,370,280,19,22,2,5,9,4,152,150,55,56,18,18,17,23,12,4,13,19
5,Sassuolo,Juventus,4,2,1.6,1.16,43,57,18,15,7,2,7,10,4,3,6,3,0,2,13,8,4,2,0,0,8,13,26,22,15,9,2,2,1,2,2,1,2,1,9,10,9,5,1,4,353,473,278,400,23,22,4,10,10,6,128,121,41,51,7,16,17,16,10,13,17,21
5,Lazio,Monza,1,1,1.04,1.19,49,51,8,16,1,4,4,10,3,2,1,3,3,2,13,7,2,2,0,0,7,11,24,17,8,9,1,4,0,3,,,,,4,8,4,8,3,0,514,547,435,461,33,34,2,4,4,4,125,117,35,41,11,10,13,17,11,10,3,20
5,Empoli,Inter,0,1,0.31,1.65,39,61,7,23,1,6,3,11,3,6,3,6,0,1,15,11,2,2,0,0,11,14,17,33,13,4,0,1,0,1,,,,,4,15,3,8,4,1,351,552,281,477,15,37,4,8,4,9,109,125,33,51,4,14,14,14,4,11,21,4
5,Atalanta,Cagliari,2,0,1.73,0.75,57,43,10,10,6,0,2,7,2,3,7,7,5,1,6,11,1,2,0,0,11,6,22,26,10,6,2,2,0,2,,,,,9,7,1,3,0,4,534,402,431,306,31,33,1,5,12,9,155,152,60,43,22,16,15,13,3,8,19,18
5,Udinese,Fiorentina,0,2,2.24,0.52,49,51,20,6,8,2,5,3,7,1,10,3,1,1,13,11,0,1,0,0,11,13,24,26,4,8,3,0,3,0,1,0,1,0,15,3,5,3,0,8,376,404,280,300,22,27,6,2,8,6,147,162,70,47,30,10,22,18,12,3,16,17
5,Bologna,Napoli,0,0,0.24,2.06,49,51,4,12,2,4,1,6,1,2,5,5,2,2,16,12,4,5,0,0,11,15,22,21,11,3,0,3,0,3,,,,,3,8,1,4,4,2,448,460,398,400,28,17,3,2,9,11,109,111,49,50,10,3,20,21,5,7,18,11
5,Torino,Roma,1,1,0.89,1.42,42,58,12,11,4,3,6,6,2,2,7,1,,,5,5,0,2,0,0,5,5,15,32,7,13,1,1,0,1,0,1,0,1,6,8,6,3,2,3,381,558,294,451,17,25,7,3,6,7,148,148,43,45,17,19,15,15,10,10,19,16
6,Juventus,Lecce,1,0,1.44,0.05,51,49,15,2,5,0,5,2,5,0,5,1,0,1,14,15,2,5,0,1,14,14,19,23,6,8,2,0,1,0,,,,,9,1,6,1,0,4,452,444,380,372,23,42,6,0,6,3,118,124,49,37,13,9,16,11,10,7,12,22
6,Cagliari,Milan,1,3,0.88,2.19,33,67,16,17,6,6,4,7,6,4,3,5,0,1,13,6,3,1,0,0,6,13,16,11,11,4,0,2,,,,,,,10,12,6,5,3,5,307,632,253,588,22,24,5,2,7,7,93,92,30,42,5,10,12,12,6,3,13,15
6,Empoli,Salernitana,1,0,3.22,0.62,40,60,13,14,6,2,5,5,2,7,10,2,5,1,18,13,2,1,0,0,13,18,35,25,7,7,4,0,3,0,1,0,1,0,8,6,5,8,2,5,295,459,208,346,20,21,6,3,9,11,161,164,54,68,17,14,15,25,15,11,11,16
6,Hellas Verona,Atalanta,0,1,0.48,1.23,51,49,11,8,2,2,6,5,3,1,4,1,1,3,10,25,2,3,0,0,21,10,26,25,7,9,0,2,0,1,,,,,3,6,8,2,1,2,417,397,281,264,35,22,5,4,4,2,190,183,56,54,17,27,14,15,7,10,9,20
6,Inter,Sassuolo,1,2,0.92,1.02,63,37,13,13,3,6,6,5,4,2,8,6,3,4,10,8,0,1,0,0,8,9,29,10,6,8,3,2,3,2,,,,,10,8,3,5,4,2,573,347,492,277,34,21,7,3,9,9,136,116,51,38,19,12,15,8,13,11,5,31
6,Lazio,Torino,2,0,0.89,0.35,50,50,6,7,3,2,2,3,1,2,4,2,0,1,12,13,1,4,0,0,11,12,17,11,9,7,2,1,1,1,,,,,4,4,2,3,2,1,533,517,452,443,27,28,3,3,7,8,117,109,47,37,12,6,17,11,16,11,7,11
6,Napoli,Udinese,4,1,3.29,0.69,66,34,23,13,10,3,9,7,4,3,8,4,,,11,10,1,1,0,0,10,10,22,12,7,10,9,1,5,0,,,,,16,5,7,8,2,6,576,288,515,248,30,20,4,5,16,17,101,95,53,46,7,8,21,11,10,3,13,24
6,Frosinone,Fiorentina,1,1,0.71,1.47,52,48,11,19,3,6,3,6,5,7,8,10,2,5,6,11,3,3,0,0,9,5,24,22,10,5,1,3,0,3,1,1,1,1,5,11,6,8,5,2,435,401,338,320,17,37,5,4,13,10,146,136,48,48,12,12,15,21,3,7,27,16
6,Monza,Bologna,0,0,0.74,0.58,48,52,10,8,3,5,4,0,3,3,7,5,2,2,9,15,5,3,0,1,15,9,9,14,4,6,1,1,1,1,,,,,5,5,5,3,5,3,462,525,391,454,23,28,4,4,6,9,128,109,42,51,10,20,12,14,7,9,14,24
6,Genoa,Roma,4,1,1.11,1.46,29,71,8,13,4,3,1,6,3,4,1,7,0,2,7,12,4,3,0,0,11,7,15,28,8,5,2,3,0,2,,,,,7,6,1,7,2,0,274,666,209,597,21,22,3,5,6,2,102,122,45,35,12,10,16,16,7,6,34,9
7,Lecce,Napoli,0,4,0.46,2.5,44,56,9,15,4,6,4,5,1,4,3,7,3,1,11,11,3,2,0,0,10,7,21,22,7,5,1,4,1,1,0,2,0,1,5,8,4,7,2,4,391,512,326,432,15,26,3,5,11,7,127,138,52,47,9,14,23,19,11,8,18,13
7,Milan,Lazio,2,0,2.24,0.53,50,50,14,13,7,4,2,5,5,4,7,1,2,2,15,5,3,2,0,0,5,14,22,17,7,4,3,0,1,0,1,1,1,1,11,3,3,10,4,5,477,484,410,411,21,16,7,0,13,9,122,117,42,50,5,8,19,20,9,9,9,17
7,Salernitana,Inter,0,4,0.62,2.35,36,64,12,16,3,6,4,4,5,6,3,3,2,1,12,10,2,1,0,0,10,12,16,19,6,8,0,3,,,,,,,6,11,6,5,2,3,326,584,246,509,7,26,1,6,8,10,125,123,40,65,12,31,11,12,8,8,19,10
7,Bologna,Empoli,3,0,2.45,0.89,57,43,21,12,9,4,10,4,2,4,2,6,2,1,11,16,2,4,0,0,15,11,27,11,9,9,6,2,4,2,2,0,2,0,16,7,5,5,4,6,513,359,438,284,26,24,3,8,10,11,124,127,39,47,4,4,10,21,5,5,18,9
7,Udinese,Genoa,2,2,1.35,0.77,59,41,11,8,2,4,5,3,4,1,5,0,1,2,12,12,2,2,1,0,12,12,23,25,5,13,3,1,3,1,,,,,7,5,4,3,2,1,421,300,338,222,15,17,8,1,13,5,138,120,53,49,14,14,15,18,4,13,8,19
7,Atalanta,Juventus,0,0,1.25,0.17,52,48,15,5,2,3,9,0,4,2,5,2,0,1,13,7,1,2,0,0,7,12,24,10,2,12,3,0,3,0,,,,,9,2,6,3,3,2,544,521,472,449,10,26,3,1,13,6,114,122,42,42,5,15,17,9,7,6,11,17
7,Roma,Frosinone,2,0,0.56,0.91,50,50,11,8,5,0,5,6,1,2,7,3,2,2,12,11,1,2,0,0,10,12,19,12,10,12,1,2,0,2,1,0,1,0,8,4,3,4,0,3,448,458,358,379,28,10,3,2,7,12,138,137,57,53,8,10,32,19,12,5,6,15
7,Sassuolo,Monza,0,1,1.43,1.55,43,57,19,13,7,4,6,4,6,5,7,4,1,4,8,10,,,0,0,10,8,18,15,7,11,2,3,2,2,1,0,1,0,10,9,9,4,3,7,382,503,326,444,18,42,5,4,7,10,94,101,37,40,8,10,12,12,3,7,10,12
7,Torino,Hellas Verona,0,0,0.56,0.25,55,45,8,5,2,2,5,1,1,2,10,1,1,1,6,11,1,1,0,0,10,6,29,19,7,13,1,0,1,0,,,,,6,2,2,3,2,2,418,359,308,258,25,26,3,1,7,4,167,140,45,40,19,11,9,19,7,15,14,26
7,Fiorentina,Cagliari,3,0,1.16,0.8,60,40,14,6,2,4,5,2,7,0,4,2,1,2,10,10,1,1,0,0,10,9,19,12,4,10,2,1,0,1,,,,,11,6,3,0,3,0,595,391,530,314,45,26,2,3,10,3,115,123,50,43,12,13,18,17,7,6,16,8
8,Empoli,Udinese,0,0,1.27,0.73,59,41,18,11,3,1,8,7,7,3,5,7,3,0,11,15,1,2,0,0,15,10,35,18,10,11,2,2,2,2,,,,,11,6,7,5,1,3,434,296,338,201,20,29,6,5,11,2,150,149,57,44,16,17,15,15,5,6,22,18
8,Lecce,Sassuolo,1,1,1.72,1.7,43,57,13,14,4,1,8,8,1,5,5,3,2,0,9,15,2,3,0,0,14,7,25,29,10,9,3,2,2,1,,,,,11,7,2,7,0,3,331,461,246,385,27,22,9,4,2,10,129,134,60,39,18,12,26,10,12,8,18,11
8,Inter,Bologna,2,2,0.72,1.32,63,37,14,8,5,3,4,3,5,2,7,7,2,1,11,9,2,3,0,0,9,11,28,14,4,8,1,1,1,0,,,,,9,4,5,4,1,3,600,357,522,279,20,12,7,3,7,2,137,126,49,42,20,14,13,15,12,17,8,28
8,Juventus,Torino,2,0,1.91,0.56,50,50,17,10,6,1,4,7,7,2,7,3,2,0,10,8,1,1,0,0,8,10,13,24,11,5,4,0,2,0,,,,,11,6,6,4,1,3,427,427,349,352,22,18,7,7,7,3,123,121,47,43,21,14,11,16,4,5,21,8
8,Genoa,Milan,0,1,0.56,0.64,41,59,7,12,1,3,2,4,4,5,3,2,0,3,10,13,3,5,1,1,13,9,14,14,12,6,0,2,0,1,,,,,4,5,3,7,2,1,380,551,308,475,28,13,8,4,6,4,114,114,38,38,12,15,7,11,8,6,19,14
8,Monza,Salernitana,3,0,2.98,0.58,58,42,16,8,7,5,5,2,4,1,7,7,0,2,8,16,1,2,0,0,13,7,16,17,2,9,4,1,3,1,3,0,3,0,12,5,4,3,6,4,488,352,421,286,13,10,0,3,4,6,108,124,43,34,9,10,17,11,9,9,13,11
8,Frosinone,Hellas Verona,2,1,1.77,0.85,53,47,11,16,2,4,8,9,1,3,2,4,0,1,8,12,1,4,0,0,12,8,19,26,13,10,3,2,2,2,,,,,7,8,4,8,3,0,434,370,340,277,19,28,2,10,7,5,125,143,48,41,16,17,14,11,1,10,30,7
8,Lazio,Atalanta,3,2,1.57,0.98,46,54,12,12,4,4,4,6,4,2,4,6,3,2,7,10,1,1,0,0,10,7,21,18,9,4,3,1,1,1,,,,,5,9,7,3,2,2,465,535,387,461,23,18,4,5,7,12,116,124,41,46,7,16,17,11,10,8,14,5
8,Cagliari,Roma,1,4,1.71,2.58,58,42,16,11,2,5,10,2,4,4,4,3,1,1,15,13,2,3,0,0,12,15,19,16,5,10,2,6,1,2,0,2,0,1,11,8,5,3,1,1,468,360,392,270,36,25,9,3,14,4,119,113,45,43,12,14,7,12,5,1,10,21
8,Napoli,Fiorentina,1,3,1.75,2.07,54,46,16,12,4,3,6,5,6,4,6,4,2,3,4,14,2,4,0,0,14,4,18,22,4,8,2,2,1,0,2,3,2,2,13,9,3,3,0,3,551,476,483,404,23,34,3,4,15,9,123,111,55,48,13,12,13,23,7,11,9,16
9,Hellas Verona,Napoli,1,3,1.27,2.34,40,60,15,22,9,10,6,6,0,6,5,8,0,2,12,9,3,2,0,0,8,12,22,11,9,9,0,4,0,2,0,5,0,3,11,14,4,8,7,8,323,520,258,454,24,36,7,4,18,5,114,104,60,35,21,6,13,13,7,3,15,22
9,Torino,Inter,0,3,0.39,2.52,46,54,7,14,3,4,2,6,2,4,2,4,1,0,13,8,1,2,0,0,8,12,19,17,9,10,1,3,1,1,0,2,0,2,4,10,3,4,1,3,382,456,319,383,18,22,5,5,8,2,117,112,38,46,8,19,14,13,5,6,10,19
9,Sassuolo,Lazio,0,2,0.52,2.27,51,49,9,18,2,6,4,10,3,2,5,7,0,4,6,10,1,5,0,0,10,6,21,19,11,7,0,5,0,3,0,2,0,2,3,13,6,5,5,2,518,490,433,420,31,30,1,5,12,10,129,120,45,35,9,6,14,13,5,6,18,22
9,Roma,Monza,1,0,1.73,0.45,51,49,21,11,4,4,6,5,11,2,8,5,3,2,11,11,2,4,0,1,11,10,18,10,5,9,3,0,2,0,,,,,15,4,6,7,4,3,442,433,378,377,28,27,11,4,4,6,110,96,37,43,12,12,10,16,5,6,13,27
9,Bologna,Frosinone,2,1,1.52,1.51,55,45,12,12,6,5,5,6,1,1,4,5,1,1,10,14,2,2,0,1,13,10,18,22,14,5,3,1,2,0,1,0,1,0,8,8,4,4,4,4,473,384,393,312,14,21,3,3,5,6,125,123,49,46,10,10,23,20,5,6,15,13
9,Salernitana,Cagliari,2,2,1.52,1.66,48,52,13,13,2,6,9,4,2,3,8,5,1,3,11,12,3,4,0,0,11,11,23,21,5,11,1,2,,,0,3,0,3,8,10,5,3,4,0,321,348,249,273,24,35,2,4,10,2,135,126,44,42,12,13,13,16,4,7,18,20
9,Atalanta,Genoa,2,0,1.33,0.99,57,43,13,15,8,4,1,9,4,2,8,4,1,1,17,9,4,2,0,0,8,17,13,24,9,7,2,1,1,1,2,1,1,1,10,7,3,8,4,6,552,412,462,312,22,29,4,4,2,5,141,147,49,68,29,26,10,20,11,6,13,12
9,Milan,Juventus,0,1,0.31,1.43,52,48,7,14,1,4,3,6,3,4,6,3,0,2,12,16,1,4,1,0,13,11,21,23,9,5,0,2,0,2,,,,,4,7,3,7,3,1,434,410,363,356,20,25,2,3,7,8,130,116,61,49,21,14,20,16,3,5,26,33
