number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
9,1,2,2,0,48,52,,,5,2,7,7,,,3,9,4,2,9,9,2,2,0,0,11,13,,,14,10,,,,,,,,,,,,,,,2,3,,,,,,,,,,,,,,,,,,,,,,
0,1,2,0,1,30,70,,,1,6,4,9,,,4,11,2,0,13,14,2,1,0,0,14,15,,,10,10,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
21,1,2,0,1,45,55,,,2,4,1,4,,,3,4,,,8,15,2,3,0,0,15,8,,,12,3,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
10,1,2,0,1,44,56,,,5,3,6,0,,,8,0,0,4,5,11,0,1,0,0,15,5,,,2,9,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,
16,1,2,3,0,64,36,,,6,1,6,4,,,7,1,3,1,24,10,3,1,0,0,11,27,,,5,15,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,
19,1,2,2,1,54,46,,,7,4,4,10,,,10,5,3,2,9,10,4,2,0,0,12,12,,,13,12,,,,,,,,,,,,,,,4,5,,,,,,,,,,,,,,,,,,,,,,
29,1,2,0,1,47,53,,,5,3,10,4,,,11,1,5,0,14,7,3,1,0,0,7,19,,,12,17,,,,,,,,,,,,,,,1,5,,,,,,,,,,,,,,,,,,,,,,
7,1,2,1,1,44,56,,,5,4,4,2,,,4,4,4,1,21,27,3,2,0,0,28,25,,,8,6,,,,,,,,,,,,,,,3,4,,,,,,,,,,,,,,,,,,,,,,
13,1,2,1,2,65,35,,,9,3,6,2,,,7,7,2,1,14,20,4,4,0,0,21,16,,,3,10,,,,,,,,,,,,,,,1,6,,,,,,,,,,,,,,,,,,,,,,
3,1,2,3,1,47,53,,,4,4,2,9,,,0,10,2,0,10,20,2,3,0,0,20,12,,,15,4,,,,,,,,,,,,,,,4,1,,,,,,,,,,,,,,,,,,,,,,
