number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
12,Inter,Spezia,3,0,55,45,19,2,8,0,8,1,3,1,10,4,5,1,11,7,,,0,0,7,9,,,7,10,4,1,3,1,1,0,,,,,14,2,5,0,0,5,503,420,446,355,40,12,5,4,7,2,,,36,31,5,6,17,14,8,7,,
1,Sampdoria,Atalanta,0,2,55,45,11,9,1,3,5,3,5,3,3,2,1,2,13,21,4,6,0,0,21,13,,,7,10,0,3,0,1,2,1,0,2,,,6,6,5,3,1,1,455,371,363,285,28,28,4,2,6,6,,,61,46,16,8,18,19,11,11,,
2,Lecce,Inter,1,2,30,70,10,19,4,9,4,5,2,5,6,8,2,3,21,19,4,2,0,0,18,19,,,7,6,1,3,0,1,0,1,2,0,,,5,11,5,8,7,3,254,603,184,523,20,24,3,8,5,8,,,46,52,14,14,9,11,13,8,,
39,Bologna,Salernitana,1,1,47,53,11,20,4,4,5,8,2,8,1,8,1,0,10,11,2,2,0,0,10,8,,,12,8,3,2,2,1,,,1,0,,,8,13,3,7,3,3,374,417,283,314,18,25,4,9,8,16,,,52,53,19,16,15,13,11,7,,
9,Juventus,Sassuolo,3,0,42,58,14,19,4,7,7,6,3,6,3,2,4,2,7,5,1,3,0,0,5,7,,,8,13,2,1,0,1,,,,,,,11,5,3,14,7,1,384,531,322,477,24,39,4,4,8,7,,,28,30,5,7,10,9,12,7,,
19,Sampdoria,Juventus,0,0,47,53,9,10,1,4,6,5,2,1,3,4,1,3,8,14,3,2,0,0,14,8,,,9,9,1,0,1,0,2,0,0,1,,,6,6,3,4,4,1,399,438,333,380,26,28,0,2,8,8,,,40,45,13,11,5,18,7,4,,
8,Hellas Verona,Napoli,2,5,34,66,6,25,3,8,3,11,0,6,4,8,1,2,15,6,2,2,0,0,6,14,,,14,5,2,4,0,1,0,1,,,,,5,20,1,5,3,1,260,516,187,441,19,30,4,8,8,7,,,42,52,9,20,19,11,9,12,,
40,Fiorentina,Juventus,1,1,60,40,17,4,5,1,6,2,6,1,10,2,0,1,13,12,1,3,0,0,10,13,,,2,12,2,1,1,0,1,0,2,0,,,12,3,5,1,0,4,479,341,435,290,32,19,10,3,7,5,,,45,36,11,7,17,11,10,14,,
11,Udinese,Salernitana,0,0,47,53,15,17,2,6,5,8,8,3,6,6,0,1,9,12,2,4,1,0,11,8,,,10,9,2,3,2,3,1,0,,,,,10,11,5,6,6,2,377,412,281,337,24,41,2,5,18,6,,,59,40,12,11,18,15,7,14,,
3,Monza,Torino,1,2,54,46,15,13,4,6,7,3,4,4,2,7,1,5,6,17,1,2,0,0,17,6,,,4,10,1,6,0,4,,,1,1,,,5,12,10,1,4,3,447,377,365,307,29,17,5,4,8,7,,,46,34,8,7,13,14,11,5,,
23,Juventus,Roma,1,1,57,43,14,8,3,4,8,2,3,2,4,5,0,1,16,7,2,2,0,0,6,13,,,4,9,0,1,,,,,,,,,4,5,10,3,3,2,502,392,442,318,22,19,3,3,7,5,,,46,43,15,13,18,12,6,16,,
17,Bologna,Hellas Verona,1,1,53,47,17,19,5,3,7,8,5,8,9,8,1,5,10,14,3,3,1,0,14,9,,,9,11,2,3,1,2,0,1,,,,,7,10,10,9,2,4,352,309,254,219,24,25,6,8,9,5,,,46,45,11,18,12,13,5,13,,
60,Salernitana,Lecce,1,2,57,43,8,13,4,4,4,6,0,3,4,5,6,0,9,11,1,3,0,0,8,9,,,8,6,2,2,2,1,,,0,2,,,7,4,1,9,2,4,494,368,417,294,23,27,7,3,6,10,,,36,42,12,7,11,16,8,10,,
37,Napoli,Lecce,1,1,71,29,19,9,7,4,8,4,4,1,6,4,4,3,7,20,1,4,0,0,20,7,,,6,13,3,1,2,1,,,,,,,12,3,7,6,3,6,654,265,569,193,32,15,5,1,12,7,,,72,52,20,12,20,26,7,18,,
58,Juventus,Salernitana,2,2,61,39,23,11,8,5,11,3,4,3,8,2,6,2,13,15,5,4,2,1,14,12,,,5,16,3,2,1,0,1,0,,,,,16,4,7,7,3,5,572,376,505,292,44,30,7,0,9,7,,,43,47,11,14,9,14,14,10,,
