number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
37,Sampdoria,Torino,1,0,37,63,17,5,7,1,5,3,5,1,7,8,0,5,19,14,2,1,0,0,13,18,,,10,9,3,0,2,0,,,,,,,10,4,7,1,1,5,276,461,181,376,26,43,3,8,5,12,,,54,65,18,21,18,15,12,17,,
21,Napoli,Sampdoria,2,0,67,33,26,10,6,2,13,6,7,2,8,7,2,0,6,10,2,2,0,0,9,6,,,8,13,2,2,2,2,1,0,0,1,,,12,6,14,4,2,4,688,333,625,259,22,15,1,2,8,8,,,39,36,10,5,13,17,8,9,,
1,Fiorentina,Napoli,3,4,42,58,20,16,6,7,6,3,8,6,4,5,1,0,21,16,2,4,0,0,15,20,,,3,8,2,2,1,0,,,1,0,,,9,8,11,8,3,3,389,520,321,444,15,25,3,4,16,9,,,54,52,9,12,14,12,11,9,,
22,Inter,Udinese,1,0,64,36,22,6,8,5,7,1,7,0,8,3,1,0,9,11,2,1,0,1,11,9,,,3,9,1,0,1,0,1,0,,,,,8,4,14,2,5,7,657,371,574,296,30,17,2,3,7,8,,,53,40,21,11,14,12,4,14,,
25,Parma,Cagliari,1,3,55,45,21,8,7,3,8,2,6,3,12,3,4,1,12,18,0,5,0,0,17,12,,,10,12,1,1,,,1,0,0,1,,,11,5,10,3,0,6,369,310,291,226,38,18,8,0,8,8,,,64,47,28,13,12,16,10,5,,
0,Parma,Juventus,0,1,38,62,8,14,2,4,2,7,4,3,5,8,2,1,13,14,2,3,0,0,14,12,,,10,4,0,3,0,2,,,,,,,1,7,7,7,3,2,327,510,258,452,32,26,3,4,10,16,,,46,55,8,11,14,17,9,9,,
5,Roma,Genoa,3,3,53,47,23,6,9,4,10,2,4,0,5,1,0,6,14,15,3,1,0,0,14,14,,,4,12,4,2,4,0,,,2,0,,,8,3,15,3,1,6,444,391,378,325,29,26,6,2,12,1,,,47,41,12,15,10,13,9,10,,
47,Parma,Sassuolo,1,0,30,70,10,12,5,3,4,4,1,5,5,4,4,1,20,10,3,1,0,0,7,18,,,5,6,2,0,2,0,,,3,1,,,7,5,3,7,3,5,265,625,183,537,30,22,3,2,10,15,,,59,63,16,6,26,24,20,13,,
10,Bologna,SPAL,1,0,58,42,23,9,9,1,9,6,5,2,11,2,2,0,13,15,3,2,0,0,14,13,,,9,18,7,1,7,1,1,0,1,0,,,14,5,9,4,1,6,440,324,359,225,17,19,12,3,15,10,,,76,60,36,23,13,15,9,11,,
46,Napoli,Cagliari,0,1,67,33,30,5,5,1,12,4,13,0,13,1,3,3,9,13,1,1,1,0,13,9,,,5,14,3,1,3,0,2,0,,,,,19,3,11,2,0,5,614,307,536,226,24,28,14,4,13,9,,,63,47,24,12,14,17,10,5,,
28,Hellas Verona,Milan,0,1,29,71,8,17,1,4,5,5,2,8,2,7,5,0,13,17,4,3,1,1,16,12,,,9,6,0,2,0,1,1,1,,,,,4,5,4,12,3,1,260,626,184,557,21,29,3,1,8,5,,,49,49,9,17,16,15,13,10,,
