number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,Sassuolo,Genoa,5,3,43,57,10,21,7,5,3,6,0,10,2,10,3,1,13,19,3,3,0,0,17,13,,,7,4,4,3,0,1,,,,,,,7,14,3,7,2,3,383,468,293,384,26,20,3,5,6,14,,,54,67,14,20,18,20,10,14,,
5,Empoli,Cagliari,2,0,45,55,9,15,4,3,4,9,1,3,6,6,5,0,19,19,3,3,0,0,17,18,,,8,10,3,0,1,0,0,1,1,0,,,7,9,2,6,3,2,407,458,306,369,29,36,3,10,15,2,,,65,52,21,19,12,13,8,15,,
3,Torino,Roma,0,1,42,58,10,17,4,6,6,6,0,5,6,5,2,1,10,14,1,3,0,0,14,10,,,11,10,1,1,1,1,1,3,1,1,,,6,12,4,5,4,4,324,447,237,363,38,30,1,7,16,6,,,61,51,21,22,13,13,13,13,,
0,ChievoVerona,Juventus,2,3,27,73,6,27,2,10,4,13,0,4,0,8,1,3,8,9,2,0,0,0,9,7,,,11,7,2,4,0,3,,,,,,,2,17,4,10,8,0,261,679,199,617,27,53,3,8,5,11,,,48,48,11,22,23,11,11,8,,
25,Fiorentina,Udinese,1,0,62,38,14,6,3,1,9,3,2,2,11,4,,,11,15,3,1,0,0,15,10,,,6,18,1,0,1,0,,,,,,,8,3,6,3,1,2,451,271,369,186,35,23,6,0,7,5,,,55,65,21,28,12,23,10,9,,
9,Atalanta,Frosinone,4,0,58,42,17,6,9,0,7,6,1,0,4,4,6,3,15,11,0,2,0,0,10,14,,,12,11,4,1,1,1,0,1,,,,,12,1,5,5,0,5,573,406,493,323,34,27,3,0,6,6,,,42,47,15,13,11,14,10,4,,
1,Lazio,Napoli,1,2,35,65,10,10,1,3,6,5,3,2,4,7,4,2,8,5,,,0,0,5,7,,,7,9,2,2,1,1,1,1,,,,,6,6,4,4,1,0,403,741,321,637,31,39,4,4,8,4,,,46,43,16,13,18,19,14,10,,
47,Bologna,Roma,2,0,27,73,11,26,2,8,7,12,2,6,1,10,3,0,7,13,2,4,0,0,13,7,,,14,7,3,6,2,6,,,2,0,,,4,22,7,4,8,0,224,566,151,499,18,44,3,14,2,8,,,42,51,10,25,18,11,6,9,,
16,Fiorentina,ChievoVerona,6,1,47,53,22,8,12,3,6,2,4,3,2,3,2,5,14,9,1,3,0,0,8,14,,,8,5,4,1,1,1,,,,,,,14,5,8,3,3,5,491,544,407,449,35,35,4,2,5,5,,,47,39,19,8,15,14,16,8,,
40,Cagliari,Milan,1,1,36,64,6,21,2,6,3,7,1,8,3,8,2,1,12,12,1,1,0,0,10,11,,,12,7,1,4,0,3,2,0,,,,,3,14,3,7,5,1,372,643,294,578,35,29,2,10,3,7,,,38,42,14,8,12,16,11,3,,
39,Empoli,Lazio,0,1,54,46,12,21,3,3,6,11,3,7,4,7,2,2,13,11,2,3,0,0,9,12,,,9,8,3,4,3,3,0,2,0,1,,,5,16,7,5,2,3,555,463,463,365,27,32,2,7,5,3,,,29,51,10,21,5,15,11,15,,
23,Bologna,Inter,0,3,26,74,8,13,1,3,7,7,0,3,3,7,3,2,8,10,1,1,0,0,9,7,,,14,9,1,5,1,3,,,,,,,4,8,4,5,0,1,284,805,204,727,29,51,3,2,1,13,,,45,43,22,11,14,13,11,6,,
50,Milan,Atalanta,2,2,55,45,17,15,5,6,8,6,4,3,4,3,5,2,7,5,2,1,0,0,5,6,,,12,9,4,3,3,1,1,0,1,0,,,10,11,7,4,3,3,550,435,468,359,39,21,6,6,6,8,,,42,41,10,11,21,16,13,20,,
