EventId,Team,Formation,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed,PlayerCount,AverageTeamRating
8245944,Home,4-3-3,Anthony Lopes,anthony-lopes,G,False,0,16,6,4,0,0,3,0,90,Léo Dubois,leo-dubois,D,False,0,45,1,1,0,0,0,0,70,Joachim Andersen,joachim-andersen,D,False,0,109,7,5,2,0,0,0,90,Jason Denayer,jason-denayer,D,False,0,114,3,3,3,0,0,0,90,Youssouf Koné,youssouf-kone,D,False,0,92,8,6,0,0,0,0,90,Thiago Mendes,thiago-mendes,M,False,0,22,2,1,1,0,0,0,69,Lucas Tousart,tousart-lucas,M,False,0,101,8,6,2,0,0,0,90,Houssem Aouar,aouar-houssem,M,False,0,59,1,0,0,0,0,0,90,Bertrand Traoré,bertrand-traore,M,False,0,37,4,2,1,0,0,0,90,Moussa Dembélé,moussa-dembele,F,False,0,4,0,0,0,0,0,0,66,Memphis Depay,memphis-depay,F,False,0,40,3,2,0,0,0,0,90,Martin Terrier,martin-terrier,F,True,0.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,24.0,Jean Lucas,jean-lucas,M,True,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Kenny Tete,kenny-tete,D,True,0.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,14,0.0
8245944,Away,4-1-4-1,Ludovic Butelle,ludovic-butelle,G,False,0,5,14,4,2,3,3,0,90,Vincent Manceau,vincent-manceau,D,False,0,29,3,0,2,0,0,0,90,Mateo Pavlović,mateo-pavlovic,D,False,0,19,4,2,0,0,0,0,90,Romain Thomas,romain-thomas,D,False,0,33,7,6,3,0,0,0,90,Rayan Aït Nouri,rayan-ait-nouri,D,False,0,18,6,3,1,0,0,0,90,Baptiste Santamaria,baptiste-santamaria,M,False,0,39,8,4,1,0,0,0,90,Pierrick Capelle,pierrick-capelle,M,False,0,16,1,0,1,0,0,0,90,Vincent Pajot,vincent-pajot,M,False,0,16,1,0,0,0,0,0,54,Thomas Mangani,thomas-mangani,M,False,0,52,3,2,0,0,0,0,90,Mathias Pereira Lage,mathias-pereira-lage,M,False,0,15,1,0,0,0,0,0,69,Rachid Alioui,rachid-alioui,F,False,0,31,0,0,0,0,0,0,69,Casimir Ninga,casimir-ninga,F,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,Stéphane Bahoken,stephane-bahoken,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Wilfried Kanga,wilfried-kanga,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14,0.0
8245945,Home,4-2-3-1,Regis Gurtner,regis-gurtner,G,False,0,7,10,1,2,0,0,0,90,Christophe Jallet,christophe-jallet,D,False,0,37,4,1,7,0,0,0,90,Prince Gouano,prince-gouano,D,False,0,46,5,3,9,0,0,0,90,Bakaye Dibassy,bakaye-dibassy,D,False,0,39,7,3,7,0,0,0,90,Haitam Aleesami,haitam-aleesami,D,False,0,23,2,0,3,0,0,0,90,Thomas Monconduit,thomas-monconduit,M,False,0,39,8,5,5,0,0,0,82,Alexis Blin,alexis-blin,M,False,0,38,1,1,3,0,0,0,90,Saman Ghoddos,saman-ghoddos,M,False,0,24,1,1,3,0,0,0,90,Gaël Kakuta,gael-kakuta,M,False,0,31,4,3,0,0,0,0,90,Chadrac Akolo,chadrac-akolo,F,False,0,19,1,1,1,0,0,0,72,Serhou Guirassy,serhou-guirassy,F,False,0,22,1,1,2,0,0,0,88,Madih Talal,madih-talal,F,True,0.0,4.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,Bongani Zungu,bongani-zungu,M,True,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,Moussa Konaté,moussa-konate,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,14,0.0
8245945,Away,4-2-3-1,Mike Maignan,mike-maignan,G,False,0,11,19,7,0,1,2,0,90,Zeki Çelik,zeki-celik,D,False,0,29,3,1,1,0,0,0,90,José Fonte,jose-fonte,D,False,0,45,5,1,4,0,0,0,90,Tiago Djaló,tiago-djalo,D,False,0,46,5,3,3,0,0,0,90,Domagoj Bradarić,domagoj-bradaric,M,False,0,35,8,4,1,0,0,0,90,Benjamin André,benjamin-andre,M,False,0,31,4,1,1,0,0,0,90,Boubakary Soumaré,boubakary-soumare,M,False,0,22,3,1,0,0,0,0,39,Jonathan Ikoné,jonathan-ikone,M,False,0,12,2,2,0,0,0,0,77,Yusuf Yazıcı,yusuf-yazici,M,False,0,20,2,0,0,0,0,0,80,Jonathan Bamba,jonathan-bamba,M,False,0,27,3,3,0,0,0,0,84,Victor Osimhen,victor-osimhen,F,False,0,10,0,0,1,0,0,0,90,Loïc Rémy,loic-remy,F,True,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,13.0,Thiago Maia,thiago-maia,M,True,0.0,13.0,4.0,1.0,0.0,0.0,0.0,0.0,10.0,Timothy Weah,weah-timothy,M,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14,0.0
8245839,Home,4-2-3-1,Benjamin Lecomte,benjamin-lecomte,G,False,0,18,9,3,0,0,1,0,90,Ruben Aguilar,ruben-aguilar,M,False,0,30,2,0,3,0,0,0,90,Kamil Glik,kamil-glik,D,False,0,46,3,0,4,0,0,0,90,Jonathan Panzo,jonathan-panzo,D,False,0,55,7,2,6,0,0,0,90,Fodé Ballo-Touré,fode-ballo-toure,D,False,0,22,0,0,2,0,0,0,90,Benjamin Henrichs,benjamin-henrichs,D,False,0,40,1,0,0,0,0,0,74,Jemerson,jemerson,D,False,0,38,3,1,0,0,0,0,90,Gelson Martins,gelson-martins,M,False,0,21,0,0,0,0,0,0,90,Cesc Fàbregas,cesc-fabregas,M,False,0,22,3,3,0,0,0,0,30,Rony Lopes,rony-lopes,F,False,0,23,0,0,0,0,0,0,81,Lyle Foster,foster-lyle,F,False,0,4,0,0,1,0,0,0,45,Gabriel Boschilia,gabriel-boschilia,M,True,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,Adama Traoré,adama-traore,M,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Moussa Sylla,sylla-moussa,F,True,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14,0.0
8245839,Away,4-3-3,Anthony Lopes,anthony-lopes,G,False,0,22,5,3,0,1,1,0,90,Léo Dubois,leo-dubois,D,False,0,45,6,3,1,0,0,0,90,Joachim Andersen,joachim-andersen,D,False,0,103,12,9,3,0,0,0,90,Jason Denayer,jason-denayer,D,False,0,100,5,4,4,0,0,0,90,Youssouf Koné,youssouf-kone,D,False,0,66,5,2,2,0,0,0,86,Thiago Mendes,thiago-mendes,M,False,0,50,5,4,1,0,0,0,90,Lucas Tousart,tousart-lucas,M,False,0,63,3,2,2,0,0,0,90,Houssem Aouar,aouar-houssem,M,False,0,43,1,1,0,0,0,0,77,Bertrand Traoré,bertrand-traore,M,False,0,30,3,2,1,0,0,0,83,Moussa Dembélé,moussa-dembele,F,False,0,13,1,1,1,0,0,0,90,Memphis Depay,memphis-depay,F,False,0,26,0,0,0,0,0,0,90,Jean Lucas,jean-lucas,M,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,Maxwel Cornet,maxwel-cornet,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,Kenny Tete,kenny-tete,D,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,14,0.0
8245841,Home,4-2-3-1,Rúnar Alex Rúnarsson,runar-alex-runarsson,G,False,0,20,9,5,0,0,2,0,90,Mickaël Alphonse,mickael-alphonse,D,False,0,26,5,1,1,0,0,0,90,Senou Coulibaly,senou-coulibaly,D,False,0,46,7,4,2,0,0,0,90,Bruno Ecuele Manga,bruno-ecuele-manga,D,False,0,65,13,7,4,0,0,0,90,Fouad Chafik,fouad-chafik,D,False,0,28,4,3,1,0,0,0,90,Romain Amalfitano,romain-amalfitano,M,False,0,44,10,7,0,0,0,0,90,Didier N'Dong,didier-ndong,M,False,0,68,8,7,2,0,0,0,90,Mama Baldé,mama-balde,F,False,0,6,0,0,0,0,0,0,45,Benjamin Jeannot,benjamin-jeannot,F,False,0,20,2,2,2,0,0,0,78,Frédéric Sammaritano,frederic-sammaritano,M,False,0,20,4,2,1,0,0,0,68,Júlio Tavares,julio-tavares,F,False,0,13,1,0,2,0,0,0,90,Jules Keita,jules-keita,F,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,Bryan Soumaré,bryan-soumare,M,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,Enzo Loiodice,loiodice-enzo,M,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,14,0.0
8245841,Away,4-2-3-1,Stéphane Ruffier,stephane-ruffier,G,False,0,8,17,1,1,4,5,1,90,Mathieu Debuchy,mathieu-debuchy,D,False,0,35,6,2,5,0,0,0,90,Harold Moukoudi,harold-moukoudi,D,False,0,43,2,1,8,0,0,0,90,Loïc Perrin,loic-perrin,D,False,0,49,4,2,4,0,0,0,90,Miguel Trauco,miguel-trauco,D,False,0,28,5,0,2,0,0,0,90,Jean-Eudes Aholou,jean-eudes-aholou,M,False,0,25,2,2,4,0,0,0,71,Yann M'Vila,yann-mvila,M,False,0,40,4,2,1,0,0,0,90,Romain Hamouma,romain-hamouma,F,False,0,24,3,2,2,0,0,0,79,Ryad Boudebouz,ryad-boudebouz,F,False,0,44,5,2,0,0,0,0,90,Denis Bouanga,denis-bouanga,F,False,0,12,0,0,1,0,0,0,90,Wahbi Khazri,wahbi-khazri,M,False,0,13,4,3,0,0,0,0,59,Zaydou Youssouf,zaydou-youssouf,M,True,0.0,15.0,2.0,1.0,0.0,0.0,0.0,0.0,31.0,Arnaud Nordin,nordin-arnaud,M,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,Robert Berić,robert-beric,F,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14,0.0
8245940,Home,4-2-3-1,Alban Lafont,alban-lafont,G,False,0,37,35,18,0,0,2,0,90,Fábio,fabio,D,False,0,41,4,3,2,0,0,0,90,Andrei Girotto,andrei-girotto,D,False,0,50,7,4,1,0,0,0,90,Nicolas Pallois,nicolas-pallois,D,False,0,40,8,5,7,0,0,0,90,Charles Traoré,charles-traore,D,False,0,15,1,1,0,0,0,0,74,Abdoulaye Touré,abdoulaye-toure,M,False,0,40,4,3,0,0,0,0,90,Mehdi Abeid,mehdi-abeid,M,False,0,33,4,1,0,0,0,0,67,Imrân Louza,imran-louza,M,False,0,26,1,1,0,0,0,0,90,Valentin Rongier,valentin-rongier,M,False,0,35,3,3,0,0,0,0,90,Lucas Lima,lucas-lima,D,False,0,16,1,0,0,0,0,0,90,Kalifa Coulibaly,kalifa-coulibaly,F,False,0,9,0,0,1,0,0,0,90,Samuel Moutoussamy,moutoussamy-samuel,M,True,0.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,23.0,Abdoul Kader Bamba,abdoul-kader-bamba,F,True,0.0,11.0,1.0,1.0,0.0,0.0,0.0,0.0,16.0,,,,,,,,,,,,,,13,0.0
8245940,Away,4-3-3,Steve Mandanda,steve-mandanda,G,False,0,15,16,4,1,2,6,1,90,Hiroki Sakai,hiroki-sakai,D,False,0,29,7,3,5,0,0,0,90,Boubacar Kamara,boubacar-kamara,M,False,0,43,14,8,3,0,0,0,90,Álvaro González,alvaro-gonzalez,D,False,0,34,9,5,7,0,0,0,90,Jordan Amavi,jordan-amavi,D,False,0,36,3,3,8,0,0,0,90,Maxime López,maxime-lopez,M,False,0,51,2,1,0,0,0,0,90,Luiz Gustavo,luiz-gustavo,M,False,0,30,2,0,3,0,0,0,90,Morgan Sanson,morgan-sanson,M,False,0,17,3,2,0,0,0,0,69,Bouna Sarr,bouna-sarr,D,False,0,16,1,1,2,0,0,0,78,Darío Benedetto,dario-benedetto,F,False,0,2,0,0,3,0,0,0,85,Dimitri Payet,dimitri-payet,M,False,0,20,2,1,0,0,0,0,90,Kevin Strootman,kevin-strootman,M,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,Nemanja Radonjić,nemanja-radonjic,F,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,Valère Germain,valere-germain,F,True,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,14,0.0
