number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,1,2,1,1,52,48,20,15,4,8,11,5,5,2,6,5,1,0,17,13,2,2,0,0,12,17,,,7,14,3,2,2,2,,,1,0,,,9,9,11,6,6,2,422,400,341,326,18,27,15,8,14,15,,,74,70,16,16,35,23,14,22,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
57,1,2,4,0,57,43,,,0,1,4,2,,,4,3,1,3,13,13,1,2,0,0,16,14,,,10,9,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,
14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,1,2,1,2,42,58,18,11,3,6,11,5,4,0,4,5,1,3,19,17,2,2,0,0,16,18,,,6,14,3,3,2,1,,,1,0,,,11,7,7,4,4,2,321,456,224,352,37,11,9,8,11,10,,,87,72,42,25,20,20,17,22,,
58,1,2,3,1,55,45,,,2,2,4,5,,,6,4,2,5,18,13,,,0,0,18,20,,,7,6,,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,1,2,1,3,53,47,,,3,5,3,3,,,5,0,5,1,10,8,2,1,0,0,9,15,,,10,8,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,
59,1,2,1,1,57,43,,,2,4,7,8,,,6,2,3,1,15,21,1,3,0,0,22,18,,,15,14,,,,,,,,,,,,,,,3,1,,,,,,,,,,,,,,,,,,,,,,
5,1,2,2,1,53,47,13,15,6,5,3,9,4,1,4,8,1,0,7,15,1,2,0,0,15,6,,,13,4,1,3,0,2,0,1,,,,,,,,,4,4,420,358,336,275,29,20,3,10,9,6,,,72,54,22,15,27,28,9,18,,
54,1,2,2,0,48,52,,,5,1,3,7,,,6,6,1,3,17,13,2,2,0,0,16,18,,,12,6,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,
61,1,2,2,1,52,48,,,6,2,2,4,,,8,11,2,1,9,17,1,1,0,0,18,11,,,10,2,,,,,,,,,,,,,,,5,5,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,1,2,2,3,52,48,,,12,1,3,4,,,7,5,6,0,11,20,2,4,0,0,20,17,,,7,9,,,,,,,,,,,,,,,1,7,,,,,,,,,,,,,,,,,,,,,,
55,1,2,2,2,56,44,,,5,1,5,4,,,3,1,3,4,12,11,2,3,0,0,15,15,,,6,7,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,2,3,3,49,51,,,9,0,4,6,,,3,4,3,1,10,14,1,2,0,0,15,13,,,8,8,,,,,,,,,,,,,,,3,7,,,,,,,,,,,,,,,,,,,,,,
48,1,2,0,2,53,47,,,9,4,8,0,,,10,2,8,2,16,16,3,3,0,0,18,24,,,2,13,,,,,,,,,,,,,,,2,9,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,1,2,1,1,54,46,,,2,2,2,8,,,1,1,6,3,19,17,2,3,0,0,20,25,,,11,10,,,,,,,,,,,,,,,1,2,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
52,1,2,0,2,35,65,,,6,8,5,7,,,5,4,4,1,18,15,2,1,0,0,16,22,,,10,11,,,,,,,,,,,,,,,8,8,,,,,,,,,,,,,,,,,,,,,,
23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,2,0,2,,,,,1,6,3,5,,,1,5,1,2,14,14,2,2,0,0,16,15,,,6,10,,,,,,,,,,,,,,,8,4,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
