number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
214,Olympique Lyon,Lille,1,2,68,32,13,9,6,4,6,4,1,1,4,1,1,0,18,15,1,3,0,0,15,17,,,3,8,,,,,2,0,0,1,,,6,5,7,4,2,5,564,269,490,178,,,,,,,,,63,61,13,15,,,,,,
203,Nantes,Paris Saint-Germain,0,2,43,57,8,15,0,5,4,2,4,8,6,5,0,2,15,11,2,1,0,0,10,15,,,2,7,,,,,0,2,0,1,,,4,10,4,5,3,0,380,504,302,431,,,,,,,,,43,75,7,19,,,,,,
223,Metz,Olympique Marseille,1,0,29,71,9,11,3,2,4,6,2,3,0,7,2,2,12,15,1,3,0,0,14,11,,,7,5,0,1,0,1,1,0,,,,,3,6,6,5,2,2,216,533,124,433,21,41,3,5,8,6,,,54,58,18,28,14,14,24,11,,
194,Angers SCO,Bordeaux,1,1,46,54,7,8,3,1,2,6,2,1,2,3,0,3,15,16,4,3,0,0,16,15,,,7,6,,,,,0,1,,,,,3,7,4,2,1,2,400,461,277,337,,,,,,,,,80,62,41,21,,,,,,
198,Toulouse,Nantes,0,1,61,39,15,8,4,1,6,7,5,0,7,3,0,4,11,17,1,3,0,0,16,11,,,8,13,,,,,,,,,,,11,6,4,2,0,4,528,340,402,213,,,,,,,,,89,65,38,30,,,,,,
222,Paris Saint-Germain,AS Monaco,1,1,54,46,11,14,4,7,5,3,2,4,4,13,4,1,13,11,0,1,0,0,11,11,,,5,8,,,,,,,,,,,9,5,2,9,7,3,487,383,417,308,,,,,,,,,67,53,20,18,,,,,,
200,SM Caen,Olympique Lyon,3,2,34,66,12,16,5,5,4,9,3,2,7,5,0,2,26,21,3,3,0,0,19,23,,,6,6,,,,,0,2,,,,,8,13,5,3,3,3,265,518,169,417,,,,,,,,,71,75,18,27,,,,,,
219,Stade Rennais,Nantes,1,1,54,46,6,10,1,3,4,5,1,2,3,2,3,4,10,15,3,1,0,0,14,10,,,10,5,,,,,,,,,,,3,5,3,5,2,0,450,384,307,254,,,,,,,,,79,69,35,27,,,,,,
218,AS Nancy,Bordeaux,0,2,51,49,11,9,1,3,8,4,2,2,6,8,,,11,9,0,2,0,0,9,11,,,4,10,,,,,,,0,1,,,6,8,5,2,2,1,471,449,360,334,,,,,,,,,63,61,23,27,,,,,,
221,Toulouse,Saint-Étienne,0,3,46,54,13,20,3,6,6,7,4,7,3,3,1,6,17,21,2,4,1,0,21,17,,,8,6,,,,,1,0,,,,,8,17,5,3,3,3,331,378,229,288,,,,,,,,,71,74,16,17,,,,,,
220,Nice,Guingamp,3,1,53,47,10,12,4,4,4,5,2,3,3,7,0,1,14,21,3,3,0,0,21,13,,,12,8,,,,,,,,,,,7,8,3,4,3,1,530,445,455,370,,,,,,,,,65,47,18,12,,,,,,
