number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
135,Colo Colo,Deportes La Serena,3,0,,,10,4,0,0,2,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,58,10,16,6,0,20,0,,,,,,,,,0,6,,,2.0,3.1666666666666665,0.4444444444444444
133,Coquimbo Unido,Everton de Viña del Mar,1,1,,,14,8,8,2,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,12,52,46,4,2,0,6,,,,,,,,,0,0,,,0.8,1.1111111111111112,1.7142857142857142
115,1,2,3,2,,,10,12,6,2,2,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278,292,32,24,6,0,8,4,,,,,,,,,2,6,,,0,0,0
119,1,2,1,1,,,16,0,4,2,12,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,834,50,54,38,6,0,0,16,,,,,,,,,10,16,,,0,0,0
141,Cobresal,Unión La Calera,3,1,,,26,0,8,0,8,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,440,40,44,0,2,0,14,,,,,,,,,10,10,,,1.0,2.0,0.0
131,Curicó Unido,Cobresal,1,0,,,24,0,8,0,10,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,186,32,24,6,2,20,6,,,,,,,,,2,26,,,0.0,0.6,2.25
136,Unión La Calera,Ñublense,2,2,,,6,2,4,4,0,8,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,116,14,54,0,6,0,10,,,,,,,,,10,24,,,7.5,0.6363636363636364,1.6666666666666667
139,Palestino,Coquimbo Unido,5,1,,,4,16,4,4,0,8,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,388,62,36,4,12,10,10,,,,,,,,,14,0,,,1.2727272727272727,3.2,1.6
138,Unión Española,Universidad Católica,1,2,,,18,4,4,2,2,2,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138,64,70,32,14,0,0,0,,,,,,,,,0,24,,,1.75,0.5,3.6
142,Everton de Viña del Mar,Unión Española,2,1,,,2,4,8,4,8,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,104,30,52,4,14,10,0,,,,,,,,,0,14,,,1.5,0.5555555555555556,1.4
146,Huachipato,O'Higgins,1,2,,,14,20,6,8,12,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,94,28,42,18,2,4,0,,,,,,,,,0,8,,,0.36363636363636365,1.3333333333333333,5.666666666666667
126,Huachipato,Curicó Unido,2,2,,,26,14,8,4,14,4,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,482,72,12,2,0,6,20,,,,,,,,,4,22,,,1.7,0.36363636363636365,0.0
134,Antofagasta,Universidad de Chile,1,1,,,32,20,2,4,8,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,210,0,94,6,8,2,24,,,,,,,,,2,6,,,1.625,3.5,0.0
140,Audax Italiano,Colo Colo,1,2,,,2,32,0,4,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,182,10,48,4,4,10,8,,,,,,,,,22,14,,,3.0,1.2,2.0
144,Universidad de Chile,Ñublense,0,1,,,10,20,0,0,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,354,18,30,6,0,0,26,,,,,,,,,34,6,,,3.6,0.0,7.5
129,Cobresal,Antofagasta,2,1,,,26,12,0,0,10,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,332,68,50,6,2,8,0,,,,,,,,,2,2,,,2.6666666666666665,2.5,0.6666666666666666
151,Everton de Viña del Mar,Unión La Calera,0,1,,,6,6,4,0,8,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,324,46,10,2,0,10,6,,,,,,,,,18,2,,,0.8333333333333334,0.7272727272727273,2.2857142857142856
148,Antofagasta,Audax Italiano,2,3,,,30,16,6,6,6,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,304,26,40,10,0,2,8,,,,,,,,,10,6,,,2.5,2.2,8.5
145,Curicó Unido,Universidad Católica,3,2,,,8,26,6,8,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,194,24,4,0,4,6,0,,,,,,,,,2,4,,,4.75,1.0,1.8
147,Ñublense,Cobresal,3,2,,,28,0,12,0,8,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,290,0,44,2,0,0,0,,,,,,,,,14,2,,,2.125,9.0,0.2
152,O'Higgins,Universidad de Chile,1,0,,,2,4,4,4,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,188,280,10,38,16,2,0,6,,,,,,,,,30,20,,,0.2,0.0,0.9
155,Huachipato,Unión Española,2,5,,,38,14,12,8,6,8,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,218,34,20,14,6,10,2,,,,,,,,,22,4,,,1.4,1.7,1.6
158,Deportes La Serena,Ñublense,3,0,,,14,12,0,2,8,10,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,624,14,36,4,6,14,2,,,,,,,,,26,4,,,1.5454545454545454,0.6666666666666666,2.75
160,Curicó Unido,Everton de Viña del Mar,0,4,,,36,12,0,6,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,444,58,22,14,6,2,2,,,,,,,,,10,14,,,2.0,0.3333333333333333,1.0909090909090908
149,Coquimbo Unido,Deportes La Serena,2,0,,,14,12,4,2,6,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,220,334,64,18,10,6,6,4,,,,,,,,,6,4,,,1.0909090909090908,1.8888888888888888,0.8
167,Unión Española,Universidad de Chile,1,1,,,20,8,6,6,2,10,2,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,370,24,14,10,6,2,20,,,,,,,,,6,4,,,2.6666666666666665,1.1111111111111112,3.0
165,Everton de Viña del Mar,Universidad Católica,1,1,,,6,0,0,0,8,12,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,154,818,52,24,4,6,14,8,,,,,,,,,6,16,,,1.3333333333333333,1.3,1.4545454545454546
166,Palestino,Audax Italiano,3,3,,,20,16,2,2,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,476,240,54,30,2,6,0,4,,,,,,,,,10,26,,,1.75,4.666666666666667,6.5
161,Universidad de Chile,Colo Colo,1,3,,,4,4,2,6,12,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,280,24,4,4,2,6,6,,,,,,,,,12,8,,,0.5,0.0,1.0
169,Ñublense,Coquimbo Unido,2,1,,,2,14,6,4,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,594,252,28,60,4,0,26,0,,,,,,,,,24,8,,,4.666666666666667,1.1666666666666667,0.5
156,Unión La Calera,Palestino,2,2,,,0,18,0,4,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180,240,8,46,2,0,6,0,,,,,,,,,10,22,,,1.0,2.4,5.666666666666667
157,Antofagasta,Coquimbo Unido,2,1,,,0,24,2,8,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152,304,16,30,0,10,0,2,,,,,,,,,16,4,,,1.125,1.6363636363636365,3.4
153,Universidad Católica,Palestino,0,1,,,6,22,0,4,0,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,92,14,44,2,4,4,12,,,,,,,,,10,16,,,2.142857142857143,1.0,2.375
163,O'Higgins,Curicó Unido,0,0,,,34,0,6,4,28,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,412,694,0,24,2,10,6,16,,,,,,,,,2,4,,,2.25,0.0,2.25
154,Unión Española,Curicó Unido,1,3,,,14,8,6,4,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,308,212,72,22,6,4,20,6,,,,,,,,,16,10,,,4.666666666666667,1.1,1.7
150,Colo Colo,Huachipato,1,0,,,12,12,4,0,12,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,370,4,42,2,0,14,6,,,,,,,,,10,36,,,3.0,4.666666666666667,0.2222222222222222
159,Universidad Católica,Cobresal,1,0,,,24,8,4,0,8,2,12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,28,54,38,18,2,8,0,,,,,,,,,4,22,,,1.4545454545454546,1.625,1.6363636363636365
162,Audax Italiano,O'Higgins,2,1,,,8,16,4,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,368,302,60,54,0,0,14,8,,,,,,,,,12,0,,,1.0,1.1,1.25
164,Cobresal,Deportes La Serena,1,1,,,22,8,0,0,18,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,530,132,6,60,4,2,6,6,,,,,,,,,22,20,,,4.0,1.4285714285714286,3.1666666666666665
174,Curicó Unido,Universidad de Chile,3,1,,,6,8,4,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,116,30,8,0,4,0,20,,,,,,,,,6,0,,,0.125,2.111111111111111,0.0
172,Coquimbo Unido,Cobresal,3,1,,,14,6,4,2,4,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,264,18,32,18,0,12,4,,,,,,,,,4,4,,,2.6,0.09090909090909091,5.0
170,Huachipato,Unión La Calera,3,4,,,12,4,6,6,2,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222,298,66,30,0,0,14,2,,,,,,,,,6,20,,,0.5,0.8,2.0
168,Colo Colo,Antofagasta,1,0,,,24,2,10,6,18,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,550,0,32,52,2,0,14,2,,,,,,,,,20,16,,,3.8,0.8,1.0
171,Universidad Católica,O'Higgins,2,2,,,10,4,4,0,0,10,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,354,298,80,6,0,2,0,0,,,,,,,,,12,18,,,1.7142857142857142,1.0,1.2
173,Audax Italiano,Everton de Viña del Mar,1,0,,,30,0,2,0,2,0,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,418,58,12,4,2,10,2,,,,,,,,,22,6,,,1.6363636363636365,0.875,2.0
175,Unión La Calera,Antofagasta,1,1,,,14,14,4,0,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,302,30,18,4,2,0,4,,,,,,,,,12,12,,,2.0,0.16666666666666666,0.5
179,Everton de Viña del Mar,Deportes La Serena,4,0,,,8,4,10,0,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,298,4,58,6,2,12,0,,,,,,,,,16,14,,,1.0,2.0,1.2857142857142858
181,Universidad de Chile,Universidad Católica,0,3,,,18,2,8,4,10,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178,252,38,44,14,6,0,0,,,,,,,,,20,2,,,0.7777777777777778,4.5,1.75
183,Antofagasta,Ñublense,1,0,,,14,2,0,0,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,328,564,10,84,8,4,6,8,,,,,,,,,4,26,,,2.0,0.0,2.375
176,Deportes La Serena,Huachipato,0,1,,,14,2,6,2,4,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,538,234,2,16,12,4,18,0,,,,,,,,,26,10,,,1.75,7.5,4.5
177,Colo Colo,Palestino,1,0,,,14,18,2,0,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,150,24,48,2,2,0,6,,,,,,,,,20,12,,,3.3333333333333335,0.45454545454545453,1.1428571428571428
182,Coquimbo Unido,O'Higgins,0,1,,,4,18,0,0,0,14,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,176,22,62,2,10,6,2,,,,,,,,,8,14,,,4.0,1.3333333333333333,1.8571428571428572
178,Ñublense,Unión Española,1,2,,,2,28,0,4,2,22,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,660,358,40,22,6,4,8,26,,,,,,,,,36,20,,,0.875,2.111111111111111,0.4
185,Unión La Calera,Colo Colo,2,1,,,12,12,2,6,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,554,264,56,2,0,0,4,0,,,,,,,,,0,18,,,0.8181818181818182,0.5555555555555556,1.5
188,Audax Italiano,Cobresal,2,2,,,6,6,2,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,640,672,26,34,4,0,20,4,,,,,,,,,8,10,,,0.0,3.0,6.333333333333333
190,Curicó Unido,Unión La Calera,2,0,,,0,26,2,0,0,18,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,160,476,58,20,0,0,8,22,,,,,,,,,14,16,,,1.3,1.6666666666666667,8.5
184,Cobresal,Huachipato,2,0,,,20,20,0,0,2,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,358,360,28,22,0,4,20,14,,,,,,,,,2,6,,,0.25,0.2,3.0
192,Huachipato,Everton de Viña del Mar,1,1,,,4,22,4,0,2,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,444,110,4,80,2,10,4,2,,,,,,,,,8,10,,,0.625,2.0,2.5714285714285716
180,Palestino,Curicó Unido,2,1,,,10,10,0,2,6,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,742,48,36,2,2,22,24,,,,,,,,,22,8,,,8.0,9.0,0.18181818181818182
189,Colo Colo,Unión Española,4,0,,,14,10,2,2,10,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,432,406,54,24,0,4,14,6,,,,,,,,,8,2,,,0.4444444444444444,5.5,1.1111111111111112
187,Universidad de Chile,Coquimbo Unido,0,0,,,0,6,0,0,4,18,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320,152,22,48,6,12,0,10,,,,,,,,,0,14,,,1.0,8.5,5.333333333333333
193,Deportes La Serena,Universidad Católica,0,4,,,20,2,10,8,0,8,2,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,568,816,24,0,4,2,6,2,,,,,,,,,4,8,,,1.7142857142857142,0.1,2.5
196,O'Higgins,Unión La Calera,2,2,,,30,4,4,2,8,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250,448,12,40,0,0,6,4,,,,,,,,,28,18,,,0.875,3.4,1.0
195,Coquimbo Unido,Audax Italiano,0,1,,,4,4,0,2,6,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,224,62,78,6,0,0,12,,,,,,,,,12,0,,,5.0,1.7142857142857142,6.0
198,Cobresal,Colo Colo,0,2,,,8,0,0,6,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,308,0,22,8,4,,,,,,,,,,,18,8,,,0.6666666666666666,0.6363636363636364,1.0
186,Unión Española,Audax Italiano,2,3,,,14,2,8,6,0,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,148,10,52,28,8,2,6,0,,,,,,,,,8,14,,,2.1666666666666665,1.6666666666666667,3.0
197,Unión Española,Deportes La Serena,0,1,,,16,26,0,6,10,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,166,60,28,2,0,8,8,,,,,,,,,10,26,,,3.6,0.0,2.8
194,Ñublense,Palestino,2,0,,,12,4,0,8,0,12,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,438,32,38,8,0,4,4,4,,,,,,,,,20,20,,,9.0,1.1428571428571428,3.5
199,Everton de Viña del Mar,Ñublense,1,1,,,6,18,0,2,8,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,394,370,38,36,6,6,6,2,,,,,,,,,26,0,,,2.8,1.375,0.4
208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,O'Higgins,Antofagasta,1,0,,,28,6,2,2,8,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,42,56,62,10,0,6,0,,,,,,,,,14,22,,,0.8,0.5555555555555556,0.14285714285714285
201,Palestino,Universidad de Chile,1,2,,,4,6,2,2,0,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,74,0,52,4,4,6,8,,,,,,,,,8,14,,,1.1428571428571428,2.2,3.5
202,Antofagasta,Curicó Unido,0,0,,,4,16,4,2,10,10,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,272,42,12,12,2,6,6,,,,,,,,,6,2,,,0.2857142857142857,0.0,1.0
200,Universidad Católica,Huachipato,1,0,,,0,16,4,0,6,8,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,252,114,44,4,2,4,8,,,,,,,,,0,4,,,1.1666666666666667,0.45454545454545453,9.0
210,Universidad de Chile,Audax Italiano,2,3,,,24,2,4,2,6,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,546,138,48,40,4,0,4,4,,,,,,,,,26,16,,,1.0,1.1,2.3333333333333335
219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,Huachipato,Antofagasta,1,0,,,26,2,2,2,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,566,234,28,76,6,2,6,0,,,,,,,,,12,4,,,0.14285714285714285,0.5,3.8
216,Colo Colo,Curicó Unido,1,1,,,16,0,8,0,8,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,2,50,6,2,2,0,0,,,,,,,,,6,4,,,1.0909090909090908,3.0,1.75
221,Ñublense,Huachipato,2,0,,,10,18,10,4,10,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,6,74,52,0,8,4,8,,,,,,,,,14,18,,,1.5,1.875,1.25
203,Unión La Calera,Coquimbo Unido,2,0,,,10,18,6,0,6,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,208,36,38,12,2,2,10,,,,,,,,,0,10,,,0.25,3.0,0.75
207,Ñublense,O'Higgins,2,2,,,16,28,0,16,8,2,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,376,16,60,4,0,10,4,2,,,,,,,,,0,22,,,0.25,6.5,0.75
211,Colo Colo,Universidad Católica,0,0,,,10,8,6,2,8,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,728,26,48,46,0,0,2,2,,,,,,,,,8,18,,,2.2857142857142856,1.2727272727272727,1.4444444444444444
215,Deportes La Serena,Universidad de Chile,1,2,,,20,0,0,4,2,8,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,564,174,74,26,6,0,4,2,,,,,,,,,14,0,,,1.7142857142857142,0.8888888888888888,2.2
214,Unión Española,O'Higgins,0,0,,,6,22,2,2,2,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,692,326,68,14,6,2,4,2,,,,,,,,,12,8,,,2.6666666666666665,2.3333333333333335,1.8
213,Universidad Católica,Ñublense,2,2,,,8,30,0,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,24,4,50,2,0,4,0,,,,,,,,,14,28,,,1.7777777777777777,0.0,1.8333333333333333
217,Everton de Viña del Mar,Cobresal,3,3,,,14,10,14,0,6,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,252,4,6,12,4,6,0,,,,,,,,,20,6,,,0.14285714285714285,0.1111111111111111,1.0
218,Audax Italiano,Unión La Calera,0,2,,,22,2,0,8,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,806,62,86,8,2,0,4,,,,,,,,,34,4,,,1.25,0.5,3.1666666666666665
209,Cobresal,Unión Española,2,0,,,22,6,6,0,8,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,198,658,14,38,8,2,2,2,,,,,,,,,2,4,,,1.2222222222222223,3.0,0.0
220,O'Higgins,Cobresal,1,0,,,12,4,8,0,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,204,28,26,4,0,10,4,,,,,,,,,12,12,,,1.7142857142857142,2.3333333333333335,6.0
212,Huachipato,Coquimbo Unido,0,1,,,4,2,2,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,212,20,20,6,0,4,0,,,,,,,,,18,22,,,1.7,2.8,1.4285714285714286
233,Colo Colo,O'Higgins,2,0,,,6,8,4,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,222,28,14,0,6,16,6,,,,,,,,,12,2,,,0.3333333333333333,3.0,2.7142857142857144
206,Curicó Unido,Deportes La Serena,1,0,,,16,2,0,0,14,4,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,364,240,58,20,2,8,14,6,,,,,,,,,10,0,,,3.8,0.2727272727272727,1.6363636363636365
225,Palestino,Deportes La Serena,5,0,,,34,0,6,6,8,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,622,186,104,24,0,0,16,2,,,,,,,,,6,14,,,1.1818181818181819,0.8333333333333334,5.333333333333333
234,Curicó Unido,Ñublense,1,2,,,12,22,2,10,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,390,194,30,32,0,0,22,12,,,,,,,,,16,4,,,0.3333333333333333,1.1428571428571428,1.5555555555555556
230,Deportes La Serena,Unión La Calera,2,1,,,12,0,6,0,0,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,534,188,22,4,0,8,4,2,,,,,,,,,16,10,,,1.1,2.5,1.5
226,Unión La Calera,Universidad Católica,4,0,,,14,6,12,0,2,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,586,0,14,10,10,0,0,6,,,,,,,,,24,0,,,1.0,1.2,1.7142857142857142
231,Everton de Viña del Mar,Antofagasta,3,0,,,2,10,8,4,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,178,32,6,4,6,4,2,,,,,,,,,18,14,,,5.0,6.0,1.0
229,Huachipato,Universidad de Chile,4,0,,,4,8,0,2,8,0,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,634,494,40,38,2,8,0,0,,,,,,,,,0,8,,,2.5714285714285716,2.2857142857142856,0.0
232,Unión Española,Coquimbo Unido,1,3,,,4,10,0,8,4,10,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,730,174,48,26,2,2,8,6,,,,,,,,,12,8,,,0.42857142857142855,4.0,1.25
222,Universidad de Chile,Everton de Viña del Mar,1,1,,,6,34,0,2,2,16,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,316,2,10,6,18,4,10,,,,,,,,,12,8,,,0.6666666666666666,2.0,1.25
224,Coquimbo Unido,Colo Colo,0,2,,,16,12,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,192,10,4,10,2,12,2,,,,,,,,,8,24,,,0.2857142857142857,1.0,0.375
243,Unión La Calera,Unión Española,2,1,,,0,26,2,0,0,10,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,290,16,46,4,12,12,6,,,,,,,,,12,8,,,1.0909090909090908,9.5,2.0
205,Palestino,Everton de Viña del Mar,1,4,,,0,20,2,8,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,378,242,46,32,4,6,8,12,,,,,,,,,14,4,,,1.1111111111111112,0.75,0.18181818181818182
240,Audax Italiano,Deportes La Serena,3,0,,,10,8,2,6,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,380,286,30,22,8,2,2,10,,,,,,,,,0,8,,,0.25,0.42857142857142855,3.2
242,Ñublense,Colo Colo,1,1,,,10,14,4,4,10,10,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,682,20,50,4,2,6,14,,,,,,,,,6,36,,,1.375,1.125,0.8571428571428571
235,Universidad Católica,Audax Italiano,0,0,,,10,16,2,0,12,16,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300,152,42,8,2,0,4,4,,,,,,,,,2,0,,,1.5,0.0,4.5
239,Antofagasta,Universidad Católica,0,2,,,2,10,8,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,384,0,36,4,6,0,2,,,,,,,,,12,2,,,5.666666666666667,0.0,3.3333333333333335
227,Audax Italiano,Curicó Unido,1,1,,,10,22,0,10,2,6,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,66,54,10,2,14,16,4,,,,,,,,,0,0,,,0.0,0.5,6.5
237,Palestino,Huachipato,5,0,,,28,8,14,0,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,168,186,86,6,0,0,0,0,,,,,,,,,0,10,,,1.8571428571428572,1.6,0.0
236,O'Higgins,Everton de Viña del Mar,2,0,,,20,26,8,10,8,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,56,38,22,4,2,0,0,,,,,,,,,6,2,,,1.0,1.8333333333333333,2.0
228,Cobresal,Palestino,1,0,,,18,6,2,2,8,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,374,16,54,2,4,6,2,8,,,,,,,,,4,18,,,0.2727272727272727,1.7142857142857142,0.1111111111111111
