number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away,home_odd,draw_odd,away_odd
48,Audax Italiano,Universidad de Chile,2,3,,,8,12,6,4,16,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110,74,36,46,2,0,0,4,,,,,,,,,10,18,,,0.3333333333333333,1.7142857142857142,0.0
2,Palestino,Unión La Calera,1,2,,,34,20,2,0,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,222,60,14,10,0,4,0,,,,,,,,,2,12,,,4.333333333333333,0.625,1.3333333333333333
39,O'Higgins,Deportes Temuco,2,0,,,0,4,10,0,2,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,798,274,28,34,10,0,26,4,,,,,,,,,18,34,,,0.5,6.333333333333333,0.2727272727272727
20,Deportes Iquique,Unión La Calera,0,1,,,2,2,0,0,6,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,294,42,30,8,2,14,0,,,,,,,,,26,20,,,0.4,1.2222222222222223,2.5
28,Antofagasta,Deportes Iquique,2,1,,,12,0,2,0,4,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,236,48,40,54,8,2,6,2,,,,,,,,,8,10,,,1.4,2.2857142857142856,0.0
50,Huachipato,Everton de Viña del Mar,2,0,,,40,2,14,0,16,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,90,14,28,4,2,0,6,,,,,,,,,10,10,,,1.0,3.5,6.5
60,Universidad de Concepción,Audax Italiano,1,0,,,12,6,12,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512,234,32,18,0,2,0,12,,,,,,,,,40,18,,,9.5,1.7272727272727273,0.9
51,O'Higgins,San Luis de Quillota,4,0,,,6,8,2,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,106,352,32,30,0,4,4,4,,,,,,,,,2,8,,,2.0,1.0,7.5
34,Colo-Colo,Huachipato,2,1,,,0,10,4,4,6,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164,292,44,30,2,0,14,8,,,,,,,,,14,18,,,0.25,0.4,1.0
8,Unión La Calera,Antofagasta,1,3,,,14,22,4,4,10,4,0,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,278,42,44,0,10,10,10,,,,,,,,,10,8,,,0.42857142857142855,2.6,1.75
61,San Luis de Quillota,Colo-Colo,1,0,,,18,24,6,6,10,0,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,106,26,0,8,4,10,4,,,,,,,,,20,2,,,1.8888888888888888,1.6666666666666667,2.5
54,Palestino,Antofagasta,1,1,,,20,20,4,4,2,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,132,72,24,10,8,6,0,2,,,,,,,,,16,2,,,0.2,0.8333333333333334,5.0
49,Colo-Colo,Universidad Católica,1,0,,,36,18,2,0,16,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,182,32,24,8,8,0,14,,,,,,,,,16,10,,,1.2727272727272727,1.6666666666666667,1.5
4,Everton de Viña del Mar,Deportes Iquique,2,3,,,12,12,6,6,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,58,20,64,4,8,2,0,,,,,,,,,20,0,,,1.0,0.6666666666666666,0.42857142857142855
1,Antofagasta,Colo-Colo,1,2,,,2,22,0,2,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,352,342,42,60,4,4,6,4,,,,,,,,,8,10,,,2.2,0.1111111111111111,0.6666666666666666
36,Deportes Iquique,Universidad Católica,0,1,,,12,10,0,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,370,20,40,0,2,12,6,,,,,,,,,8,0,,,1.0,4.0,2.2
13,Curicó Unido,Universidad Católica,1,3,,,8,4,4,0,6,2,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,58,18,32,8,2,6,16,,,,,,,,,34,6,,,0.4,1.6666666666666667,1.0
46,Universidad Católica,Unión Española,3,1,,,8,0,2,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,230,26,54,0,6,0,4,,,,,,,,,4,12,,,0.5714285714285714,1.4,3.2
15,O'Higgins,Everton de Viña del Mar,1,2,,,2,16,2,0,0,10,10,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,560,228,54,28,4,0,12,0,,,,,,,,,20,2,,,1.0,0.25,0.875
5,Universidad de Chile,Unión Española,1,2,,,10,24,2,2,6,2,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350,544,14,52,8,4,6,0,,,,,,,,,14,4,,,2.0,3.75,1.0
47,Huachipato,Unión La Calera,2,0,,,2,12,4,2,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,580,180,10,42,4,0,2,8,,,,,,,,,8,6,,,0.6363636363636364,0.36363636363636365,2.0
7,San Luis de Quillota,Curicó Unido,1,0,,,10,16,6,0,6,12,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,498,126,30,6,12,0,12,6,,,,,,,,,14,22,,,0.9090909090909091,0.36363636363636365,0.5
12,Huachipato,San Luis de Quillota,1,1,,,2,14,0,2,4,6,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,184,218,30,66,4,2,0,0,,,,,,,,,22,16,,,1.0,0.6666666666666666,0.1
30,Audax Italiano,Everton de Viña del Mar,1,0,,,12,10,0,0,6,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,466,22,68,44,10,0,2,10,,,,,,,,,30,6,,,0.9090909090909091,0.1111111111111111,2.6666666666666665
41,Everton de Viña del Mar,Universidad de Chile,0,1,,,10,6,8,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,174,730,20,40,2,4,8,4,,,,,,,,,4,2,,,1.7272727272727273,1.5,3.6666666666666665
32,Palestino,Audax Italiano,1,1,,,2,10,2,2,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,198,62,32,6,0,4,2,,,,,,,,,16,4,,,2.2857142857142856,0.0,2.4285714285714284
29,Deportes Temuco,Universidad de Chile,0,1,,,6,16,2,10,2,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,286,602,34,40,4,6,8,2,,,,,,,,,20,30,,,0.25,0.16666666666666666,1.4285714285714286
22,Unión Española,Antofagasta,1,1,,,24,8,10,2,6,2,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,372,10,62,4,0,16,12,,,,,,,,,8,10,,,1.4285714285714286,2.6666666666666665,0.18181818181818182
3,Universidad de Concepción,O'Higgins,0,2,,,4,20,0,10,4,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,258,8,88,0,2,8,16,,,,,,,,,10,8,,,3.5,1.0,0.875
11,Deportes Temuco,Universidad de Concepción,1,1,,,2,12,0,2,4,8,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,364,20,68,4,4,0,0,,,,,,,,,0,12,,,4.25,1.0,3.5
19,Universidad de Concepción,Curicó Unido,0,0,,,0,4,8,0,0,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592,192,64,4,6,10,12,8,,,,,,,,,14,38,,,0.3333333333333333,1.7142857142857142,2.5
40,Deportes Temuco,Palestino,3,2,,,8,30,0,0,0,4,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,324,60,16,6,14,10,4,,,,,,,,,2,16,,,3.4,5.5,1.7142857142857142
42,Curicó Unido,Audax Italiano,3,0,,,10,6,4,0,8,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274,264,32,50,12,0,16,0,,,,,,,,,0,0,,,0.0,6.0,1.6666666666666667
57,Everton de Viña del Mar,Unión La Calera,1,3,,,6,24,6,8,4,12,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,304,180,38,24,2,0,0,10,,,,,,,,,6,22,,,0.3333333333333333,9.0,6.5
33,Everton de Viña del Mar,San Luis de Quillota,2,1,,,22,4,6,8,6,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,502,172,38,30,8,16,4,20,,,,,,,,,14,16,,,1.25,0.0,0.5714285714285714
35,Unión Española,Universidad de Concepción,2,3,,,24,12,2,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,648,0,44,2,12,2,4,6,,,,,,,,,6,8,,,0.0,1.8888888888888888,0.2222222222222222
52,Curicó Unido,Deportes Temuco,1,1,,,28,18,2,2,12,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,478,118,66,2,16,6,0,0,,,,,,,,,14,18,,,0.4444444444444444,0.625,2.125
62,Universidad Católica,Palestino,2,1,,,2,4,2,2,4,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,802,388,6,56,0,2,10,8,,,,,,,,,6,28,,,1.1818181818181819,0.875,2.5
37,Universidad de Chile,Antofagasta,2,0,,,4,0,2,0,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78,150,98,22,0,0,4,4,,,,,,,,,8,14,,,0.375,1.7142857142857142,1.1
16,Universidad de Chile,San Luis de Quillota,3,0,,,0,2,18,0,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,522,34,40,2,8,4,8,16,,,,,,,,,14,14,,,1.5,7.0,1.0
63,Unión Española,O'Higgins,2,0,,,10,10,4,0,2,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,714,8,30,4,4,2,4,,,,,,,,,20,6,,,2.2857142857142856,5.333333333333333,4.0
27,Universidad Católica,Unión La Calera,1,0,,,12,18,0,0,0,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,226,6,4,2,6,6,10,,,,,,,,,4,10,,,0.8181818181818182,1.0,0.1
56,Deportes Temuco,Deportes Iquique,0,4,,,0,4,0,10,2,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,88,52,46,0,10,2,0,,,,,,,,,2,36,,,2.5,0.8888888888888888,1.2
9,Unión Española,Palestino,2,2,,,18,0,4,4,8,0,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,266,22,64,12,2,2,0,,,,,,,,,6,26,,,0.6666666666666666,3.75,6.0
43,Universidad de Concepción,Colo-Colo,2,1,,,8,12,4,2,6,4,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,196,92,42,26,0,6,8,26,,,,,,,,,22,18,,,0.4,3.8,1.625
18,Palestino,Colo-Colo,2,1,,,8,16,0,2,2,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172,46,48,8,2,2,0,2,,,,,,,,,34,6,,,0.2,0.2,5.333333333333333
25,Huachipato,Universidad de Concepción,3,0,,,14,16,4,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,262,104,52,28,0,2,2,4,,,,,,,,,28,0,,,0.8,4.333333333333333,5.666666666666667
53,Deportes Iquique,Universidad de Concepción,1,3,,,10,26,6,8,12,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,324,166,26,28,0,2,0,8,,,,,,,,,12,14,,,8.5,4.5,0.5
45,San Luis de Quillota,Deportes Iquique,0,0,,,14,28,0,4,2,6,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,404,110,6,50,12,2,2,2,,,,,,,,,4,18,,,0.6666666666666666,0.75,0.8181818181818182
24,Colo-Colo,O'Higgins,1,1,,,10,0,4,6,10,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370,454,6,14,4,4,14,4,,,,,,,,,0,14,,,1.625,0.0,5.0
31,Curicó Unido,Unión Española,4,4,,,26,16,8,0,10,0,4,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,318,84,44,0,12,10,14,12,,,,,,,,,22,16,,,1.2857142857142858,1.3333333333333333,1.4444444444444444
58,Antofagasta,Huachipato,0,0,,,10,6,2,0,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192,130,28,6,8,0,2,0,,,,,,,,,26,34,,,0.875,0.1,5.666666666666667
44,Antofagasta,O'Higgins,3,2,,,18,10,0,2,4,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,294,156,24,42,4,4,2,2,,,,,,,,,12,0,,,2.25,0.5,0.375
59,Universidad de Chile,Curicó Unido,2,1,,,20,12,0,0,6,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,446,248,2,12,6,10,14,12,,,,,,,,,24,22,,,2.4,1.3333333333333333,1.5555555555555556
64,Unión La Calera,Universidad de Concepción,1,3,,,0,20,4,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,332,358,46,64,8,10,20,6,,,,,,,,,2,4,,,1.0,2.8333333333333335,4.333333333333333
65,Palestino,Everton de Viña del Mar,2,1,,,6,4,8,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,312,44,58,6,0,10,10,,,,,,,,,40,6,,,2.6666666666666665,0.2857142857142857,2.0
68,Curicó Unido,Antofagasta,3,4,,,2,8,4,4,2,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,332,8,84,2,6,0,12,,,,,,,,,10,30,,,1.5,1.6666666666666667,0.3
75,Universidad de Concepción,Everton de Viña del Mar,2,0,,,22,6,4,2,2,6,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,246,414,44,14,4,0,2,14,,,,,,,,,2,2,,,3.0,0.7142857142857143,2.111111111111111
71,Audax Italiano,San Luis de Quillota,1,1,,,10,12,2,4,2,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,248,160,36,52,2,4,12,2,,,,,,,,,24,20,,,0.8571428571428571,1.0,0.18181818181818182
77,Unión La Calera,Universidad de Chile,6,1,,,2,28,6,4,8,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,426,52,16,8,10,4,10,,,,,,,,,28,28,,,0.7142857142857143,2.0,0.5
67,Huachipato,Deportes Temuco,0,0,,,20,10,8,4,10,0,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,754,276,40,6,0,2,10,6,,,,,,,,,10,0,,,2.8,1.8571428571428572,1.75
69,Universidad de Chile,Colo-Colo,1,3,,,14,14,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266,72,70,46,0,0,0,8,,,,,,,,,14,12,,,2.375,1.1666666666666667,1.1818181818181819
74,Colo-Colo,Deportes Temuco,2,0,,,6,2,2,0,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,182,370,8,32,0,2,50,12,,,,,,,,,6,2,,,2.0,0.0,1.4
86,Universidad de Chile,Universidad de Concepción,1,2,,,8,8,0,4,0,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694,140,72,2,4,2,0,4,,,,,,,,,10,0,,,1.0,1.6666666666666667,5.0
93,O'Higgins,Universidad de Chile,0,1,,,20,6,0,0,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112,256,32,44,10,2,2,4,,,,,,,,,16,0,,,2.6,1.0,2.0
95,Colo-Colo,Everton de Viña del Mar,3,1,,,18,26,10,6,4,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,426,38,64,0,0,6,10,,,,,,,,,6,20,,,1.0,8.0,1.625
72,Unión Española,Huachipato,2,1,,,20,8,8,0,10,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,538,28,44,6,2,0,2,,,,,,,,,14,14,,,1.6,4.666666666666667,1.3
83,Audax Italiano,Antofagasta,0,0,,,6,22,0,2,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,270,332,26,48,2,10,2,12,,,,,,,,,12,2,,,1.5,1.5,0.375
84,Palestino,O'Higgins,2,3,,,4,2,6,8,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,42,8,58,2,6,12,12,,,,,,,,,2,24,,,1.5,2.4285714285714284,2.375
80,Curicó Unido,Colo-Colo,0,0,,,20,8,0,0,8,0,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,590,76,6,2,2,6,4,,,,,,,,,2,22,,,1.7272727272727273,0.75,1.4285714285714286
91,Unión La Calera,Audax Italiano,1,0,,,2,6,4,0,12,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,48,26,8,10,4,18,12,,,,,,,,,12,4,,,7.0,0.6,1.2857142857142858
92,Universidad Católica,Huachipato,3,1,,,14,4,0,6,4,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306,390,18,38,0,8,6,12,,,,,,,,,2,20,,,0.8571428571428571,2.125,0.2222222222222222
82,Everton de Viña del Mar,Unión Española,1,1,,,20,6,0,0,8,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64,262,46,42,24,2,6,4,,,,,,,,,12,16,,,1.7,1.4,2.0
106,Unión La Calera,O'Higgins,4,0,,,18,2,2,4,0,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,812,62,6,10,2,12,16,,,,,,,,,12,0,,,0.45454545454545453,1.4285714285714286,1.2222222222222223
104,Universidad de Chile,Palestino,1,2,,,10,0,6,2,0,8,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,886,326,20,44,2,8,2,14,,,,,,,,,4,32,,,1.0,4.5,0.3333333333333333
76,O'Higgins,Curicó Unido,2,2,,,4,10,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,962,246,0,30,4,6,12,4,,,,,,,,,2,0,,,2.25,0.4,0.1111111111111111
85,Deportes Temuco,Unión La Calera,0,2,,,20,16,2,4,10,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,402,2,16,26,16,6,6,,,,,,,,,0,14,,,0.1,0.1111111111111111,0.2
109,Universidad de Concepción,Universidad Católica,0,0,,,12,18,0,6,0,6,6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,506,488,8,24,0,2,2,20,,,,,,,,,22,18,,,3.5,1.0,0.0
98,Huachipato,Palestino,1,1,,,4,6,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,168,20,52,2,0,8,8,,,,,,,,,20,10,,,0.6666666666666666,0.5,0.2857142857142857
99,Everton de Viña del Mar,Curicó Unido,1,1,,,18,2,0,4,4,4,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,4,30,18,0,2,2,,,,,,,,,8,28,,,0.2,1.3636363636363635,2.6666666666666665
87,San Luis de Quillota,Universidad Católica,1,1,,,20,0,8,2,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,656,122,40,8,2,8,10,6,,,,,,,,,28,28,,,0.6,5.0,3.75
73,Deportes Iquique,Palestino,2,1,,,28,0,0,0,12,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416,48,18,50,10,2,6,2,,,,,,,,,14,4,,,0.0,0.0,0.2
94,Palestino,Universidad de Concepción,1,2,,,10,16,4,0,12,6,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,20,66,32,6,2,0,10,,,,,,,,,8,6,,,1.1666666666666667,1.2222222222222223,0.0
81,Huachipato,Deportes Iquique,2,2,,,14,12,6,2,8,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434,176,22,24,12,2,8,4,,,,,,,,,16,2,,,2.4,2.5,1.1111111111111112
100,Universidad Católica,Universidad de Chile,1,1,,,4,10,0,0,0,10,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344,340,34,24,6,0,32,4,,,,,,,,,10,10,,,1.2,1.25,2.0
114,O'Higgins,Deportes Iquique,2,1,,,0,12,0,0,0,10,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,134,654,62,36,20,4,18,10,,,,,,,,,18,14,,,1.5555555555555556,0.8181818181818182,3.0
105,Deportes Iquique,Audax Italiano,1,1,,,8,20,4,2,6,12,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,170,154,32,34,4,6,0,0,,,,,,,,,2,18,,,3.0,1.5,0.6
66,O'Higgins,Universidad Católica,0,1,,,22,8,8,0,6,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,296,82,18,4,0,10,16,,,,,,,,,4,28,,,1.8,0.0,3.25
96,Colo-Colo,Deportes Iquique,0,0,,,22,6,0,0,14,4,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,254,490,42,20,8,0,0,10,,,,,,,,,22,2,,,2.0,0.36363636363636365,2.2857142857142856
70,Deportes Iquique,Unión Española,0,1,,,20,4,2,2,12,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,232,34,32,4,2,8,2,,,,,,,,,0,10,,,0.5454545454545454,1.2,4.25
90,Antofagasta,Deportes Temuco,3,2,,,16,0,4,6,4,4,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,14,40,4,6,2,4,16,,,,,,,,,20,22,,,0.5,5.0,0.6666666666666666
113,Huachipato,Universidad de Chile,0,1,,,22,4,0,2,2,6,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,384,216,14,34,0,2,18,12,,,,,,,,,24,8,,,2.6666666666666665,5.333333333333333,3.1666666666666665
78,Universidad Católica,Audax Italiano,1,0,,,8,6,4,0,2,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,544,192,52,18,0,0,8,2,,,,,,,,,6,0,,,0.0,0.0,3.5
116,Palestino,Curicó Unido,2,1,,,18,24,8,0,2,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,440,28,30,4,10,8,0,,,,,,,,,28,6,,,3.0,0.375,2.2
89,Deportes Iquique,Curicó Unido,2,2,,,0,2,2,4,8,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,450,570,30,36,0,4,2,6,,,,,,,,,10,18,,,3.0,2.25,1.9
