EventId,Team,Formation,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed,PlayerCount,AverageTeamRating
7108253,Home,4-3-3,Manuel Neuer,manuel-neuer,G,False,0,19,3,2,1,0,2,0,90,Philipp Lahm,philipp-lahm,D,False,0,57,2,1,0,0,0,0,74,Javi Martínez,javi-martinez,M,False,0,72,4,3,2,0,0,0,90,Mats Hummels,mats-hummels,D,False,0,88,5,2,1,0,0,0,90,David Alaba,david-alaba,D,False,0,36,1,1,0,0,0,0,78,Thiago Alcântara,thiago-alcantara,M,False,0,110,12,7,1,0,0,0,90,Xabi Alonso,xabi-alonso,M,False,0,54,7,4,0,0,0,0,64,Arturo Vidal,arturo-vidal,M,False,0,91,6,3,0,0,0,0,90,Thomas Müller,thomas-muller,M,False,0,41,1,1,1,0,0,0,90,Robert Lewandowski,robert-lewandowski,F,False,0,13,2,1,0,0,0,0,90,Franck Ribéry,franck-ribery,M,False,0,61,6,4,0,0,0,0,90,Joshua Kimmich,joshua-kimmich,M,True,0,31,3,3,0,0,0,0,26,Rafinha,rafinha,D,True,0.0,11.0,2.0,1.0,0.0,0.0,0.0,0.0,16.0,Juan Bernat,juan-bernat,D,True,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,14,0.0
7108253,Away,4-1-4-1,Felix Wiedwald,felix-wiedwald,G,False,0,11,17,5,1,5,8,0,90,Theodor Gebre Selassie,theodor-gebre-selassie,D,False,0,27,1,0,5,0,0,0,90,Lamine Sané,lamine-sane,D,False,0,28,5,4,7,0,0,0,90,Fallou Diagne,fallou-diagne,D,False,0,22,8,5,4,0,0,0,90,Luca Caldirola,luca-caldirola,D,False,0,15,2,0,2,0,0,0,90,Florian Grillitsch,florian-grillitsch,M,False,0,36,7,4,0,0,0,0,74,Sambou Yatabaré,sambou-yatabare,M,False,0,13,3,0,4,0,0,0,90,Clemens Fritz,clemens-fritz,M,False,0,27,7,4,5,0,0,0,90,Robert Bauer,robert-bauer,D,False,0,23,3,2,0,0,0,0,90,Fin Bartels,fin-bartels,M,False,0,14,1,1,1,0,0,0,88,Aron Jóhansson,aron-johansson,M,False,0,14,0,0,0,0,0,0,64,Janek Sternberg,janek-sternberg,D,True,0,7,0,0,0,0,0,0,26,Maximilian Eggestein,maximilian-eggestein,M,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,Lennart Thy,lennart-thy,F,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14,0.0
7108297,Home,4-2-3-1,Marwin Hitz,marwin-hitz,G,False,0,15,17,6,1,0,3,1,90,Paul Verhaegh,paul-verhaegh,D,False,0,44,9,5,0,0,0,0,90,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,D,False,0,35,12,5,6,0,0,0,90,Martin Hinteregger,martin-hinteregger,D,False,0,45,9,3,2,0,0,0,90,Konstantinos Stafylidis,konstantinos-stafylidis,D,False,0,36,15,10,2,0,0,0,90,Dominik Kohr,dominik-kohr,M,False,0,21,4,2,1,0,0,0,89,Daniel Baier,daniel-baier,M,False,0,44,18,7,2,0,0,0,90,Raúl Bobadilla,bobadilla-raul,F,False,0,18,3,2,0,0,0,0,90,Koo Ja-Cheol,koo-ja-cheol,M,False,0,9,0,0,0,0,0,0,59,Dong-Won Ji,dong-won-ji,F,False,0,24,0,0,2,0,0,0,81,Alfreð Finnbogason,alfred-finnbogason,F,False,0,14,0,0,0,0,0,0,90,Jonathan Schmid,jonathan-schmid,M,True,0,5,1,1,0,0,0,0,31,Halil Altintop,halil-altintop,M,True,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,Gojko Kačar,gojko-kacar,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,0.0
7108297,Away,4-2-3-1,Jonas Lössl,jonas-lossl,G,False,0,23,27,12,0,4,4,0,90,Giulio Donati,giulio-donati,D,False,0,26,5,1,1,0,0,0,90,Stefan Bell,stefan-bell,D,False,0,33,10,4,4,0,0,0,90,Leon Balogun,leon-balogun,D,False,0,26,6,4,5,0,0,0,90,Daniel Brosinski,daniel-brosinski,D,False,0,15,4,2,4,0,0,0,90,Jean-Philippe Gbamin,jean-philippe-gbamin,M,False,0,28,4,2,0,0,0,0,85,Fabian Frei,fabian-frei,M,False,0,34,3,3,2,0,0,0,90,Levin Öztunali,levin-oztunali,M,False,0,17,2,1,0,0,0,0,90,Yunus Malli,yunus-malli,M,False,0,21,2,1,0,0,0,0,90,Karim Onisiwo,karim-onisiwo,F,False,0,10,0,0,2,0,0,0,78,Jhon Córdoba,jhon-cordoba,F,False,0,13,1,1,0,0,0,0,67,Yoshinori Muto,yoshinori-muto,F,True,0,3,0,0,0,0,0,0,23,Pablo De Blasis,pablo-de-blasis,M,True,0.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,12.0,José Rodríguez,jose-rodriguez,M,True,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,14,0.0
7108291,Home,4-3-3,Ørjan Nyland,orjan-nyland,G,False,0,19,18,10,0,1,4,0,90,Tobias Levels,tobias-levels,D,False,0,53,2,0,3,0,0,0,90,Marvin Matip,marvin-matip,D,False,0,51,6,4,6,0,0,0,90,Marcel Tisserand,marcel-tisserand,D,False,0,56,10,6,4,0,0,0,90,Markus Suttner,markus-suttner,D,False,0,36,19,10,4,0,0,0,90,Pascal Groß,pascal-gross,M,False,0,60,17,12,0,0,0,0,90,Roger Bernardo,roger-bernardo,D,False,0,24,4,0,0,0,0,0,79,Alfredo Morales,alfredo-morales,M,False,0,12,0,0,0,0,0,0,58,Moritz Hartmann,moritz-hartmann,F,False,0,15,0,0,0,0,0,0,76,Darío Lezcano,dario-lezcano,F,False,0,10,0,0,0,0,0,0,90,Mathew Leckie,mathew-leckie,M,False,0,39,1,1,0,0,0,0,90,Lukas Hinterseer,lukas-hinterseer,F,True,0,9,0,0,0,0,0,0,32,Robert Leipertz,robert-leipertz,F,True,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,Max Christiansen,max-christiansen,M,True,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,14,0.0
7108291,Away,4-2-3-1,Rune Jarstein,rune-jarstein,G,False,0,17,31,11,4,5,5,2,90,Peter Pekarík,peter-pekarik,D,False,0,21,6,1,2,0,0,0,90,Sebastian Langkamp,sebastian-langkamp,D,False,0,34,5,3,9,0,0,0,90,John Brooks,john-brooks,D,False,0,22,9,5,17,0,0,0,90,Marvin Plattenhardt,marvin-plattenhardt,D,False,0,16,8,2,3,0,0,0,90,Niklas Stark,niklas-stark,D,False,0,20,1,0,3,0,0,0,81,Fabian Lustenberger,fabian-lustenberger,D,False,0,22,4,1,3,0,0,0,90,Mitchell Weiser,mitchell-weiser,M,False,0,13,0,0,0,0,0,0,62,Vladimír Darida,vladimir-darida,M,False,0,43,6,3,1,0,0,0,90,Genki Haraguchi,genki-haraguchi,M,False,0,18,6,2,1,0,0,0,90,Vedad Ibišević,vedad-ibisevic,F,False,0,14,2,1,2,0,0,0,79,Alexander Esswein,alexander-esswein,F,True,0,5,1,0,0,0,0,0,28,Julian Schieber,julian-schieber,F,True,0.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0,11.0,Jens Hegeler,jens-hegeler,M,True,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,14,0.0
7108254,Home,4-2-3-1,René Adler,rene-adler,G,False,0,11,23,8,0,2,4,0,90,Gotoku Sakai,gotoku-sakai,D,False,0,25,3,1,3,0,0,0,90,Cléber Reis,cleber-reis,D,False,0,33,17,8,9,0,0,0,90,Johan Djourou,johan-djourou,D,False,0,31,5,4,5,0,0,0,90,Matthias Ostrzolek,matthias-ostrzolek,D,False,0,26,9,4,1,0,0,0,90,Gideon Jung,gideon-jung,D,False,0,18,2,0,1,0,0,0,66,Aaron Hunt,aaron-hunt,M,False,0,43,10,5,1,0,0,0,90,Nicolai Müller,nicolai-muller,M,False,0,6,1,1,1,0,0,0,66,Michael Gregoritsch,michael-gregoritsch,F,False,0,15,0,0,2,0,0,0,67,Filip Kostić,filip-kostic,M,False,0,12,0,0,1,0,0,0,90,Bobby Wood,bobby-wood,F,False,0,14,1,1,0,0,0,0,90,Dennis Diekmeier,dennis-diekmeier,D,True,0,5,0,0,0,0,0,0,24,Alen Halilović,alen-halilovic,M,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,Pierre-Michel Lasogga,pierre-michel-lasogga,F,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,14,0.0
7108254,Away,4-3-3,Ørjan Nyland,orjan-nyland,G,False,0,11,20,4,0,0,0,0,90,Tobias Levels,tobias-levels,D,False,0,34,6,1,3,0,0,0,90,Marvin Matip,marvin-matip,D,False,0,40,8,3,5,0,0,0,90,Romain Brégerie,romain-bregerie,D,False,0,34,5,4,8,0,0,0,90,Markus Suttner,markus-suttner,D,False,0,25,6,3,4,0,0,0,90,Pascal Groß,pascal-gross,M,False,0,51,7,4,0,0,0,0,90,Roger Bernardo,roger-bernardo,D,False,0,15,2,0,2,0,0,0,90,Alfredo Morales,alfredo-morales,M,False,0,16,1,1,0,0,0,0,81,Moritz Hartmann,moritz-hartmann,F,False,0,20,1,1,0,0,0,0,66,Darío Lezcano,dario-lezcano,F,False,0,20,0,0,0,0,0,0,89,Mathew Leckie,mathew-leckie,M,False,0,22,1,1,0,0,0,0,90,Lukas Hinterseer,lukas-hinterseer,F,True,0,9,0,0,0,0,0,0,24,Almog Cohen,almog-cohen,M,True,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,9.0,Stefan Lex,stefan-lex,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,0.0
7108295,Home,4-1-4-1,Roman Bürki,roman-burki,G,False,0,14,1,1,0,0,1,0,90,Felix Passlack,passlack-felix,M,False,0,82,3,2,3,0,0,0,90,Sokratis,sokratis,D,False,0,94,7,4,2,0,0,0,90,Matthias Ginter,matthias-ginter,D,False,0,103,4,4,1,0,0,0,90,Marcel Schmelzer,marcel-schmelzer,D,False,0,56,2,2,0,0,0,0,71,Julian Weigl,julian-weigl,M,False,0,99,8,6,2,0,0,0,90,Christian Pulišić,christian-pulisic,M,False,0,39,0,0,0,0,0,0,90,Gonzalo Castro,gonzalo-castro,F,False,0,55,2,2,0,0,0,0,90,Raphaël Guerreiro,raphael-guerreiro,D,False,0,47,1,1,0,0,0,0,63,Ousmane Dembélé,ousmane-dembele,F,False,0,25,3,2,0,0,0,0,64,Adrián Ramos,adrian-ramos,F,False,0,9,0,0,0,0,0,0,90,Shinji Kagawa,shinji-kagawa,M,True,0,20,0,0,0,0,0,0,27,Emre Mor,emre-mor,M,True,0.0,16.0,2.0,2.0,0.0,0.0,0.0,0.0,26.0,Sebastian Rode,sebastian-rode,M,True,0.0,37.0,1.0,1.0,0.0,0.0,0.0,0.0,19.0,14,0.0
7108295,Away,5-4-1,Michael Esser,michael-esser,G,False,0,14,23,12,1,3,7,1,90,Florian Jungwirth,florian-jungwirth,D,False,0,8,2,0,6,0,0,0,90,Immanuel Höhn,immanuel-hohn,D,False,0,14,5,1,5,0,0,0,90,Alexander Milošević,alexander-milosevic,D,False,0,13,4,2,6,0,0,0,90,Leon Guwara,leon-guwara,D,False,0,12,0,0,2,0,0,0,90,Fabian Holland,fabian-holland,M,False,0,9,4,1,3,0,0,0,90,Änis Ben-Hatira,anis-ben-hatira,M,False,0,2,0,0,0,0,0,0,39,Peter Niemeyer,peter-niemeyer,D,False,0,16,7,2,0,0,0,0,57,Mario Vrančić,mario-vrancic,M,False,0,7,4,2,1,0,0,0,45,Marcel Heller,marcel-heller,M,False,0,9,1,0,1,0,0,0,90,Sven Schipplock,sven-schipplock,F,False,0,9,1,0,1,0,0,0,70,Sandro Sirigu,sandro-sirigu,D,True,0,5,2,1,4,0,0,0,51,Roman Bezjak,roman-bezjak,F,True,0.0,5.0,1.0,0.0,1.0,0.0,0.0,0.0,45.0,Antonio Čolak,antonio-colak,F,True,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,0.0
