EventId,Team,Formation,Player1_Name,Player1_code,Player1_Position,Player1_substitute,Player1_Rating,Player1_accuratePass,Player1_totalLongBalls,Player1_accurateLongBalls,Player1_totalClearance,Player1_savedShotsFromInsideTheBox,Player1_saves,Player1_punches,Player1_minutesPlayed,Player2_Name,Player2_code,Player2_Position,Player2_substitute,Player2_Rating,Player2_accuratePass,Player2_totalLongBalls,Player2_accurateLongBalls,Player2_totalClearance,Player2_savedShotsFromInsideTheBox,Player2_saves,Player2_punches,Player2_minutesPlayed,Player3_Name,Player3_code,Player3_Position,Player3_substitute,Player3_Rating,Player3_accuratePass,Player3_totalLongBalls,Player3_accurateLongBalls,Player3_totalClearance,Player3_savedShotsFromInsideTheBox,Player3_saves,Player3_punches,Player3_minutesPlayed,Player4_Name,Player4_code,Player4_Position,Player4_substitute,Player4_Rating,Player4_accuratePass,Player4_totalLongBalls,Player4_accurateLongBalls,Player4_totalClearance,Player4_savedShotsFromInsideTheBox,Player4_saves,Player4_punches,Player4_minutesPlayed,Player5_Name,Player5_code,Player5_Position,Player5_substitute,Player5_Rating,Player5_accuratePass,Player5_totalLongBalls,Player5_accurateLongBalls,Player5_totalClearance,Player5_savedShotsFromInsideTheBox,Player5_saves,Player5_punches,Player5_minutesPlayed,Player6_Name,Player6_code,Player6_Position,Player6_substitute,Player6_Rating,Player6_accuratePass,Player6_totalLongBalls,Player6_accurateLongBalls,Player6_totalClearance,Player6_savedShotsFromInsideTheBox,Player6_saves,Player6_punches,Player6_minutesPlayed,Player7_Name,Player7_code,Player7_Position,Player7_substitute,Player7_Rating,Player7_accuratePass,Player7_totalLongBalls,Player7_accurateLongBalls,Player7_totalClearance,Player7_savedShotsFromInsideTheBox,Player7_saves,Player7_punches,Player7_minutesPlayed,Player8_Name,Player8_code,Player8_Position,Player8_substitute,Player8_Rating,Player8_accuratePass,Player8_totalLongBalls,Player8_accurateLongBalls,Player8_totalClearance,Player8_savedShotsFromInsideTheBox,Player8_saves,Player8_punches,Player8_minutesPlayed,Player9_Name,Player9_code,Player9_Position,Player9_substitute,Player9_Rating,Player9_accuratePass,Player9_totalLongBalls,Player9_accurateLongBalls,Player9_totalClearance,Player9_savedShotsFromInsideTheBox,Player9_saves,Player9_punches,Player9_minutesPlayed,Player10_Name,Player10_code,Player10_Position,Player10_substitute,Player10_Rating,Player10_accuratePass,Player10_totalLongBalls,Player10_accurateLongBalls,Player10_totalClearance,Player10_savedShotsFromInsideTheBox,Player10_saves,Player10_punches,Player10_minutesPlayed,Player11_Name,Player11_code,Player11_Position,Player11_substitute,Player11_Rating,Player11_accuratePass,Player11_totalLongBalls,Player11_accurateLongBalls,Player11_totalClearance,Player11_savedShotsFromInsideTheBox,Player11_saves,Player11_punches,Player11_minutesPlayed,Player12_Name,Player12_code,Player12_Position,Player12_substitute,Player12_Rating,Player12_accuratePass,Player12_totalLongBalls,Player12_accurateLongBalls,Player12_totalClearance,Player12_savedShotsFromInsideTheBox,Player12_saves,Player12_punches,Player12_minutesPlayed,Player13_Name,Player13_code,Player13_Position,Player13_substitute,Player13_Rating,Player13_accuratePass,Player13_totalLongBalls,Player13_accurateLongBalls,Player13_totalClearance,Player13_savedShotsFromInsideTheBox,Player13_saves,Player13_punches,Player13_minutesPlayed,Player14_Name,Player14_code,Player14_Position,Player14_substitute,Player14_Rating,Player14_accuratePass,Player14_totalLongBalls,Player14_accurateLongBalls,Player14_totalClearance,Player14_savedShotsFromInsideTheBox,Player14_saves,Player14_punches,Player14_minutesPlayed,PlayerCount,AverageTeamRating
7458864,Home,4-2-3-1,René Adler,rene-adler,G,False,0,28,7,2,0,0,1,0,90,Giulio Donati,giulio-donati,D,False,0,33,7,3,0,0,0,0,81,Stefan Bell,stefan-bell,D,False,0,60,6,4,4,0,0,0,90,Abdou Diallo,abdou-diallo,D,False,0,67,12,6,1,0,0,0,90,Daniel Brosinski,daniel-brosinski,D,False,0,45,11,8,0,0,0,0,90,Fabian Frei,fabian-frei,M,False,0,66,9,6,1,0,0,0,90,Danny Latza,danny-latza,M,False,0,51,3,2,0,0,0,0,90,Pablo De Blasis,pablo-de-blasis,M,False,0,30,5,4,0,0,0,0,90,Alexandru Maxim,alexandru-maxim,M,False,0,17,3,1,0,0,0,0,66,Viktor Fischer,viktor-fischer,F,False,0,15,0,0,0,0,0,0,66,Yoshinori Muto,yoshinori-muto,F,False,0,7,0,0,0,0,0,0,90,Levin Öztunali,levin-oztunali,M,True,0,1,0,0,0,0,0,0,24,Robin Quaison,robin-quaison,F,True,0.0,6.0,3.0,1.0,0.0,0.0,0.0,0.0,24.0,Kenan Kodro,kenan-kodro,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,14,0.0
7458864,Away,4-4-2,Philipp Tschauner,philipp-tschauner,G,False,0,29,23,12,0,4,5,0,90,Julian Korb,julian-korb,M,False,0,17,3,0,5,0,0,0,90,Florian Hübner,florian-hubner,D,False,0,20,8,3,10,0,0,0,90,Felipe Trevizan,felipe-trevizan,D,False,0,22,10,4,4,0,0,0,90,Matthias Ostrzolek,matthias-ostrzolek,D,False,0,12,5,1,5,0,0,0,90,Felix Klaus,felix-klaus,M,False,0,20,3,0,1,0,0,0,90,Waldemar Anton,waldemar-anton,D,False,0,31,4,1,3,0,0,0,90,Pirmin Schwegler,pirmin-schwegler,M,False,0,25,1,0,2,0,0,0,89,Kenan Karaman,kenan-karaman,F,False,0,15,0,0,0,0,0,0,90,Martin Harnik,martin-harnik,F,False,0,12,3,2,3,0,0,0,86,Niclas Füllkrug,niclas-fullkrug,F,False,0,16,1,1,2,0,0,0,74,Marvin Bakalorz,marvin-bakalorz,M,True,0,1,0,0,0,0,0,0,16,Charlison Benschop,charlison-benschop,F,True,0.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,Manuel Schmiedebach,manuel-schmiedebach,M,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14,0.0
7458849,Home,4-3-3,Sven Ulreich,sven-ulreich,G,False,0,26,15,10,1,3,3,0,90,Joshua Kimmich,joshua-kimmich,M,False,0,39,4,3,2,0,0,0,90,Niklas Süle,niklas-sule,D,False,0,43,5,2,3,0,0,0,90,Mats Hummels,mats-hummels,D,False,0,44,9,7,0,0,0,0,62,David Alaba,david-alaba,D,False,0,43,4,3,5,0,0,0,90,Corentin Tolisso,corentin-tolisso,M,False,0,48,8,7,1,0,0,0,90,Sebastian Rudy,sebastian-rudy,M,False,0,42,4,4,1,0,0,0,90,Arturo Vidal,arturo-vidal,M,False,0,46,8,6,0,0,0,0,90,Thomas Müller,thomas-muller,M,False,0,12,0,0,0,0,0,0,61,Robert Lewandowski,robert-lewandowski,F,False,0,20,0,0,1,0,0,0,90,Franck Ribéry,franck-ribery,M,False,0,33,2,2,0,0,0,0,77,Arjen Robben,arjen-robben,M,True,0,11,0,0,0,0,0,0,29,Rafinha,rafinha,D,True,0.0,16.0,2.0,1.0,0.0,0.0,0.0,0.0,28.0,Kingsley Coman,kingsley-coman,M,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,14,0.0
7458849,Away,4-2-3-1,Bernd Leno,bernd-leno,G,False,0,21,13,3,2,4,5,1,90,Benjamin Henrichs,benjamin-henrichs,D,False,0,36,4,2,4,0,0,0,90,Jonathan Tah,jonathan-tah,D,False,0,38,5,5,4,0,0,0,90,Sven Bender,sven-bender,D,False,0,19,5,2,3,0,0,0,45,Wendell,wendell,D,False,0,36,2,1,2,0,0,0,90,Dominik Kohr,dominik-kohr,M,False,0,48,6,6,1,0,0,0,90,Charles Aránguiz,charles-aranguiz,M,False,0,38,5,4,1,0,0,0,61,Leon Bailey,leon-bailey,M,False,0,12,1,1,0,0,0,0,45,Karim Bellarabi,karim-bellarabi,M,False,0,47,4,4,0,0,0,0,90,Admir Mehmedi,admir-mehmedi,M,False,0,41,1,0,0,0,0,0,90,Kevin Volland,kevin-volland,F,False,0,17,0,0,1,0,0,0,90,Aleksandar Dragović,aleksandar-dragovic,D,True,0,27,2,1,0,0,0,0,45,Julian Brandt,julian-brandt,M,True,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,45.0,Kevin Kampl,kevin-kampl,M,True,0.0,30.0,5.0,5.0,0.0,0.0,0.0,0.0,29.0,14,0.0
7458859,Home,4-2-3-1,Christian Mathenia,christian-mathenia,G,False,0,20,29,16,0,1,1,0,90,Dennis Diekmeier,dennis-diekmeier,D,False,0,12,3,0,2,0,0,0,90,Kyriakos Papadopoulos,kyriakos-papadopoulos,D,False,0,11,4,1,8,0,0,0,90,Gideon Jung,gideon-jung,D,False,0,15,4,2,7,0,0,0,90,Rick Van Drongelen,rick-van-drongelen,D,False,0,14,5,1,4,0,0,0,90,Albin Ekdal,albin-ekdal,M,False,0,29,7,3,6,0,0,0,90,Walace,walace,M,False,0,22,1,0,1,0,0,0,90,André Hahn,andre-hahn,M,False,0,16,3,1,3,0,0,0,90,Nicolai Müller,nicolai-muller,M,False,0,4,0,0,0,0,0,0,15,Filip Kostić,filip-kostic,M,False,0,7,2,0,0,0,0,0,62,Bobby Wood,bobby-wood,F,False,0,8,1,0,6,0,0,0,87,Aaron Hunt,aaron-hunt,M,True,0,15,1,1,2,0,0,0,75,Luca Waldschmidt,luca-waldschmidt,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,Sven Schipplock,sven-schipplock,F,True,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,14,0.0
7458859,Away,4-2-3-1,Marwin Hitz,marwin-hitz,G,False,0,20,16,7,0,2,4,0,90,Raphael Framberger,raphael-framberger,D,False,0,31,3,1,3,0,0,0,90,Jeffrey Gouweleeuw,jeffrey-gouweleeuw,D,False,0,46,11,4,1,0,0,0,90,Martin Hinteregger,martin-hinteregger,D,False,0,47,12,4,6,0,0,0,90,Philipp Max,philipp-max,M,False,0,40,8,5,3,0,0,0,90,Koo Ja-Cheol,koo-ja-cheol,M,False,0,48,1,1,2,0,0,0,90,Daniel Baier,daniel-baier,M,False,0,60,12,7,5,0,0,0,90,Jonathan Schmid,jonathan-schmid,M,False,0,15,1,0,0,0,0,0,77,Michael Gregoritsch,michael-gregoritsch,F,False,0,18,3,1,1,0,0,0,67,Caiuby,caiuby,M,False,0,17,0,0,0,0,0,0,90,Alfreð Finnbogason,alfred-finnbogason,F,False,0,13,1,0,0,0,0,0,90,Sergio Córdova,sergio-cordova,F,True,0,6,0,0,0,0,0,0,23,Erik Thommy,erik-thommy,M,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,13,0.0
7458911,Home,3-1-4-2,Jiří Pavlenka,jiri-pavlenka,G,False,0,10,25,9,5,3,6,5,90,Robert Bauer,robert-bauer,D,False,0,19,6,4,2,0,0,0,90,Lamine Sané,lamine-sane,D,False,0,18,2,1,8,0,0,0,90,Miloš Veljković,milos-veljkovic,D,False,0,16,7,3,4,0,0,0,90,Maximilian Eggestein,maximilian-eggestein,M,False,0,22,0,0,1,0,0,0,76,Theodor Gebre Selassie,theodor-gebre-selassie,D,False,0,15,1,0,3,0,0,0,90,Jérôme Gondorf,jerome-gondorf,M,False,0,9,1,1,0,0,0,0,76,Thomas Delaney,thomas-delaney,M,False,0,21,6,0,4,0,0,0,90,Ludwig Augustinsson,ludwig-augustinsson,D,False,0,21,4,1,1,0,0,0,90,Fin Bartels,fin-bartels,M,False,0,14,2,2,0,0,0,0,84,Max Kruse,max-kruse,F,False,0,25,3,2,0,0,0,0,90,Florian Kainz,florian-kainz,M,True,0,6,3,2,0,0,0,0,14,Philipp Bargfrede,philipp-bargfrede,M,True,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,Johannes Eggestein,johannes-eggestein,F,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,14,0.0
7458911,Away,4-2-3-1,Manuel Neuer,manuel-neuer,G,False,0,16,15,7,1,0,0,0,90,Joshua Kimmich,joshua-kimmich,M,False,0,75,5,5,1,0,0,0,90,Niklas Süle,niklas-sule,D,False,0,56,4,4,2,0,0,0,90,Mats Hummels,mats-hummels,D,False,0,52,8,5,1,0,0,0,90,David Alaba,david-alaba,D,False,0,72,1,1,1,0,0,0,90,Corentin Tolisso,corentin-tolisso,M,False,0,75,9,8,1,0,0,0,90,Arturo Vidal,arturo-vidal,M,False,0,78,18,15,1,0,0,0,85,Arjen Robben,arjen-robben,M,False,0,29,1,1,0,0,0,0,64,Thiago Alcântara,thiago-alcantara,M,False,0,77,7,6,1,0,0,0,90,Franck Ribéry,franck-ribery,M,False,0,53,7,6,0,0,0,0,73,Robert Lewandowski,robert-lewandowski,F,False,0,25,0,0,0,0,0,0,90,Kingsley Coman,kingsley-coman,M,True,0,14,0,0,0,0,0,0,26,Thomas Müller,thomas-muller,M,True,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,Sebastian Rudy,sebastian-rudy,M,True,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14,0.0
7458916,Home,4-2-2-2,Péter Gulácsi,peter-gulacsi,G,False,0,24,11,5,0,1,1,0,90,Lukas Klostermann,lukas-klostermann,D,False,0,35,8,3,3,0,0,0,90,Willi Orbán,willi-orban,D,False,0,59,14,4,8,0,0,0,90,Dayot Upamecano,dayot-upamecano,D,False,0,72,13,6,9,0,0,0,90,Marcel Halstenberg,marcel-halstenberg,D,False,0,34,4,2,1,0,0,0,90,Naby Keïta,naby-keita,M,False,0,60,3,1,0,0,0,0,90,Diego Demme,diego-demme,M,False,0,74,10,3,0,0,0,0,82,Marcel Sabitzer,marcel-sabitzer,M,False,0,37,6,3,1,0,0,0,90,Emil Forsberg,emil-forsberg,M,False,0,35,2,1,0,0,0,0,90,Jean-Kévin Augustin,jean-kevin-augustin,F,False,0,12,1,0,0,0,0,0,78,Timo Werner,timo-werner,F,False,0,15,0,0,0,0,0,0,85,Bruma,bruma,M,True,0,12,0,0,0,0,0,0,12,Konrad Laimer,konrad-laimer,M,True,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,Dominik Kaiser,dominik-kaiser,M,True,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,14,0.0
7458916,Away,3-4-3,Alexander Schwolow,alexander-schwolow,G,False,0,13,29,8,1,5,7,1,90,Philipp Lienhart,philipp-lienhart,D,False,0,16,8,0,10,0,0,0,90,Julian Schuster,julian-schuster,D,False,0,26,5,5,3,0,0,0,90,Marc-Oliver Kempf,marc-oliver-kempf,D,False,0,12,3,0,6,0,0,0,90,Pascal Stenzel,pascal-stenzel,D,False,0,20,10,4,4,0,0,0,90,Nicolas Höfler,nicolas-hofler,M,False,0,20,3,0,3,0,0,0,81,Mike Frantz,mike-frantz,M,False,0,16,1,0,3,0,0,0,90,Christian Günter,christian-gunter,D,False,0,14,3,2,3,0,0,0,90,Florian Niederlechner,florian-niederlechner,F,False,0,5,2,0,0,0,0,0,52,Janik Haberer,janik-haberer,M,False,0,17,0,0,1,0,0,0,70,Marco Terrazzino,marco-terrazzino,M,False,0,19,0,0,3,0,0,0,70,Onur Bulut,onur-bulut,D,True,0,2,1,0,0,0,0,0,38,Florian Kath,florian-kath,M,True,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,Nils Petersen,nils-petersen,F,True,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,14,0.0
