round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
1,Olympique de Marseille,Stade de Reims,4,1,2.16,0.95,56,44,16,16,6,6,6,8,4,2,6,7,1,1,14,10,1,0,0,0,10,13,24,24,10,8,3,2,2,2,2,0,1,0,12,9,4,7,5,3,482,379,386,287,44,23,6,5,6,8,140,146,56,52,23,22,17,9,16,11,20,22
2,Nantes,Lille,1,1,1.02,2.06,30,70,10,16,1,5,4,5,5,6,5,11,0,1,14,10,1,4,0,0,8,14,28,25,7,9,3,4,2,3,2,0,2,0,5,15,5,1,3,0,260,622,172,513,25,25,2,8,7,5,149,161,56,52,18,16,23,18,21,7,30,22
2,AS Monaco,Stade Rennais,1,1,1.84,2.18,34,66,12,24,4,8,6,7,2,9,1,6,1,1,6,11,0,3,1,0,11,5,20,18,13,6,4,3,3,2,,,,,9,13,3,11,7,3,328,628,252,547,29,36,3,8,8,8,126,129,44,44,12,12,13,19,8,5,19,16
2,Paris Saint-Germain,Montpellier,5,2,3.19,0.85,59,41,20,7,10,4,7,2,3,1,11,0,1,1,15,18,2,1,0,0,16,15,6,8,3,9,4,2,1,0,0,1,0,1,13,4,7,3,2,6,611,425,562,371,19,27,4,1,19,11,98,95,58,53,5,5,18,22,14,9,2,17
2,Ajaccio,RC Lens,0,0,0.53,1.42,36,64,9,12,2,3,3,8,4,1,1,3,2,1,16,18,5,2,0,0,18,15,18,18,8,6,1,1,1,1,,,,,6,7,3,5,3,2,280,506,204,430,25,18,4,3,7,8,113,115,56,52,19,20,12,10,14,4,22,16
2,Auxerre,Angers,2,2,0.84,1.35,40,60,11,11,4,2,6,6,1,3,4,5,1,0,10,16,5,3,1,0,15,10,18,23,9,9,2,4,1,2,1,0,1,0,3,8,8,3,0,3,330,497,259,419,36,27,3,9,7,9,120,135,61,45,16,17,23,9,14,5,20,8
2,Stade de Reims,Clermont Foot,2,4,2.67,1.86,41,59,9,10,6,5,1,4,2,1,1,6,0,1,18,8,3,3,1,0,7,16,20,15,9,6,4,2,2,0,,,,,7,4,2,6,1,3,315,448,242,380,25,37,1,3,9,8,125,114,38,52,7,8,15,19,13,10,11,8
2,Troyes,Toulouse,0,3,0.98,1.56,32,68,12,10,2,4,5,2,5,4,6,6,2,2,14,19,2,1,0,0,19,13,11,13,4,8,1,3,1,2,1,0,1,0,9,6,3,4,2,1,265,575,202,500,13,39,5,2,10,1,113,123,58,46,10,11,19,21,4,5,15,11
2,Nice,RC Strasbourg,1,1,1.64,0.93,54,46,13,9,3,5,8,3,2,1,7,3,4,0,7,13,1,4,0,0,13,7,27,14,8,7,1,3,0,2,,,,,5,6,8,3,4,2,532,454,448,365,30,29,3,2,15,4,148,129,61,41,18,14,15,16,6,8,16,22
2,Stade Brestois,Olympique de Marseille,1,1,2.05,0.73,47,53,17,5,5,2,9,2,3,1,7,5,1,3,10,15,1,4,0,0,15,10,26,18,5,12,2,2,2,1,,,,,10,4,7,1,1,4,397,468,309,367,38,20,8,3,3,12,149,152,58,48,18,10,23,16,12,8,14,29
2,Lorient,Olympique Lyonnais,3,1,1,2.23,33,67,11,15,6,7,5,2,0,6,1,6,1,2,8,18,1,3,0,0,15,8,19,16,6,5,4,4,2,3,,,,,6,12,5,3,6,3,305,607,231,540,18,26,3,8,11,12,114,132,57,45,10,11,21,14,18,11,19,8
3,Olympique Lyonnais,Troyes,4,1,2.62,1,66,34,16,4,8,1,6,2,2,1,4,5,0,2,9,7,0,1,0,0,7,9,15,14,6,10,5,1,2,0,4,0,4,0,15,3,1,1,0,4,747,374,666,307,23,18,5,2,7,14,124,126,45,48,7,7,24,19,14,18,9,17
3,AS Monaco,RC Lens,1,4,1.61,2.52,46,54,12,14,5,6,6,5,1,3,3,5,1,3,18,13,4,0,1,0,13,17,12,9,6,10,5,3,4,1,1,0,1,0,7,12,5,2,2,4,416,508,354,436,23,31,2,3,15,9,94,96,46,38,8,6,10,6,9,13,11,7
3,Olympique de Marseille,Nantes,2,1,1.08,2.21,56,44,16,12,5,3,5,8,6,1,7,4,3,1,15,6,5,1,1,0,6,14,20,20,12,8,3,4,2,3,0,4,0,4,12,8,4,4,2,4,472,366,387,284,20,33,3,6,10,12,137,136,53,57,17,15,20,16,7,10,18,24
3,RC Strasbourg,Stade de Reims,1,1,1.21,2.06,64,36,12,12,3,6,5,3,4,3,5,4,1,5,12,16,1,4,0,0,16,11,19,20,4,5,1,4,0,3,0,1,0,1,8,9,4,3,5,2,531,304,435,230,36,18,3,3,10,9,139,130,64,39,19,8,19,11,11,14,15,17
3,Angers,Stade Brestois,1,3,0.61,1.85,51,49,7,11,5,7,2,3,0,1,3,6,4,4,9,10,2,0,1,0,10,9,19,23,9,6,2,5,1,3,,,,,5,10,2,1,4,4,506,488,434,421,16,45,1,7,11,11,127,129,55,52,10,10,24,22,9,12,10,12
3,Clermont Foot,Nice,1,0,0.71,1.43,48,52,7,13,2,4,4,4,1,5,3,6,3,1,4,21,1,2,0,2,21,3,14,16,6,6,1,3,0,3,,,,,4,9,3,4,4,1,512,553,457,496,38,19,3,5,4,6,99,110,48,31,5,8,18,14,6,6,15,11
3,Montpellier,Auxerre,1,2,1.01,1.3,64,36,13,7,7,2,3,4,3,1,7,2,2,0,10,13,1,3,2,2,13,10,22,10,5,8,0,2,,,1,0,1,0,9,3,4,4,0,6,561,314,493,257,25,30,9,3,13,6,119,94,46,44,8,11,12,17,8,9,6,27
3,Toulouse,Lorient,2,2,1.88,2.54,52,48,16,14,8,4,6,7,2,3,3,6,2,2,14,10,2,1,0,0,10,14,18,19,5,8,4,4,2,3,,,,,12,9,4,5,2,6,450,428,368,362,20,20,12,1,10,16,136,128,54,57,15,7,19,20,12,10,15,17
3,Stade Rennais,Ajaccio,2,1,1.19,1.42,55,45,16,10,7,3,6,6,3,1,4,8,2,1,13,11,5,2,2,0,11,13,25,18,6,7,0,2,0,1,,,,,9,6,7,4,2,5,491,389,392,279,33,23,3,5,10,8,153,175,69,61,32,23,16,17,6,13,20,9
3,Lille,Paris Saint-Germain,1,7,1.68,3.65,48,52,16,16,10,9,3,5,3,2,2,4,2,4,13,8,2,1,0,0,7,13,8,7,6,5,3,9,2,4,0,5,0,3,11,14,5,2,2,8,550,592,499,531,14,18,3,7,10,10,91,87,36,53,6,6,13,24,15,5,6,6
4,Ajaccio,Lille,1,3,1.69,1.71,42,58,14,7,2,4,6,2,6,1,6,0,2,2,13,13,3,3,0,0,13,13,28,20,5,8,1,3,1,2,,,,,9,5,5,2,1,1,324,489,247,407,22,25,5,3,9,11,137,123,50,54,17,18,11,12,7,8,8,26
4,Auxerre,RC Strasbourg,1,0,0.74,1.31,42,58,7,14,3,4,3,8,1,2,2,5,5,2,4,6,0,1,0,0,6,2,18,18,10,1,1,2,1,2,,,,,3,9,4,5,4,2,438,611,353,509,53,35,1,5,7,9,130,149,36,46,13,24,10,11,12,5,35,20
4,RC Lens,Stade Rennais,2,1,1.35,1.02,51,49,17,12,4,6,7,2,6,4,7,2,1,3,15,13,0,1,0,0,13,15,20,17,3,10,2,2,1,2,,,,,7,9,10,3,5,2,500,498,440,415,31,25,3,3,6,9,109,122,46,49,12,14,15,11,17,13,18,22
4,Nantes,Toulouse,3,1,1.55,0.6,50,50,16,9,8,3,5,3,3,3,4,5,2,2,11,9,0,3,0,0,8,11,21,21,10,8,4,0,2,0,1,1,1,1,13,9,3,0,2,5,412,414,330,334,27,31,11,1,14,8,128,129,44,54,9,20,13,16,14,14,13,19
4,Lorient,Clermont Foot,2,1,2.88,0.64,39,61,22,9,9,2,5,3,8,4,3,4,2,1,12,9,1,3,0,1,8,10,14,15,5,5,3,1,1,0,2,0,1,0,15,6,7,3,1,7,387,583,324,512,21,20,3,5,14,9,102,129,56,44,8,11,26,14,12,12,18,9
4,Nice,Olympique de Marseille,0,3,0.98,1.39,49,51,16,13,2,4,6,4,8,5,7,5,1,0,7,15,1,1,0,0,14,7,27,15,6,9,0,1,,,,,,,8,10,8,3,1,2,436,464,360,392,29,20,3,4,5,4,124,115,44,39,9,7,16,21,13,18,12,16
4,Stade Brestois,Montpellier,0,7,0.27,2.63,52,48,6,14,0,8,3,4,3,2,5,4,1,1,15,16,0,2,1,0,16,13,22,22,3,5,0,3,0,1,0,3,0,2,4,13,2,1,1,0,380,357,301,281,32,19,4,4,4,7,127,115,45,51,15,13,10,18,10,6,8,20
4,Troyes,Angers,3,1,1.91,0.72,49,51,25,7,11,2,12,4,2,1,8,3,3,1,8,12,2,3,0,1,12,8,11,17,5,12,4,2,2,2,,,,,10,4,15,3,1,8,514,541,442,467,24,18,5,0,13,19,116,118,52,46,13,7,14,12,11,6,14,20
4,Stade de Reims,Olympique Lyonnais,1,1,0.44,1.07,26,74,8,18,5,5,2,7,1,6,2,7,,,12,12,1,1,1,0,12,12,9,17,12,7,2,2,1,2,1,0,1,0,4,8,4,10,4,4,244,675,158,586,20,29,1,10,7,19,127,163,58,62,15,15,25,17,11,11,34,5
4,Paris Saint-Germain,AS Monaco,1,1,2.67,1.2,67,33,18,4,5,3,10,1,3,0,4,3,3,1,12,15,4,4,0,0,15,11,16,10,5,9,5,1,4,1,1,2,1,1,10,1,8,3,2,4,693,341,637,271,17,20,5,1,14,8,108,107,57,53,13,5,16,29,5,16,4,11
5,Angers,Stade de Reims,2,4,1.68,2.3,59,41,10,11,3,5,5,4,2,2,4,3,3,4,9,15,1,6,0,1,15,8,28,35,7,10,1,5,0,1,0,2,0,1,6,7,4,4,1,1,469,333,380,248,29,25,2,3,11,12,154,155,59,50,14,10,19,20,14,15,7,10
5,AS Monaco,Troyes,2,4,1.24,2.64,52,48,8,19,6,11,1,4,1,4,8,6,,,13,11,3,1,1,0,11,13,20,10,7,4,4,3,2,1,,,,,8,13,0,6,7,4,486,448,399,380,24,22,5,6,11,12,131,113,50,57,14,12,14,20,11,16,17,23
5,Montpellier,Ajaccio,2,0,1.73,1.19,38,62,9,15,4,0,2,9,3,6,3,8,1,1,9,17,2,4,1,1,14,9,20,24,13,9,2,1,0,1,1,0,1,0,7,11,2,4,0,2,309,481,218,406,24,29,4,13,3,9,124,132,54,55,21,23,16,14,14,6,28,9
5,Olympique Lyonnais,Auxerre,2,1,2.62,0.72,62,38,20,6,8,2,3,4,9,0,9,3,2,0,13,13,0,2,0,0,13,13,25,11,7,9,4,0,2,0,1,2,1,1,12,5,8,1,1,5,612,367,526,285,21,25,4,6,12,10,134,136,48,53,5,15,18,15,16,18,8,29
5,RC Strasbourg,Nantes,1,1,0.38,1.18,46,54,5,12,2,3,1,4,2,5,3,6,0,2,13,18,0,3,0,0,18,13,24,19,8,5,,,,,,,,,1,6,4,6,2,2,440,517,344,431,24,40,3,4,11,7,144,143,61,55,14,18,19,17,8,13,18,15
5,Lille,Nice,1,2,0.92,1.63,63,37,18,3,6,2,9,0,3,1,6,3,1,0,15,21,1,4,0,0,20,14,16,14,1,12,1,2,1,0,,,,,10,2,8,1,0,5,541,326,489,258,31,31,4,3,4,6,116,120,45,59,8,19,13,20,6,10,10,26
5,Olympique de Marseille,Clermont Foot,1,0,2.58,0.12,60,40,21,3,7,0,9,3,5,0,7,1,1,0,16,12,2,2,0,0,12,16,27,17,3,8,4,0,4,0,,,,,15,1,6,2,0,6,547,359,450,267,17,15,8,2,13,8,153,144,67,59,21,16,21,19,13,17,8,17
5,RC Lens,Lorient,5,2,3.02,1.08,58,42,15,11,8,3,7,6,0,2,4,5,1,2,10,6,1,3,0,0,6,10,20,19,6,8,4,2,2,1,3,0,2,0,13,7,2,4,1,3,519,372,477,317,23,14,5,4,8,5,83,92,31,29,7,4,11,10,11,11,13,14
5,Stade Rennais,Stade Brestois,3,1,1.51,0.51,65,35,16,7,9,2,3,3,4,2,7,3,3,2,11,6,2,0,0,0,6,10,27,23,4,7,3,0,1,0,,,,,11,3,5,4,1,6,637,339,552,239,31,32,5,2,12,2,148,145,43,50,15,13,10,25,7,13,15,20
5,Toulouse,Paris Saint-Germain,0,3,0.76,2.84,38,62,14,20,7,13,5,6,2,1,3,9,1,1,10,7,1,0,0,0,5,9,12,18,13,12,0,8,0,6,,,,,7,16,7,4,9,7,364,606,310,543,27,20,2,2,5,9,92,117,46,37,1,5,35,14,12,12,15,4
6,Auxerre,Olympique de Marseille,0,2,0.6,1.56,47,53,8,15,2,7,4,7,2,1,4,1,1,2,8,14,1,1,0,0,13,8,21,15,8,9,1,2,1,1,2,2,2,1,4,11,4,4,5,2,438,498,363,425,48,22,0,1,5,11,129,125,53,45,12,8,23,18,21,16,15,17
6,Olympique Lyonnais,Angers,5,0,1.38,0.96,64,36,16,8,9,3,6,0,1,5,13,3,6,0,5,9,2,1,0,0,9,5,19,17,3,7,2,1,0,1,1,1,1,1,10,5,6,3,2,5,516,295,449,226,32,23,4,2,7,8,133,109,39,49,10,13,13,23,13,17,8,24
6,Nantes,Paris Saint-Germain,0,3,0.41,2.73,41,59,10,19,1,7,7,5,2,7,1,7,1,1,6,12,1,4,1,0,12,6,3,16,3,10,0,5,0,4,0,2,0,1,6,16,4,3,3,1,464,692,396,622,15,26,3,2,11,17,96,118,52,41,6,6,23,12,16,12,11,4
6,Montpellier,Lille,1,3,0.49,1.68,24,76,4,26,2,8,0,9,2,9,1,9,2,3,8,11,0,4,1,0,10,8,20,22,7,1,2,1,1,1,,,,,2,14,2,12,5,0,216,681,138,603,17,32,1,7,2,8,124,131,44,54,12,21,20,17,11,7,27,11
6,Ajaccio,Lorient,0,1,0.52,0.88,58,42,16,7,3,4,7,2,6,1,3,3,4,2,16,12,4,1,0,0,11,16,25,22,5,17,0,1,,,,,,,6,5,10,2,3,3,445,336,353,239,38,28,9,2,6,11,154,144,48,64,18,24,13,13,14,14,10,30
6,Clermont Foot,Toulouse,2,0,1.3,1.35,33,67,12,14,3,4,4,7,5,3,4,6,1,2,14,12,4,1,0,0,11,14,16,28,10,5,2,2,0,2,,,,,8,8,4,6,3,1,250,509,188,435,23,39,3,6,13,4,121,134,48,55,6,18,18,21,15,6,23,18
6,Stade Brestois,RC Strasbourg,1,1,0.8,2.39,59,41,11,10,2,3,4,4,5,3,7,3,2,1,15,9,3,1,0,1,9,14,21,19,5,8,1,4,1,3,0,1,0,1,8,5,3,5,2,1,485,340,398,248,44,23,11,4,3,17,139,132,45,58,18,16,15,13,15,11,15,16
6,Stade de Reims,RC Lens,1,1,2.12,1.96,36,64,17,20,4,4,9,10,4,6,4,4,1,1,9,11,2,2,0,1,11,9,14,10,10,9,3,2,2,1,,,,,9,14,8,6,3,3,317,586,260,520,17,29,4,5,5,10,117,116,39,42,7,4,16,19,22,7,15,15
6,Troyes,Stade Rennais,1,1,0.91,2.39,29,71,9,19,1,6,6,8,2,5,3,5,1,3,13,22,2,2,1,0,20,12,11,18,12,2,0,4,0,4,,,,,7,12,2,7,5,0,255,620,181,561,14,32,3,13,10,5,108,113,60,50,14,20,17,14,9,4,16,4
6,Nice,AS Monaco,0,1,0.76,1.06,53,47,12,14,5,2,3,7,4,5,3,6,2,2,10,12,2,1,0,0,12,10,18,20,7,3,1,2,1,1,,,,,11,5,1,9,1,5,522,465,428,390,22,22,6,3,8,8,140,136,44,51,9,14,15,19,15,15,15,12
7,RC Lens,Troyes,1,0,1.36,0.7,63,37,12,7,3,2,6,3,3,2,9,1,1,0,16,10,2,1,0,0,9,14,18,20,1,10,2,1,1,1,0,1,0,1,8,6,4,1,2,2,663,394,610,319,26,17,4,0,5,12,128,118,43,64,11,13,18,25,12,17,12,29
7,Paris Saint-Germain,Stade Brestois,1,0,1.73,1.09,61,39,13,6,4,3,5,3,4,0,3,5,3,1,13,16,4,2,0,0,16,13,17,11,5,12,4,2,3,2,,,,,11,2,2,4,3,3,671,425,599,352,17,28,2,4,9,3,116,110,50,46,10,9,15,21,11,20,14,17
7,Olympique de Marseille,Lille,2,1,2.21,0.99,53,47,14,7,7,3,4,3,3,1,4,3,1,1,22,17,5,1,0,0,17,21,22,20,4,5,4,1,2,0,2,0,1,0,9,7,5,0,2,4,453,402,364,311,31,26,2,2,4,8,152,138,55,71,17,15,17,27,5,6,7,16
7,RC Strasbourg,Clermont Foot,0,0,1.17,0.85,43,57,12,10,4,4,6,5,2,1,3,5,1,3,20,15,4,2,1,0,15,19,20,21,6,8,3,2,3,2,,,,,10,5,2,5,4,3,357,475,257,381,17,42,5,1,11,3,144,152,57,46,9,13,22,11,12,13,18,21
7,Ajaccio,Nice,0,1,1.2,1.26,44,56,9,12,3,3,4,7,2,2,2,3,3,1,9,11,1,5,0,0,10,9,34,20,5,10,0,1,0,1,1,0,1,0,5,8,4,4,2,3,380,502,281,408,27,28,4,2,8,11,165,148,56,57,15,19,23,18,5,8,10,15
7,Angers,Montpellier,2,1,2.53,0.73,45,55,11,7,5,2,3,4,3,1,2,5,2,2,15,12,2,4,0,0,12,15,22,31,7,9,5,2,3,1,1,0,1,0,11,5,0,2,1,3,374,458,289,370,25,25,3,5,8,5,135,145,63,52,15,15,28,17,7,7,17,7
7,Lorient,Nantes,3,2,1.3,0.54,48,52,13,9,5,4,3,5,5,0,2,5,1,1,9,17,2,3,0,0,17,9,14,19,8,5,2,1,1,0,,,,,9,6,4,3,2,2,451,470,382,395,13,30,2,6,14,13,118,132,67,60,12,17,24,21,9,10,21,9
7,Toulouse,Stade de Reims,1,0,1.31,1.01,47,53,14,11,3,1,9,5,2,5,4,6,1,0,17,11,1,2,0,1,10,17,13,22,13,11,5,1,4,1,1,0,1,0,7,8,7,3,1,2,393,438,297,332,32,17,2,5,4,9,140,176,60,52,14,12,32,14,22,6,29,7
7,Stade Rennais,Auxerre,5,0,1.65,0.65,48,52,12,7,9,3,2,2,1,2,2,1,2,3,11,9,1,1,0,0,8,11,18,26,7,2,5,1,2,1,2,1,1,1,11,6,1,1,3,3,473,499,382,407,26,47,1,4,12,7,129,139,54,48,15,13,19,17,9,11,12,7
7,AS Monaco,Olympique Lyonnais,2,1,1.72,2.01,39,61,11,20,4,6,4,6,3,8,1,6,3,0,12,9,1,2,0,0,8,12,11,23,11,6,2,4,1,4,0,1,0,1,9,14,2,6,5,2,355,537,264,446,27,21,5,8,10,15,137,157,58,49,17,11,23,11,21,11,33,10
8,Auxerre,Lorient,1,3,2.09,2.51,57,43,17,12,5,8,8,2,4,2,9,5,0,1,13,11,3,1,0,0,11,13,19,16,3,11,3,6,2,4,,,,,11,9,6,3,5,4,509,406,441,332,67,30,11,3,10,6,125,128,55,50,14,14,21,17,11,13,16,20
8,Montpellier,RC Strasbourg,2,1,1.79,0.65,50,50,10,8,4,2,5,5,1,1,8,6,3,2,11,20,4,4,0,0,19,11,28,31,8,4,4,1,2,1,1,0,1,0,9,6,1,2,1,2,354,351,265,267,35,32,4,4,3,8,152,147,59,55,19,20,18,16,9,8,23,22
8,Lille,Toulouse,2,1,1.05,0.86,45,55,10,14,4,5,3,5,3,4,5,7,1,5,20,14,2,0,0,0,14,20,31,33,5,7,2,1,1,1,,,,,7,8,3,6,4,2,408,475,309,375,17,28,4,5,11,16,146,168,63,73,18,19,20,18,14,20,23,10
8,Stade de Reims,AS Monaco,0,3,0.63,1.68,32,68,9,20,2,11,6,5,1,4,5,4,3,2,14,16,3,3,0,0,16,14,12,22,8,6,0,4,0,2,0,2,0,1,5,13,4,7,8,2,256,550,182,472,20,36,1,6,13,8,132,132,56,48,6,11,21,15,11,14,26,10
8,Clermont Foot,Troyes,1,3,0.96,1.53,59,41,14,9,2,4,6,4,6,1,5,1,2,1,8,15,0,3,0,0,14,8,13,28,6,11,1,4,1,1,0,2,0,1,8,6,6,3,1,1,514,351,425,271,21,19,3,2,7,11,131,141,52,36,9,6,22,11,11,14,11,16
8,Nice,Angers,0,1,1.36,1.48,50,50,18,16,5,3,9,4,4,9,5,4,1,1,9,11,0,3,1,0,9,9,18,19,10,7,2,2,2,2,,,,,8,8,10,8,2,5,420,417,351,357,30,34,4,2,5,11,101,112,53,37,11,10,28,9,9,11,14,10
8,Olympique de Marseille,Stade Rennais,1,1,1.61,1.27,59,41,15,11,4,4,3,3,8,4,11,7,2,1,13,13,3,4,0,0,13,12,20,18,4,4,1,1,0,1,0,1,0,1,9,7,6,4,4,3,509,363,423,288,24,32,8,2,7,9,150,130,54,57,15,14,19,22,10,18,20,25
8,Stade Brestois,Ajaccio,0,1,0.5,0.45,59,41,8,6,4,4,2,1,2,1,6,2,2,0,13,12,2,2,0,0,12,13,33,21,2,8,1,1,1,0,,,,,7,4,1,2,3,4,501,356,372,232,46,24,8,1,4,10,186,174,56,59,29,21,12,16,10,20,11,25
8,Nantes,RC Lens,0,0,0.87,0.99,42,58,12,8,4,2,4,3,4,3,3,7,1,1,14,14,1,1,0,0,14,11,16,17,7,8,1,1,1,1,1,0,1,0,4,4,8,4,2,4,416,584,354,516,26,28,3,3,8,10,116,128,44,46,6,4,16,21,8,11,28,15
8,Olympique Lyonnais,Paris Saint-Germain,0,1,1.02,1.65,34,66,12,15,3,8,5,1,4,6,3,7,3,3,14,4,0,2,0,0,3,13,13,10,3,7,1,2,1,2,1,0,1,0,11,13,1,2,6,3,410,797,357,739,14,22,3,2,7,18,104,117,41,56,3,6,28,19,18,7,14,9
9,Angers,Olympique de Marseille,0,3,1.22,1.63,43,57,16,15,5,7,9,6,2,2,6,3,1,0,9,14,,,0,0,13,9,20,29,9,11,2,3,2,2,1,2,1,1,9,11,7,4,4,5,368,483,303,410,15,22,2,4,8,8,113,117,46,42,9,8,16,17,12,13,12,10
9,RC Strasbourg,Stade Rennais,1,3,1.26,3.19,39,61,9,17,3,7,5,4,1,6,1,5,3,2,9,13,0,2,1,0,12,9,17,12,3,5,1,4,0,2,,,,,5,11,4,6,4,2,384,603,305,526,21,37,4,6,9,4,117,120,52,42,20,12,11,17,16,9,13,8
9,Paris Saint-Germain,Nice,2,1,1,0.53,57,43,12,4,4,1,5,1,3,2,4,0,3,2,16,9,1,1,0,0,9,12,15,11,1,6,0,1,,,,,,,4,4,8,0,0,2,663,485,599,430,21,24,2,2,9,9,117,106,43,55,5,5,20,29,5,11,10,13
9,Lorient,Lille,2,1,0.59,2.16,37,63,7,20,4,4,2,10,1,6,0,14,0,1,13,14,3,3,1,0,14,12,6,21,13,6,1,3,0,2,,,,,3,14,4,6,3,3,326,516,249,439,22,15,1,5,11,9,119,146,63,55,13,15,25,19,7,7,36,5
9,Ajaccio,Clermont Foot,1,3,1.48,1.06,52,48,12,7,3,3,7,1,2,3,4,4,0,1,13,10,3,3,0,0,9,13,30,22,3,14,2,2,1,0,0,2,0,1,5,6,7,1,0,2,439,412,346,320,30,31,5,5,4,8,154,142,44,54,14,14,17,19,9,12,17,24
9,Auxerre,Stade Brestois,1,1,1.44,0.57,49,51,11,9,3,2,5,5,3,2,0,6,0,2,15,18,3,4,1,0,17,14,12,15,8,8,1,1,0,1,,,,,4,6,7,3,1,2,438,453,375,383,40,31,5,5,14,6,104,125,60,50,14,17,16,13,15,11,24,11
