round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
33,RC Lens,Montpellier,2,0,,,49,51,12,10,5,4,3,3,4,3,5,3,1,0,11,10,1,0,0,0,10,11,14,29,7,7,1,0,1,0,0,1,0,1,7,1,5,9,4,3,507,526,429,446,20,22,4,3,11,10,125,129,43,40,9,4,13,15,15,12,20,14
33,RC Strasbourg,Stade Rennais,2,1,,,37,63,13,11,5,3,5,6,3,2,2,7,2,1,16,11,1,2,0,0,11,16,18,17,7,4,4,1,2,1,,,,,11,7,2,4,2,3,367,634,280,544,29,51,6,3,7,8,124,134,55,52,26,15,11,14,20,8,11,14
33,Stade Brestois,Olympique Lyonnais,2,1,,,34,66,9,18,3,5,5,8,1,5,2,2,1,3,15,12,2,2,0,0,11,14,19,25,10,8,2,5,0,4,,,,,4,14,5,4,4,1,323,646,231,567,38,19,5,6,5,15,136,135,42,52,7,11,19,12,15,10,19,12
34,Olympique Lyonnais,Montpellier,5,2,,,52,48,27,11,13,7,4,3,10,1,8,2,1,0,13,10,2,2,0,0,8,11,19,17,7,5,5,4,3,2,6,0,6,0,19,6,8,5,5,8,523,481,455,420,29,26,5,5,15,7,112,104,46,37,12,4,11,15,7,7,11,18
34,Saint-Étienne,AS Monaco,1,4,,,57,43,8,13,4,6,4,7,0,0,1,1,2,1,11,19,2,3,0,0,17,10,18,26,8,4,1,6,0,3,0,1,0,1,4,11,4,2,3,3,494,379,397,287,38,18,1,2,10,2,148,144,53,41,5,10,21,19,11,12,6,9
34,Paris Saint-Germain,RC Lens,1,1,,,66,34,18,8,7,3,8,3,3,2,4,3,0,2,17,12,4,2,0,1,12,17,24,14,4,12,4,1,4,0,2,0,2,0,13,3,5,5,2,5,734,373,662,312,21,22,0,2,12,13,105,102,40,49,3,4,13,15,8,13,6,15
34,Stade Rennais,Lorient,5,0,,,59,41,10,12,7,2,1,7,2,3,2,4,1,2,10,10,1,0,1,0,9,8,17,19,7,5,2,0,,,2,0,1,0,7,4,3,8,2,3,552,379,486,316,35,35,2,3,7,4,107,107,40,36,14,11,11,13,6,6,16,13
34,Clermont Foot,Angers,2,2,,,52,48,12,9,6,5,4,2,2,2,4,4,4,0,10,21,0,6,0,1,20,9,24,22,8,6,3,3,2,1,,,,,9,6,3,3,3,4,458,433,357,332,33,16,9,5,9,8,161,160,60,36,19,8,14,11,12,12,9,20
34,Metz,Stade Brestois,0,1,,,58,42,10,16,0,3,8,8,2,5,4,7,1,3,16,17,4,0,2,0,17,16,26,18,10,11,0,2,0,1,,,,,6,9,4,7,2,0,465,333,387,247,19,34,5,4,9,9,134,118,50,67,15,15,9,27,11,8,9,6
34,Nantes,Bordeaux,5,3,,,57,43,15,20,6,7,7,4,2,9,6,4,1,1,12,15,1,1,0,0,14,11,24,20,3,11,6,3,3,2,6,0,4,0,10,13,5,7,5,2,513,395,432,298,26,31,7,6,7,6,136,138,51,52,19,17,11,18,11,8,35,14
34,Nice,Troyes,1,0,,,61,39,18,9,3,3,9,3,6,3,7,3,1,4,18,11,1,1,0,0,9,18,16,14,4,14,4,1,3,1,,,,,14,6,4,3,3,2,525,335,453,246,18,38,11,3,5,6,147,139,53,61,23,13,16,23,13,12,12,19
34,Lille,RC Strasbourg,1,0,,,46,54,11,11,3,3,5,2,3,6,4,6,5,2,18,18,2,3,0,0,17,17,16,23,8,8,,,,,,,,,5,7,6,4,3,2,358,416,280,310,23,28,1,8,5,8,141,166,52,55,17,16,14,14,13,8,26,18
34,Stade de Reims,Olympique de Marseille,0,1,,,29,71,10,14,3,3,4,4,3,7,3,4,1,3,14,7,1,1,0,0,6,13,13,17,9,8,1,0,1,0,,,,,7,2,3,12,2,2,305,770,231,680,17,36,6,2,6,7,123,132,28,45,7,10,9,15,13,10,13,16
