round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
6,RC Strasbourg,Nantes,2,1,,,60,40,17,10,5,3,8,2,4,5,9,2,1,3,11,16,2,2,0,0,16,11,26,22,4,14,2,0,1,0,1,0,,,12,5,5,5,2,3,513,334,423,257,43,30,7,2,8,5,145,127,68,40,27,11,18,15,5,6,10,17
6,Olympique de Marseille,Montpellier,1,1,,,65,35,24,2,5,1,7,0,12,1,15,1,1,2,11,17,3,3,2,1,17,11,18,21,0,11,,,,,1,0,,,9,1,15,1,1,4,576,310,496,227,26,37,4,0,22,8,151,138,73,58,16,24,19,15,4,13,9,50
6,Bordeaux,Stade Brestois,2,2,,,55,45,18,13,5,3,7,7,6,3,5,9,,,9,11,4,3,0,0,11,9,13,23,12,9,3,4,2,3,1,1,,,8,8,10,5,1,3,510,392,428,310,25,31,8,4,8,7,133,138,49,40,20,8,10,17,6,8,26,17
6,Metz,Amiens SC,1,2,,,51,49,13,9,4,5,7,2,2,2,4,6,1,0,13,12,1,1,0,0,10,13,29,25,4,13,2,3,1,1,,,,,6,5,7,4,3,3,459,462,374,364,33,28,3,4,15,4,167,154,72,60,24,19,23,25,14,13,10,25
6,Nice,Dijon,2,1,,,66,34,16,13,6,7,5,4,5,2,6,3,3,0,7,13,2,3,0,0,13,5,24,22,4,8,1,2,0,1,,,,,9,9,7,4,6,4,604,307,518,239,21,30,2,1,20,10,143,119,58,49,8,9,18,25,14,13,12,17
6,Nîmes Olympique,Toulouse,1,0,,,40,60,19,9,4,2,8,4,7,3,5,7,1,1,14,11,1,3,0,1,9,10,18,22,5,11,2,1,2,1,,,,,11,5,8,4,2,3,344,502,263,408,36,28,4,6,4,15,125,166,66,61,26,19,27,17,12,9,32,16
6,Stade de Reims,AS Monaco,0,0,,,45,55,16,12,4,4,8,5,4,3,6,3,4,0,16,10,0,2,0,0,10,14,24,19,6,8,3,2,3,2,0,1,,,10,4,6,8,4,4,382,471,316,395,34,15,7,3,9,7,114,121,47,45,9,5,19,19,15,3,15,19
6,Stade Rennais,Lille,1,1,,,50,50,11,15,3,6,6,3,2,6,4,8,2,0,14,11,2,2,0,0,10,14,25,21,5,10,1,1,,,0,1,,,4,7,7,8,5,2,443,430,366,362,31,28,3,5,11,10,130,116,53,63,15,22,18,20,4,9,13,22
6,Angers,Saint-Étienne,4,1,,,50,50,14,6,5,2,5,3,4,1,5,4,1,3,13,12,1,1,0,0,10,13,17,16,8,8,4,2,0,1,2,0,,,10,4,4,2,1,1,475,464,392,370,31,26,4,5,12,14,126,140,56,55,18,13,18,16,21,12,17,11
6,Olympique Lyonnais,Paris Saint-Germain,0,1,,,37,63,12,21,0,7,10,4,2,10,2,11,1,1,8,6,1,1,0,0,6,8,14,17,8,9,0,1,0,1,1,0,,,3,13,9,8,6,0,396,678,352,625,18,37,2,4,12,14,99,106,39,58,5,4,17,32,5,6,23,10
7,Dijon,Olympique de Marseille,0,0,,,45,55,18,9,6,2,7,6,5,1,8,3,0,1,9,14,3,3,0,0,11,8,29,24,8,6,3,1,3,1,0,1,0,1,10,7,8,2,2,6,399,494,304,407,32,33,4,3,14,10,155,140,60,66,19,28,16,21,17,15,12,26
7,AS Monaco,Nice,3,1,,,39,61,17,10,5,3,8,3,4,4,5,7,3,2,10,14,2,3,0,0,12,9,18,24,6,10,3,0,1,0,2,1,,,16,7,1,3,3,2,322,493,254,429,25,31,5,3,11,17,101,134,65,46,15,11,27,11,10,16,15,6
7,Amiens SC,Bordeaux,1,3,,,46,54,11,15,3,6,5,9,3,0,3,3,2,0,15,13,2,2,0,0,12,14,27,19,10,12,1,0,,,,,,,7,5,4,10,3,2,410,502,311,410,21,36,4,1,10,11,158,145,60,60,20,19,21,17,5,12,9,24
7,Lille,RC Strasbourg,2,0,,,65,35,12,5,5,1,3,3,4,1,4,2,1,1,7,12,0,1,0,0,12,6,18,25,7,10,5,0,3,0,1,1,,,9,3,3,2,1,3,650,351,594,282,32,40,2,2,2,10,109,113,32,50,7,16,14,18,7,6,8,16
7,Montpellier,Nîmes Olympique,1,0,,,55,45,12,15,4,3,5,5,3,7,4,8,0,2,14,19,3,4,0,0,19,14,28,26,8,8,0,1,0,1,,,,,5,6,7,9,3,2,416,324,315,226,43,34,4,5,7,6,159,148,61,69,22,35,14,17,7,22,25,14
7,Nantes,Stade Rennais,1,0,,,44,56,9,6,2,2,2,1,5,3,2,4,1,2,17,17,2,4,0,0,15,16,20,31,5,3,2,1,1,1,1,0,,,7,5,2,1,2,1,347,451,270,371,16,35,5,2,7,7,138,137,68,62,24,19,23,19,6,8,21,15
7,Saint-Étienne,Metz,0,1,,,52,48,15,13,3,2,10,8,2,3,8,5,1,1,12,12,4,2,0,0,11,12,38,23,8,13,1,0,1,0,0,1,,,11,7,4,6,1,3,423,403,336,313,29,24,7,4,12,15,155,146,65,79,23,34,19,19,19,17,13,29
7,Stade Brestois,Olympique Lyonnais,2,2,,,43,57,14,11,5,5,6,4,3,2,2,6,4,0,9,10,,,0,0,9,8,20,30,5,9,0,2,,,,,,,6,8,8,3,3,3,459,606,376,515,23,35,6,4,2,16,143,146,38,47,12,6,16,17,13,11,14,27
7,Toulouse,Angers,0,2,,,57,43,6,22,1,6,4,12,1,4,5,11,0,1,15,12,1,0,0,0,12,13,23,26,12,7,0,1,,,1,3,,,4,10,2,12,4,1,507,377,418,291,23,27,3,5,11,5,151,141,56,53,19,24,15,13,11,12,26,27
7,Paris Saint-Germain,Stade de Reims,0,2,,,72,28,12,13,3,3,3,9,6,1,6,6,4,1,10,11,1,2,0,0,10,9,23,18,8,12,0,2,0,1,,,,,6,9,6,4,1,3,740,276,672,201,24,33,5,6,16,11,125,120,58,45,12,9,20,17,7,12,11,19
8,Olympique Lyonnais,Nantes,0,1,,,62,38,14,11,7,2,6,2,1,7,7,8,2,2,10,10,2,2,0,0,10,9,23,22,4,8,2,0,2,0,1,1,,,9,4,5,7,2,7,589,346,511,262,15,16,3,3,12,8,148,146,61,44,19,9,20,18,10,12,16,28
8,Bordeaux,Paris Saint-Germain,0,1,,,35,65,4,21,1,7,3,11,0,3,0,9,0,2,10,13,0,3,0,0,13,9,13,20,15,7,0,6,0,5,,,,,1,18,3,3,6,1,382,673,290,582,28,39,0,5,9,17,135,144,48,53,7,9,19,18,15,12,29,5
8,Angers,Amiens SC,1,1,,,59,41,23,8,6,4,13,3,4,1,10,2,0,1,10,13,1,0,0,0,10,10,32,21,6,17,0,2,0,1,0,1,,,13,5,10,3,3,5,565,397,443,290,39,31,8,1,17,5,190,164,77,46,35,17,16,15,7,16,9,31
8,AS Monaco,Stade Brestois,4,1,,,55,45,22,5,14,1,5,4,3,0,7,1,3,3,7,15,1,2,0,0,15,7,17,24,6,5,5,1,1,1,2,0,1,0,16,3,6,2,0,10,534,447,460,362,41,23,8,1,10,9,121,133,61,43,13,8,23,19,10,9,14,14
8,Metz,Toulouse,2,2,,,47,53,13,15,3,7,7,4,3,4,3,6,,,10,17,1,1,0,0,15,10,20,29,6,9,1,2,,,1,0,,,8,11,5,4,5,1,395,433,301,340,27,26,1,6,10,5,148,162,66,47,20,15,23,17,11,5,23,15
8,Nice,Lille,1,1,,,59,41,12,11,5,6,5,4,2,1,6,5,0,2,8,14,2,2,0,0,12,7,16,18,6,9,2,2,1,2,2,3,,,6,5,6,6,6,4,586,411,535,351,22,21,4,1,11,15,114,111,44,54,2,5,19,27,7,10,12,15
8,Stade de Reims,Dijon,1,2,,,56,44,18,11,2,4,13,7,3,0,5,4,1,0,8,21,1,2,0,0,18,7,30,27,8,10,1,4,1,3,0,2,,,11,8,7,3,1,1,470,376,383,276,25,34,7,2,15,3,151,155,71,51,22,26,18,16,13,10,13,36
8,RC Strasbourg,Montpellier,1,0,,,46,54,8,11,3,3,3,7,2,1,1,6,1,2,18,13,4,2,0,0,13,17,22,28,12,7,0,1,0,1,1,0,,,3,7,5,4,3,2,382,438,277,327,31,32,6,4,9,10,160,164,52,69,24,24,7,19,12,11,11,6
8,Nîmes Olympique,Saint-Étienne,0,1,,,65,35,23,6,8,4,10,2,5,0,13,5,0,1,12,15,1,4,0,1,14,11,35,23,3,10,4,1,4,1,1,1,,,11,3,12,3,3,8,467,256,372,167,38,27,12,1,11,5,151,147,74,59,30,33,21,12,11,19,13,39
8,Olympique de Marseille,Stade Rennais,1,1,,,55,45,17,11,5,3,7,4,5,4,7,4,0,1,18,13,4,0,0,0,13,17,36,22,7,9,0,1,0,1,2,1,,,7,7,10,4,2,4,488,401,406,317,31,27,2,4,11,12,144,139,63,64,17,18,23,17,12,9,10,21
9,Amiens SC,Olympique de Marseille,3,1,,,32,68,11,13,5,4,4,3,2,6,3,7,2,1,16,15,1,3,0,0,12,15,22,20,8,4,5,0,2,0,5,0,,,8,3,3,10,3,2,268,565,189,486,20,32,5,3,10,18,139,144,61,80,20,24,21,24,7,10,34,12
9,Paris Saint-Germain,Angers,4,0,,,72,28,15,10,8,2,5,7,2,1,6,1,1,0,12,11,3,1,0,0,11,11,14,14,10,5,6,1,3,1,1,0,,,12,3,3,7,2,4,885,322,826,256,23,24,2,0,22,8,116,119,65,45,9,4,24,23,12,6,8,12
9,Dijon,RC Strasbourg,1,0,,,43,57,8,15,3,2,3,5,2,8,6,7,2,1,7,14,3,3,0,0,11,7,17,22,7,10,3,0,2,0,,,,,6,7,2,8,2,2,420,546,333,466,34,36,1,4,7,3,136,128,43,39,13,13,14,16,10,11,22,23
9,Montpellier,AS Monaco,3,1,,,38,62,17,14,10,4,2,8,5,2,6,8,4,2,18,11,1,2,0,1,11,16,13,18,11,1,4,2,1,2,3,0,,,14,12,3,2,3,7,320,518,241,434,35,17,6,9,8,8,122,134,54,52,24,19,12,9,11,2,20,18
9,Nantes,Nice,1,0,,,45,55,14,6,5,2,6,1,3,3,6,1,2,4,14,7,1,2,0,0,7,12,23,15,2,11,2,0,1,0,,,,,8,4,6,2,2,4,481,605,407,525,22,24,3,1,16,12,142,134,58,61,9,13,26,24,14,16,5,20
9,Stade Brestois,Metz,2,0,,,33,67,7,12,3,4,3,4,1,4,2,9,1,0,12,15,2,1,0,0,15,12,28,27,5,5,2,0,1,0,,,,,5,3,2,9,4,1,307,594,222,499,27,21,3,3,6,9,133,163,61,53,19,16,21,16,16,6,30,9
9,Toulouse,Bordeaux,1,3,,,32,68,15,10,4,4,8,2,3,4,5,4,0,1,16,16,4,2,0,0,16,16,19,22,5,14,1,2,1,1,1,0,,,7,3,8,7,1,3,268,604,186,511,20,46,10,1,16,8,142,146,74,61,23,22,21,16,13,9,10,23
9,Lille,Nîmes Olympique,2,2,,,65,35,18,14,7,4,8,5,3,5,8,6,1,2,19,10,3,1,0,0,9,17,30,22,12,10,6,2,4,0,1,0,,,13,10,5,4,2,5,505,264,406,174,35,22,6,7,5,11,157,138,54,63,27,26,13,14,3,8,18,18
9,Stade Rennais,Stade de Reims,0,1,,,63,37,18,13,3,7,9,6,6,0,5,3,1,1,13,20,1,3,0,0,18,12,33,20,8,11,0,4,0,3,0,1,,,9,8,9,5,6,3,513,300,424,207,37,15,8,6,5,13,162,152,64,59,21,13,21,21,10,15,11,26
9,Saint-Étienne,Olympique Lyonnais,1,0,,,46,54,7,6,4,2,2,3,1,1,5,1,2,3,13,18,1,2,0,0,18,13,23,16,10,6,2,1,1,1,,,,,5,3,2,3,2,3,424,510,331,419,25,29,3,1,12,13,159,145,64,67,15,22,20,19,9,11,11,27
