round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
4,Olympique Lyonnais,Nîmes Olympique,0,0,,,74,26,16,10,3,3,5,4,8,3,9,2,,,18,12,3,2,0,0,12,16,23,22,5,11,2,1,2,1,0,3,0,3,8,2,8,8,4,3,639,232,556,146,26,25,6,2,25,18,168,140,78,79,22,18,20,29,5,16,10,40
4,RC Lens,Bordeaux,2,1,,,59,41,19,7,5,3,8,4,6,0,7,0,1,1,15,15,5,5,0,1,15,14,21,18,7,8,6,1,4,1,,,,,16,4,3,3,2,3,546,379,465,300,30,30,4,6,11,9,127,118,56,62,18,24,14,15,13,17,10,21
4,Stade Rennais,AS Monaco,2,1,,,58,42,15,14,3,2,7,6,5,6,9,10,0,3,11,12,1,2,0,0,12,10,17,17,9,9,1,1,0,1,,,,,9,9,6,5,1,1,601,424,530,344,33,21,6,8,11,5,124,120,47,49,14,19,10,16,9,13,15,17
4,Nice,Paris Saint-Germain,0,3,,,50,50,14,14,5,6,5,3,4,5,4,7,0,2,9,9,1,2,0,0,9,8,15,8,6,10,2,4,2,1,0,1,0,1,5,14,9,0,3,5,551,539,502,497,33,38,5,8,12,14,89,87,32,38,3,2,8,14,5,6,15,8
4,Metz,Stade de Reims,2,1,,,60,40,14,10,4,4,7,3,3,3,8,5,1,0,14,7,1,4,0,1,6,14,21,22,6,14,3,1,1,0,,,,,7,4,7,6,3,2,450,318,373,233,20,28,10,1,13,10,142,138,57,55,17,14,21,17,12,7,13,21
4,Montpellier,Angers,4,1,,,51,49,14,14,9,3,3,7,2,4,6,3,,,14,5,4,3,0,0,5,13,17,21,6,4,4,0,1,0,,,,,10,9,4,5,2,6,512,518,444,447,31,16,4,1,9,8,137,108,44,57,17,11,14,26,11,10,9,22
4,RC Strasbourg,Dijon,1,0,,,58,42,17,5,7,2,7,3,3,0,8,2,2,1,10,16,1,1,0,0,13,7,23,15,2,10,5,1,4,1,,,,,11,3,6,2,2,5,562,414,474,335,56,36,10,5,7,10,140,126,48,35,12,8,16,11,7,11,7,28
4,Stade Brestois,Lorient,3,2,,,57,43,14,10,6,4,4,5,4,1,4,6,2,1,20,13,2,1,0,0,12,19,29,17,6,11,1,4,1,3,0,1,0,1,10,7,4,3,3,3,504,369,422,272,47,20,7,5,11,6,138,149,66,51,27,8,18,19,13,12,17,14
4,Nantes,Saint-Étienne,2,2,,,56,44,15,6,3,4,10,1,2,1,4,2,3,0,12,17,2,2,0,0,16,10,47,25,3,14,2,2,0,1,,,,,11,2,4,4,1,1,418,339,347,245,24,14,10,1,11,11,149,142,60,56,24,13,10,22,14,9,10,25
4,Olympique de Marseille,Lille,1,1,,,57,43,11,14,2,7,6,6,3,1,5,4,0,5,12,18,3,3,0,0,16,11,26,22,8,10,1,2,0,2,,,,,6,9,5,5,6,1,499,391,385,300,29,26,3,5,2,7,166,144,61,60,26,28,18,15,8,12,6,16
5,Lille,Nantes,2,0,,,54,46,12,12,4,6,3,1,5,5,4,7,3,1,16,12,0,2,0,0,11,14,21,24,4,5,2,0,1,0,0,1,0,1,9,7,3,5,6,3,498,408,396,309,28,27,2,3,14,13,159,169,66,63,16,18,26,19,13,15,23,21
5,Saint-Étienne,Stade Rennais,0,3,,,48,52,6,10,4,6,2,1,0,3,6,4,5,0,11,12,1,1,0,0,12,11,26,19,3,5,0,3,,,0,1,0,1,4,8,2,2,3,4,432,482,358,414,32,41,2,5,12,13,142,118,59,57,13,11,22,22,8,12,9,20
5,Olympique de Marseille,Metz,1,1,,,61,39,17,14,3,3,11,5,3,6,5,5,2,4,15,11,0,2,0,0,11,15,21,17,6,12,0,2,0,1,0,1,0,1,9,7,8,7,3,2,563,368,476,284,31,30,6,3,18,15,132,144,76,53,25,12,23,11,17,24,16,21
5,Bordeaux,Nice,0,0,,,46,54,18,13,5,2,7,9,6,2,7,7,1,0,9,15,1,1,0,0,14,8,7,12,11,9,1,1,1,1,,,,,13,4,5,9,2,5,475,561,409,487,25,20,5,1,8,11,119,125,50,48,11,11,17,18,28,16,14,12
5,Angers,Stade Brestois,3,2,,,52,48,12,14,5,6,4,6,3,2,6,1,5,1,17,21,3,2,0,0,21,15,26,14,9,5,1,5,1,4,,,,,9,12,3,2,4,1,510,471,411,363,25,44,6,7,11,7,167,146,62,77,15,26,16,29,14,16,9,19
5,AS Monaco,RC Strasbourg,3,2,,,57,43,11,9,5,5,3,2,3,2,6,2,3,5,11,12,3,1,2,0,11,11,23,25,3,6,3,2,1,0,,,,,6,6,5,3,3,2,527,381,431,302,38,36,4,7,3,5,143,131,42,42,12,13,18,13,9,19,19,18
5,Dijon,Montpellier,2,2,,,39,61,15,14,5,5,2,6,8,3,6,13,2,2,15,11,4,1,0,0,10,15,20,27,14,3,2,3,1,1,1,0,1,0,10,9,5,5,2,3,307,475,221,383,28,45,4,11,7,13,141,150,57,58,22,15,21,15,12,9,27,15
5,Nîmes Olympique,RC Lens,1,1,,,50,50,13,15,4,5,4,6,5,4,5,7,2,1,10,16,0,3,0,0,16,9,33,25,5,6,0,1,,,,,,,3,8,10,7,4,3,429,422,308,315,49,39,5,5,5,12,178,172,61,61,23,29,18,12,17,13,16,22
5,Lorient,Olympique Lyonnais,1,1,,,31,69,4,19,2,6,1,10,1,3,1,5,1,0,19,7,2,0,0,0,7,17,11,28,15,4,,,,,,,,,4,9,0,10,5,1,304,672,218,613,30,36,2,7,2,15,116,132,48,46,13,10,26,5,15,9,23,3
5,Stade de Reims,Paris Saint-Germain,0,2,,,35,65,8,21,3,7,4,12,1,2,3,7,1,1,11,10,2,2,0,0,10,10,8,9,19,7,0,9,0,7,0,3,0,3,4,15,4,6,5,3,370,676,313,614,23,23,2,5,9,13,100,103,34,38,4,1,11,14,18,7,17,7
6,Paris Saint-Germain,Angers,6,1,,,57,43,18,8,12,2,2,5,4,1,6,2,2,0,11,9,1,2,0,0,9,11,11,12,5,8,5,3,1,2,,,,,12,5,6,3,1,6,648,478,594,418,8,18,1,3,20,11,99,107,56,46,6,5,21,19,11,10,5,9
6,RC Lens,Saint-Étienne,2,0,,,67,33,13,2,5,1,6,1,2,0,12,0,2,0,23,10,1,1,0,2,9,21,21,25,3,11,4,0,3,0,,,,,8,2,5,0,1,4,533,275,457,198,43,20,4,0,6,20,134,131,66,68,27,15,25,13,5,8,8,20
6,Nice,Nantes,2,1,,,73,27,19,11,8,1,6,6,5,4,9,2,2,2,13,8,2,1,0,1,8,11,29,10,7,12,2,1,1,0,,,,,13,6,6,5,1,6,758,274,681,195,24,19,5,5,15,14,141,117,48,51,10,8,15,18,18,20,4,23
6,Montpellier,Nîmes Olympique,0,1,,,52,48,12,8,2,1,5,4,5,3,8,2,2,0,14,15,2,1,0,0,14,14,37,20,6,9,0,1,,,,,,,8,5,4,3,0,2,404,384,293,294,37,33,6,3,5,9,162,135,57,57,24,22,14,13,11,16,6,18
6,Bordeaux,Dijon,3,0,,,50,50,17,5,7,1,7,2,3,2,5,4,2,0,15,14,2,3,0,0,13,15,16,20,4,10,2,0,1,0,2,0,2,0,10,2,7,3,1,4,498,496,424,409,35,18,8,3,8,13,126,139,52,52,12,5,19,18,24,7,5,14
6,Metz,Lorient,3,1,,,58,42,16,10,8,4,7,3,1,3,4,3,0,1,10,15,1,2,0,0,14,10,21,19,7,10,1,1,,,2,0,1,0,8,3,8,7,3,5,534,386,456,295,38,20,7,3,21,4,139,139,65,40,17,7,13,19,21,9,10,13
6,RC Strasbourg,Lille,0,3,,,46,54,15,12,3,6,7,3,5,3,11,1,0,2,11,10,1,1,0,0,10,11,25,10,7,13,1,5,1,3,0,1,0,1,13,6,2,6,3,2,421,530,337,442,52,17,12,1,15,7,148,127,62,53,21,12,16,23,17,7,8,17
6,Stade Brestois,AS Monaco,1,0,,,28,72,7,21,5,2,2,13,0,6,1,8,1,0,10,17,3,4,0,0,16,10,21,29,13,3,0,1,0,1,,,,,6,13,1,8,2,4,256,646,167,559,24,41,3,7,13,12,140,159,72,56,20,24,23,11,18,13,25,15
6,Stade Rennais,Stade de Reims,2,2,,,74,26,19,9,3,4,9,4,7,1,10,2,0,2,12,16,4,3,0,0,15,12,26,16,7,15,3,3,1,2,,,,,12,6,7,3,2,1,651,232,577,156,27,12,11,4,10,8,136,107,48,46,15,9,8,18,7,11,5,29
6,Olympique Lyonnais,Olympique de Marseille,1,1,,,68,32,24,3,3,1,15,2,6,0,19,5,1,0,14,10,1,2,0,1,10,13,21,13,3,17,6,1,5,0,,,,,17,1,7,2,0,2,531,266,469,190,37,14,10,0,7,4,134,113,54,42,21,13,17,13,8,11,13,47
7,Dijon,Stade Rennais,1,1,,,39,61,12,12,4,3,5,6,3,3,3,5,2,1,22,13,4,2,0,0,13,21,20,16,6,8,2,0,1,0,,,,,7,6,5,6,2,3,361,561,280,465,32,33,4,2,16,15,132,155,58,76,13,20,17,21,15,14,29,9
7,Nîmes Olympique,Paris Saint-Germain,0,4,,,24,76,5,30,2,11,3,12,0,7,1,9,1,0,10,12,1,2,1,0,12,10,23,14,17,3,0,5,0,2,0,2,0,1,1,23,4,7,7,2,224,706,144,631,25,21,1,13,5,10,122,115,38,51,11,20,12,11,13,9,21,8
7,Stade de Reims,Lorient,1,3,,,47,53,6,14,3,4,1,5,2,5,3,6,2,2,14,11,4,1,2,0,11,14,26,23,9,5,0,3,,,,,,,3,9,3,5,1,2,345,388,259,298,28,31,5,2,14,12,148,149,56,64,20,17,13,21,11,20,22,13
7,Olympique de Marseille,Bordeaux,3,1,,,56,44,6,8,4,4,2,1,0,3,6,10,2,1,13,13,3,1,0,0,12,12,21,23,0,5,1,0,1,0,0,2,0,1,5,5,1,3,3,2,519,403,430,316,32,25,2,3,7,6,139,138,51,46,17,15,16,13,11,18,12,11
7,RC Strasbourg,Olympique Lyonnais,2,3,,,53,47,19,14,8,8,11,6,0,0,4,2,3,2,13,8,2,3,0,0,8,12,24,23,6,9,4,6,3,4,0,4,0,2,14,11,5,3,3,6,365,345,271,259,40,28,8,5,8,10,153,125,55,50,23,16,16,12,12,13,8,31
7,Angers,Metz,1,1,,,47,53,7,7,2,3,2,3,3,1,2,5,2,1,18,13,4,2,0,0,13,18,25,25,8,4,1,1,,,,,,,5,3,2,4,2,1,421,493,327,399,24,30,1,2,8,13,168,153,63,74,20,15,22,29,12,17,15,15
7,AS Monaco,Montpellier,1,1,,,80,20,21,3,7,2,7,1,7,0,10,2,2,3,13,13,2,1,0,1,13,11,33,13,2,18,1,0,,,,,,,11,2,10,1,1,6,678,165,587,87,39,24,10,2,9,4,158,126,58,43,23,21,13,8,7,21,4,42
7,Nantes,Stade Brestois,3,1,,,40,60,12,14,8,5,2,8,2,1,2,6,6,3,15,15,3,2,0,0,13,14,18,27,12,3,1,1,0,1,3,0,3,0,10,7,2,7,4,5,347,520,243,419,22,46,2,8,14,10,160,157,74,70,27,30,20,17,12,15,11,5
7,Saint-Étienne,Nice,1,3,,,46,54,11,11,4,5,2,5,5,1,7,3,2,1,15,10,2,5,0,0,10,15,19,27,6,10,1,4,0,2,0,1,0,1,7,8,4,3,2,3,428,524,360,426,33,23,4,2,14,15,141,147,52,62,10,5,18,27,12,10,8,23
7,Lille,RC Lens,4,0,,,57,43,16,7,6,2,4,3,6,2,7,2,1,1,13,16,0,3,0,2,15,13,25,16,5,5,4,0,1,0,1,0,1,0,12,4,4,3,2,2,515,393,431,290,19,25,4,4,12,8,133,133,51,58,13,16,11,23,11,10,9,7
8,Stade Rennais,Angers,1,2,,,64,36,11,10,1,4,7,1,3,5,5,4,2,2,11,5,2,0,0,0,4,11,23,20,1,10,1,2,0,2,0,1,0,1,9,8,2,2,2,0,688,399,616,328,32,16,5,1,18,19,138,123,53,56,12,9,19,17,10,17,7,30
8,Lorient,Olympique de Marseille,0,1,,,35,65,12,15,3,3,9,9,0,3,6,4,1,0,10,12,3,3,0,0,10,9,38,35,12,13,1,2,1,1,,,,,7,9,5,6,2,3,278,551,186,437,24,30,6,5,13,9,158,163,76,58,30,17,25,23,20,10,6,18
8,Paris Saint-Germain,Dijon,4,0,,,55,45,20,16,9,3,8,8,3,5,4,10,2,0,12,18,0,2,0,0,18,12,11,9,8,8,6,2,3,2,2,0,1,0,17,11,3,5,3,5,538,420,489,374,20,20,7,8,8,9,90,101,55,40,8,4,21,15,11,12,16,8
8,Bordeaux,Nîmes Olympique,2,0,,,59,41,20,8,6,4,9,4,5,0,7,4,2,1,9,16,3,3,0,0,15,9,22,24,4,9,2,1,1,1,2,0,1,0,15,5,5,3,4,4,552,378,489,301,24,34,5,3,22,4,116,119,68,45,18,12,14,20,11,8,19,21
8,Metz,Saint-Étienne,2,0,,,42,58,6,10,3,0,3,6,0,4,5,3,1,1,11,18,3,3,0,0,16,10,31,36,5,6,1,1,1,1,,,,,2,5,4,5,0,2,323,439,232,349,23,38,2,3,13,15,159,163,71,71,21,26,22,21,22,15,18,19
8,Montpellier,Stade de Reims,0,4,,,32,68,5,24,1,9,3,9,1,6,3,8,0,2,7,11,1,0,2,0,10,7,18,7,8,4,0,4,0,1,0,1,0,1,2,18,3,6,5,1,323,687,256,634,27,50,1,13,5,11,107,93,33,45,8,13,10,14,9,5,15,8
8,Stade Brestois,RC Strasbourg,0,3,,,63,37,14,7,4,5,8,1,2,1,12,2,3,1,8,11,1,3,0,0,10,7,23,15,4,17,1,2,1,0,,,,,10,4,4,3,2,4,576,349,488,250,35,31,9,3,6,9,156,132,42,53,22,20,5,17,15,16,2,32
8,Nice,Lille,1,1,,,53,47,8,12,3,4,3,6,2,2,5,3,1,3,13,19,1,6,0,0,18,13,14,10,11,5,2,1,1,0,,,,,6,5,2,7,3,2,559,493,489,433,37,27,6,3,12,18,111,101,47,50,4,6,13,15,9,19,7,13
8,Olympique Lyonnais,AS Monaco,4,1,,,34,66,15,18,6,5,6,6,3,7,2,12,3,0,12,15,3,4,1,0,15,11,18,18,7,6,6,2,2,1,3,1,2,1,10,11,5,7,4,2,291,561,224,478,23,24,6,10,14,15,113,141,51,54,8,12,15,16,16,11,26,7
8,RC Lens,Nantes,1,1,,,49,51,7,11,1,3,3,3,3,5,6,2,1,0,14,18,4,2,0,0,17,13,25,28,8,6,1,3,0,2,,,,,3,9,4,2,2,0,439,452,320,348,33,23,3,3,10,16,159,160,80,59,30,22,23,9,9,10,11,13
9,Stade Rennais,Stade Brestois,2,1,,,69,31,24,9,8,4,8,3,8,2,8,1,0,3,2,12,1,3,0,0,12,2,17,17,4,7,1,2,0,2,0,1,0,1,16,7,8,2,3,7,808,365,726,280,47,35,12,5,6,5,128,116,41,33,17,15,6,11,15,20,9,21
9,Nantes,Paris Saint-Germain,0,3,,,37,63,6,13,1,4,3,7,2,2,2,4,0,4,12,13,2,1,0,0,13,12,13,18,5,6,2,5,2,2,,,,,3,10,3,3,1,1,428,747,356,679,23,29,0,4,15,13,110,122,52,47,9,10,15,12,16,5,17,6
9,Saint-Étienne,Montpellier,0,1,,,55,45,8,10,0,2,4,6,4,2,8,2,0,2,16,17,3,3,0,0,17,16,22,32,6,8,1,1,1,1,1,0,1,0,4,6,4,4,1,0,467,392,394,311,27,42,3,4,21,11,132,130,67,63,12,28,17,11,13,14,13,23
9,Angers,Nice,0,3,,,52,48,11,12,5,5,4,2,2,5,9,5,0,1,18,12,5,2,0,0,12,17,25,19,2,5,0,4,0,1,0,1,0,1,6,7,5,5,2,5,477,461,408,379,18,27,4,4,9,15,148,134,54,67,11,13,22,22,4,11,9,27
9,Dijon,Lorient,0,0,,,53,47,11,9,2,1,4,3,5,5,9,7,3,3,18,13,2,1,0,0,13,17,27,19,5,8,0,1,0,1,,,,,4,5,7,4,1,2,475,410,373,316,36,22,3,3,11,6,162,155,50,51,14,16,12,12,8,15,25,24
9,Nîmes Olympique,Metz,0,1,,,67,33,16,8,2,5,8,1,6,2,10,1,1,1,13,15,3,2,0,1,14,13,42,16,3,14,0,1,,,,,,,7,4,9,4,4,2,560,283,458,190,40,21,7,1,4,5,173,142,54,62,24,23,12,21,9,22,7,28
9,Stade de Reims,RC Strasbourg,2,1,,,52,48,12,8,4,3,6,5,2,0,5,3,,,13,13,0,2,0,0,13,13,23,29,7,8,1,2,0,1,,,,,4,6,8,2,1,3,454,406,380,338,46,43,5,5,13,10,119,128,60,57,17,18,19,16,12,12,32,16
9,AS Monaco,Bordeaux,4,0,,,52,48,17,5,6,0,5,1,6,4,10,4,2,1,10,12,2,2,0,0,11,9,8,16,3,10,4,0,,,,,,,13,3,4,2,0,2,474,439,412,357,35,27,6,3,0,12,103,116,40,48,13,15,16,12,13,6,11,14
9,Lille,Olympique Lyonnais,1,1,,,60,40,15,8,6,1,4,4,5,3,9,4,,,14,10,3,3,0,1,7,13,26,20,5,9,0,1,0,1,,,,,4,5,11,3,1,5,600,400,532,325,39,29,3,5,12,10,136,121,51,60,13,18,19,19,9,15,7,22
