round,team_home,team_away,score_home,score_away,expected_goals_home,expected_goals_away,possession_home,possession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corners_home,corners_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possession_lost_home,possession_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearances_home,clearances_away
4,AS Monaco,RC Lens,3,0,0.91,0.63,52,48,12,12,6,1,2,6,4,5,5,2,3,3,21,16,4,2,0,0,15,19,23,20,9,7,2,0,,,2,0,1,0,6,8,6,4,1,3,501,452,409,369,33,12,3,3,6,9,128,125,42,50,11,11,10,11,7,11,13,10
4,Toulouse,Clermont Foot,2,2,0.65,1.81,37,63,9,15,5,3,1,6,3,6,0,8,0,2,19,17,1,3,0,0,17,18,13,11,5,4,0,2,,,4,0,3,0,6,9,3,6,0,3,347,583,258,492,13,19,0,4,9,9,114,138,45,45,11,13,8,5,12,10,30,2
4,Le Havre,Lorient,3,0,1.98,0.68,43,57,17,9,6,2,8,2,3,5,5,4,0,2,10,7,,,0,0,7,10,17,13,3,9,2,1,1,1,1,0,1,0,11,5,6,4,2,3,441,595,378,541,16,30,6,3,7,12,98,101,37,46,9,16,14,9,6,6,11,23
4,Lille,Montpellier,1,0,1.18,0.26,60,40,15,7,6,4,6,3,3,0,5,5,0,6,15,14,2,1,0,0,11,14,14,34,8,8,1,0,1,0,,,,,12,4,3,3,4,5,525,342,451,269,24,35,5,4,11,9,118,137,49,54,10,10,17,21,5,9,28,10
4,Metz,Stade de Reims,2,2,1.06,0.71,36,64,12,12,4,2,4,7,4,3,4,1,0,2,10,17,0,4,0,0,16,8,16,27,8,8,1,1,1,1,3,0,2,0,6,4,6,8,0,2,293,540,226,460,25,25,5,4,7,6,129,138,52,52,12,15,18,23,10,6,14,10
4,Nice,RC Strasbourg,2,0,2.24,0.25,63,37,16,4,6,0,7,3,3,1,5,2,5,1,7,12,2,1,0,0,12,7,16,25,3,8,6,0,5,0,,,,,11,1,5,3,0,4,619,355,541,285,27,26,2,1,10,3,140,133,54,51,11,12,22,29,7,7,10,24
4,Olympique Lyonnais,Paris Saint-Germain,1,4,2.28,4.57,31,69,19,22,8,8,7,9,4,5,5,2,0,1,9,5,2,2,0,0,4,9,13,7,7,8,3,7,2,3,0,4,0,3,13,18,6,4,4,7,351,829,287,771,21,33,5,1,15,13,107,104,47,47,5,6,23,19,12,2,6,13
5,Paris Saint-Germain,Nice,2,3,0.95,1.3,69,31,12,14,3,8,6,2,3,4,4,3,2,0,8,17,2,5,0,0,17,7,23,17,2,11,2,4,2,3,0,2,0,1,5,9,7,5,5,1,693,312,608,234,15,17,3,0,9,7,144,121,50,39,6,8,18,17,6,10,3,21
5,Stade Rennais,Lille,2,2,0.45,1.01,47,53,7,10,4,6,3,1,0,3,5,2,2,1,11,16,1,4,0,0,16,9,29,24,2,4,1,3,1,1,,,,,4,7,3,3,4,2,483,559,406,466,24,28,2,1,15,11,133,127,60,59,17,14,12,25,10,20,11,14
5,RC Lens,Metz,0,1,2.04,0.28,75,25,31,2,10,2,11,0,10,0,9,1,3,0,12,12,1,2,0,0,11,12,25,15,4,21,0,1,,,,,,,21,1,10,1,1,10,700,238,614,158,27,32,10,0,7,3,140,119,41,46,15,18,8,13,5,13,9,38
5,Lorient,AS Monaco,2,2,0.9,1.78,41,59,10,20,3,7,4,8,3,5,8,6,2,2,13,14,0,2,0,0,14,13,8,14,12,8,2,1,1,0,0,1,0,1,5,15,5,5,4,1,397,593,328,517,21,20,2,4,11,15,117,122,55,51,11,11,19,13,11,4,17,17
5,Clermont Foot,Nantes,0,1,1.3,0.66,52,48,16,8,3,5,8,2,5,1,6,3,3,0,16,16,2,3,0,0,14,15,27,21,4,14,1,2,1,2,,,,,11,4,5,4,4,3,395,374,304,279,20,19,2,2,5,7,149,142,45,50,14,14,12,14,5,9,14,29
5,RC Strasbourg,Montpellier,2,2,2.31,1.08,45,55,14,10,7,4,6,4,1,2,2,4,0,1,17,18,4,6,0,0,14,17,12,21,8,9,4,1,3,0,0,1,0,1,10,8,4,2,2,6,413,519,336,439,22,37,6,3,16,6,132,135,65,55,18,14,18,20,13,13,13,20
5,Stade de Reims,Stade Brestois,1,2,1.81,1.56,52,48,13,18,7,7,5,4,1,7,8,8,3,0,7,12,2,4,0,0,9,6,23,28,6,7,3,2,2,1,1,2,1,1,7,11,6,7,3,6,383,349,300,257,19,43,3,11,16,14,148,156,58,53,13,15,20,18,13,11,26,25
5,Olympique de Marseille,Toulouse,0,0,1.51,0.74,60,40,24,10,6,3,9,5,9,2,6,1,1,3,9,11,2,5,0,0,11,8,32,9,7,10,0,2,0,2,,,,,12,7,12,3,3,6,537,364,444,278,26,31,6,4,9,7,152,132,46,43,10,16,16,12,8,12,15,48
5,Olympique Lyonnais,Le Havre,0,0,1.49,0.78,58,42,23,7,7,0,8,4,8,3,6,1,3,2,13,12,3,2,0,0,12,13,22,17,8,8,2,1,2,1,1,1,1,1,14,2,9,5,0,7,529,383,458,308,33,22,5,2,10,5,126,122,51,61,11,18,18,26,10,14,5,22
6,AS Monaco,Nice,0,1,1.84,0.88,55,45,9,13,3,7,3,5,3,1,5,2,3,0,13,15,1,1,0,0,15,13,14,12,8,6,2,1,2,1,0,1,0,1,5,9,4,4,6,3,532,449,447,386,20,13,4,4,6,8,128,117,46,44,4,9,21,14,12,8,5,14
6,Nantes,Lorient,5,3,2.14,1.74,44,56,19,10,9,7,6,2,4,1,4,2,,,8,17,1,3,0,0,16,8,15,21,4,12,2,3,0,1,,,,,16,6,3,4,4,4,474,604,405,531,35,27,7,7,6,16,113,118,51,46,12,8,20,14,8,10,14,9
6,Stade Brestois,Olympique Lyonnais,1,0,2.44,0.4,57,43,27,6,11,3,11,2,5,1,10,1,1,0,17,16,3,1,0,0,15,13,24,18,3,13,4,0,3,0,,,,,22,1,5,5,3,10,432,350,329,251,41,23,13,0,16,5,159,156,79,47,27,10,21,19,11,10,10,22
6,Metz,RC Strasbourg,0,1,1.16,0.4,52,48,13,4,1,1,6,2,6,1,1,1,3,0,16,15,2,0,0,0,12,16,22,24,6,10,1,1,1,1,,,,,9,3,4,1,0,1,462,427,394,374,24,26,5,1,9,10,116,111,52,53,9,10,23,17,6,8,12,13
6,Le Havre,Clermont Foot,2,1,1.31,0.86,32,68,9,11,3,4,3,2,3,5,1,3,0,1,15,17,2,3,0,0,15,13,14,33,7,5,2,0,,,,,,,6,7,3,4,3,1,292,629,206,548,17,33,3,4,6,10,113,137,46,45,13,13,12,9,17,6,15,9
6,RC Lens,Toulouse,2,1,2.5,0.37,61,39,27,7,7,2,8,3,12,2,9,4,3,1,16,15,2,1,0,0,15,16,23,12,5,10,4,1,3,0,3,0,3,0,18,2,9,5,1,5,554,357,475,267,21,25,6,1,9,5,152,127,47,58,13,12,10,26,10,10,17,34
6,Montpellier,Stade Rennais,0,0,1.51,0.85,37,63,13,18,4,6,4,7,5,5,3,5,4,0,10,15,2,1,0,0,14,9,17,27,10,6,2,1,2,1,,,,,8,6,5,12,6,4,298,521,197,427,29,28,3,4,7,13,148,147,54,53,17,22,17,9,8,10,23,18
6,Paris Saint-Germain,Olympique de Marseille,4,0,1.94,0.66,77,23,15,6,5,0,5,5,5,1,8,3,1,2,11,14,0,3,0,0,14,11,12,16,4,7,2,1,0,1,3,0,2,0,7,4,8,2,0,1,807,241,734,162,24,15,4,2,12,6,135,120,52,45,4,9,22,20,15,14,9,23
6,Lille,Stade de Reims,1,2,1.24,0.5,70,30,14,4,3,4,7,0,4,0,4,2,3,5,4,19,1,2,0,0,18,4,33,14,1,10,2,2,1,0,,,,,10,3,4,1,2,2,648,284,567,195,34,16,9,0,12,5,141,122,46,38,9,6,7,23,5,11,6,29
7,RC Strasbourg,RC Lens,0,1,0.29,0.75,48,52,8,9,2,2,5,5,1,2,2,3,0,6,16,13,2,4,0,0,12,16,21,16,9,7,0,2,0,2,1,1,1,1,4,6,4,3,1,2,487,535,410,455,17,32,3,1,3,4,119,120,33,45,10,10,8,16,9,8,6,12
7,Clermont Foot,Paris Saint-Germain,0,0,1.05,3.06,33,67,12,21,3,10,3,6,6,5,6,9,1,0,11,16,2,3,0,0,15,11,10,19,11,6,2,5,2,5,1,3,1,3,7,16,5,5,10,3,278,575,208,506,31,14,6,5,13,15,119,122,57,50,11,11,18,13,9,8,23,14
7,AS Monaco,Olympique de Marseille,3,2,1.02,1.01,46,54,10,8,7,4,2,3,1,1,2,6,1,5,17,15,4,4,0,0,13,17,23,17,5,5,3,2,3,0,1,0,1,0,8,4,2,4,2,4,407,481,316,379,30,17,1,5,10,4,146,148,59,52,17,17,19,15,17,10,17,29
7,Stade de Reims,Olympique Lyonnais,2,0,1.97,0.75,50,50,8,11,3,6,4,1,1,4,1,5,1,2,19,14,2,2,0,0,14,18,18,17,3,4,4,0,2,0,,,,,7,5,1,6,6,2,490,496,410,418,37,35,3,3,16,9,121,138,64,49,12,13,23,9,10,9,20,9
7,Le Havre,Lille,0,2,0.83,1.25,37,63,5,16,0,6,4,6,1,4,6,6,6,1,18,6,,,0,0,6,18,19,13,6,3,2,2,2,2,1,1,1,1,4,12,1,4,5,0,392,674,327,611,11,32,2,7,5,14,114,113,41,63,12,14,18,18,8,4,21,16
7,Nice,Stade Brestois,0,0,1.22,0.16,54,46,12,7,1,2,8,3,3,2,6,4,0,2,13,9,1,3,0,0,9,12,23,14,8,10,1,0,1,0,,,,,8,2,4,5,2,1,415,355,349,273,13,30,5,3,16,8,137,143,47,63,9,13,13,30,4,8,19,15
7,Toulouse,Metz,3,0,1.34,0.69,66,34,15,8,10,3,3,3,2,2,4,6,3,0,10,7,3,0,0,0,7,9,16,19,12,6,2,1,0,1,,,,,13,7,2,1,3,7,634,305,556,231,22,28,7,4,9,10,108,119,51,42,19,12,16,11,6,9,17,20
7,Lorient,Montpellier,0,3,0.98,2.85,51,49,14,14,3,8,4,4,7,2,8,3,1,1,13,6,2,1,0,0,5,12,22,14,8,8,0,3,,,0,2,0,1,13,8,1,6,5,3,527,527,460,454,22,30,8,2,14,14,125,119,46,60,12,12,15,22,8,5,21,17
7,Stade Rennais,Nantes,3,1,2.68,1,59,41,16,10,5,3,10,3,1,4,6,4,1,5,11,17,3,6,0,1,17,11,20,11,2,13,2,2,0,1,,,,,12,7,4,3,2,2,499,359,438,285,30,23,6,1,2,3,109,105,40,44,17,10,6,20,5,10,12,15
8,RC Strasbourg,Nantes,1,2,0.69,1.94,44,56,11,16,3,7,5,5,3,4,3,11,0,2,15,12,3,1,0,0,12,15,16,23,9,6,1,4,0,3,1,0,1,0,6,13,5,3,5,2,391,504,321,429,32,30,8,5,4,8,124,134,49,44,14,9,19,13,3,10,21,30
8,Metz,Nice,0,1,0.4,1.36,32,68,10,7,3,4,2,1,5,2,1,4,3,0,9,10,0,1,0,0,8,9,14,21,5,2,0,2,0,1,,,,,3,5,7,2,3,3,368,797,296,716,33,26,2,3,8,7,115,129,43,44,11,15,16,14,15,11,17,9
8,Stade de Reims,AS Monaco,1,3,1.55,1.21,54,46,11,11,4,4,3,4,4,3,10,5,3,5,10,14,0,3,0,0,12,10,25,21,6,4,3,2,2,0,0,1,0,1,8,9,3,2,1,3,416,375,330,289,38,28,5,5,15,19,167,145,59,69,19,16,13,24,10,16,14,33
8,Olympique de Marseille,Le Havre,3,0,2.85,0.18,64,36,14,7,6,1,5,5,3,1,4,3,1,1,6,16,0,3,0,1,16,6,23,9,5,7,3,0,1,0,3,0,2,0,10,3,4,4,1,4,713,393,653,331,17,19,0,0,4,9,115,100,41,37,7,3,14,19,6,9,11,13
8,Olympique Lyonnais,Lorient,3,3,1.39,1.08,49,51,9,6,6,5,1,1,2,0,5,2,1,0,22,10,,,0,0,10,22,21,17,3,5,3,2,1,1,,,,,5,4,4,2,2,3,440,456,352,371,21,24,1,2,10,16,134,131,48,63,11,14,17,11,10,15,11,26
8,Stade Brestois,Toulouse,1,1,1.47,1.17,55,45,13,9,2,3,7,1,4,5,3,5,0,1,18,18,2,2,0,0,18,16,18,18,3,12,2,3,1,2,0,1,0,1,9,5,4,4,2,1,455,378,359,292,40,24,5,2,10,10,140,138,66,51,23,14,15,12,9,4,14,21
8,RC Lens,Lille,1,1,1.96,1.7,44,56,14,8,5,3,5,3,4,2,8,5,3,0,14,16,2,4,0,0,14,13,23,15,5,11,4,4,3,3,2,0,2,0,11,5,3,3,2,4,386,502,310,411,25,20,5,3,10,11,136,120,38,55,8,13,6,18,10,10,11,27
8,Stade Rennais,Paris Saint-Germain,1,3,1.13,3.51,42,58,14,17,4,7,8,3,2,7,1,7,1,1,12,15,1,0,0,0,15,12,23,13,8,8,2,4,1,2,1,5,1,5,10,13,4,4,4,3,445,638,367,567,26,27,5,0,10,12,131,120,53,53,8,6,20,23,15,15,13,15
8,Montpellier,Clermont Foot,1,1,2.57,0.45,62,38,32,5,10,1,10,3,12,1,8,0,1,0,23,14,6,6,1,1,12,23,30,8,5,13,2,1,1,1,1,0,1,0,19,3,13,2,0,7,565,362,454,252,42,28,12,2,12,16,175,153,54,77,15,20,15,18,9,9,8,40
9,Le Havre,RC Lens,0,0,1.64,1.64,39,61,14,13,5,7,7,3,2,3,3,3,1,4,16,9,2,3,0,0,9,16,35,29,8,8,5,3,5,3,1,0,1,0,10,9,4,4,7,4,373,582,286,487,24,18,4,8,8,4,143,139,47,56,17,13,13,24,13,6,16,16
9,Paris Saint-Germain,RC Strasbourg,3,0,2.07,0.38,78,22,8,7,4,1,3,4,1,2,1,6,4,1,11,10,2,0,0,0,9,11,10,20,6,6,4,0,1,0,,,,,7,4,1,3,1,1,842,226,784,170,24,25,0,4,6,11,105,117,42,48,4,9,23,18,9,16,16,12
9,Nice,Olympique de Marseille,1,0,0.57,1.07,50,50,10,9,2,1,5,6,3,2,4,2,0,3,13,6,4,3,0,1,5,13,15,13,10,6,1,2,0,2,0,1,0,1,5,5,5,4,1,1,486,491,420,421,20,16,3,3,2,6,118,119,40,50,12,14,21,17,11,11,15,22
9,Lorient,Stade Rennais,2,1,0.62,0.94,31,69,5,20,4,6,1,5,0,9,6,16,0,2,5,14,0,2,0,0,13,5,10,26,9,3,1,0,,,,,,,4,12,1,8,5,3,295,655,215,576,17,32,7,3,12,8,123,163,69,38,16,7,29,19,17,9,45,12
9,Lille,Stade Brestois,1,0,1.64,0.78,43,57,6,9,4,1,1,6,1,2,3,5,0,1,12,13,2,3,0,0,13,12,19,28,8,3,4,1,3,1,1,0,1,0,5,7,1,2,1,3,385,489,279,401,21,46,1,5,14,12,169,166,78,63,22,11,30,28,16,11,23,12
9,Nantes,Montpellier,2,0,1.5,0.53,57,43,14,11,5,6,7,2,2,3,4,3,1,0,16,13,2,1,0,0,12,16,18,20,9,7,2,0,,,3,0,2,0,8,8,6,3,6,3,604,452,514,359,26,35,2,5,7,7,138,139,45,50,10,11,17,16,10,8,14,9
9,Toulouse,Stade de Reims,1,1,0.81,1.29,49,51,11,15,5,4,4,6,2,5,5,7,1,2,18,15,2,0,0,0,13,17,20,21,7,5,2,0,1,0,,,,,5,11,6,4,2,4,434,441,350,346,24,21,4,8,6,10,156,148,48,70,14,12,15,32,12,9,20,22
9,AS Monaco,Metz,2,1,2,1,76,24,27,8,13,4,9,3,5,1,10,2,2,1,12,11,1,3,0,0,9,12,16,22,9,11,2,1,2,1,1,2,1,2,15,7,12,1,3,11,729,231,642,148,34,24,4,1,9,7,143,127,55,46,16,9,21,19,6,10,5,31
9,Olympique Lyonnais,Clermont Foot,1,2,1.71,1.01,63,37,25,12,6,5,11,1,8,6,10,3,1,1,16,12,4,5,0,0,12,16,22,10,6,12,1,2,1,1,1,4,1,4,15,5,10,7,3,6,595,347,496,263,27,33,7,0,12,6,163,139,67,64,20,15,23,27,12,15,8,32
10,Clermont Foot,Nice,0,1,0.47,2.17,45,55,8,12,3,5,4,4,1,3,2,2,2,2,14,12,0,2,0,0,11,12,20,20,12,3,0,3,0,2,,,,,3,9,5,3,3,3,446,552,347,475,28,23,2,2,2,14,140,141,45,52,13,15,19,11,10,5,10,9
10,Stade de Reims,Lorient,1,0,0.78,0.42,57,43,12,9,5,1,4,4,3,4,4,4,2,0,16,7,1,3,0,0,7,15,20,18,6,8,1,0,1,0,1,0,1,0,9,3,3,6,1,4,554,436,475,347,31,29,5,1,10,9,137,148,47,46,11,10,19,12,11,12,16,17
10,RC Lens,Nantes,4,0,3.91,1.01,54,46,11,11,7,1,3,7,1,3,4,1,3,0,12,17,1,2,0,0,15,12,17,13,12,5,7,2,4,2,1,0,1,0,9,5,2,6,1,3,530,454,446,382,20,22,3,4,7,2,125,118,48,35,10,8,16,14,5,13,20,12
10,Stade Brestois,Paris Saint-Germain,2,3,1.86,2.13,44,56,21,17,5,10,8,3,8,4,9,5,0,2,14,10,3,4,0,0,8,14,19,14,7,10,3,3,2,2,0,3,0,2,15,11,6,6,7,3,382,517,308,452,35,21,13,3,11,17,136,106,45,71,12,10,15,30,16,9,8,26
