number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1,2,0,5,52,48,15,12,1,7,8,3,6,2,10,2,0,3,8,15,1,2,0,0,16,11,,,0,13,,,,,,,,,,,8,5,7,7,2,1,405,402,324,310,39,44,10,5,3,2,,,32,30,2,5,11,12,7,7,,
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,1,2,4,2,58,42,13,13,5,5,6,8,2,0,3,5,0,4,8,13,2,3,0,0,23,10,,,8,0,,,,,,,1,1,,,6,7,7,6,3,1,519,360,439,305,43,46,4,12,6,3,,,57,45,7,13,21,19,17,9,,
22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,1,2,2,0,53,47,17,9,5,2,8,7,4,0,5,4,4,4,12,11,1,2,0,0,20,17,,,8,13,,,,,1,0,2,0,,,8,6,9,3,2,3,462,405,378,312,39,58,4,6,12,4,,,54,45,8,7,14,17,19,10,,
11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,1,2,1,1,47,53,17,14,6,3,9,7,2,4,12,6,3,4,12,17,2,1,0,0,17,22,,,7,12,,,,,,,0,1,,,7,6,10,8,2,5,306,359,239,287,39,28,5,5,4,4,,,44,37,12,6,11,5,12,14,,
57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,1,2,2,0,42,58,10,7,6,1,3,3,1,3,7,4,2,4,27,19,4,5,0,1,21,27,,,6,10,,,,,,,2,0,,,8,4,2,3,1,3,373,540,283,440,52,42,6,2,5,14,,,53,71,10,7,17,23,32,6,,
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,1,2,5,1,49,51,16,7,6,3,7,4,3,0,8,1,1,2,16,12,2,1,0,0,13,18,,,8,10,,,,,1,0,,,,,11,3,5,4,2,1,474,521,394,424,62,32,6,1,15,13,,,57,66,1,2,28,33,18,11,,
53,1,2,0,4,58,42,17,17,3,6,9,6,5,5,9,6,2,5,9,6,1,0,0,0,13,12,,,8,15,,,,,,,0,3,,,7,10,10,7,2,3,492,359,396,259,55,36,5,8,3,2,,,35,45,8,4,11,27,14,13,,
51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,1,2,3,0,60,40,16,5,7,2,6,3,3,0,7,2,7,5,8,11,0,1,0,0,18,7,,,6,13,,,,,,,,,,,9,2,7,3,2,4,463,313,355,201,39,31,6,3,9,3,,,51,39,8,4,16,25,20,34,,
38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61,1,2,3,0,49,51,22,12,6,1,10,9,6,2,11,3,0,1,2,11,0,1,0,0,17,6,,,9,15,,,,,0,1,,,,,9,6,13,6,1,3,362,404,288,315,40,43,7,3,5,8,,,41,40,4,3,15,23,11,5,,
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,1,2,0,1,65,35,15,11,2,3,7,5,6,3,7,5,3,4,11,6,1,2,0,0,20,14,,,7,12,,,,,0,1,1,0,,,6,7,9,4,2,2,508,273,421,185,51,26,4,6,13,7,,,67,56,8,11,26,24,13,7,,
52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,1,2,2,1,55,45,10,8,6,3,3,4,1,1,3,2,6,4,7,9,2,2,0,0,11,12,,,7,7,,,,,,,,,,,5,5,5,3,2,4,437,359,353,266,61,37,5,2,6,1,,,51,39,8,6,26,20,16,15,,
17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,1,2,0,1,57,43,15,9,2,2,7,7,6,0,8,2,0,1,15,8,,,0,0,21,18,,,8,1,,,,,1,1,0,1,,,6,6,9,3,1,2,481,369,369,246,66,27,6,6,8,11,,,50,68,10,14,11,24,12,13,,
33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,1,2,0,1,59,41,16,12,3,5,5,6,8,1,5,3,3,0,11,11,0,1,0,0,12,13,,,12,13,,,,,1,0,0,2,,,5,7,11,5,4,3,467,322,352,212,61,24,4,1,6,16,,,52,62,8,14,26,18,10,26,,
13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
64,1,2,2,1,42,58,4,14,3,3,1,8,0,3,1,7,2,4,10,23,6,1,0,0,23,24,,,9,2,,,,,,,0,1,,,4,7,0,7,2,1,357,467,252,347,30,45,3,7,13,26,,,78,88,10,12,32,25,14,16,,
73,1,2,3,0,54,46,18,9,8,3,8,3,2,3,9,4,4,4,7,16,1,4,0,0,21,14,,,5,14,,,,,,,1,0,,,10,1,8,8,3,5,440,391,373,277,43,25,16,1,9,5,,,60,52,12,10,18,23,15,6,,
71,1,2,1,3,39,61,12,11,4,3,6,7,2,1,4,3,2,3,17,18,2,0,0,0,17,22,,,14,7,,,,,,,1,0,,,6,5,6,6,1,3,326,533,219,418,25,36,6,3,12,10,,,65,63,14,8,22,23,23,9,,
82,1,2,3,0,45,55,11,17,5,5,4,9,2,3,3,8,2,2,8,14,2,1,0,0,19,17,,,9,3,,,,,,,2,1,,,7,11,4,6,3,2,366,428,263,345,41,27,3,5,7,6,,,51,40,7,3,18,14,7,10,,
72,1,2,1,0,45,55,12,8,4,0,4,5,4,3,8,3,4,0,12,10,1,0,0,0,17,15,,,8,7,,,,,,,,,,,7,3,5,5,0,3,372,466,288,367,49,46,8,1,3,1,,,43,36,3,6,20,14,17,21,,
76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67,1,2,5,2,46,54,19,14,9,4,7,7,3,3,3,6,0,7,6,10,0,2,0,0,15,9,,,12,3,,,,,0,2,1,0,,,11,8,8,6,2,4,389,449,283,331,34,39,9,12,4,5,,,43,40,5,4,19,22,19,15,,
