number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
5,Hamburger SV,Ingolstadt,1,1,47,53,8,13,1,5,5,4,2,4,4,5,1,1,17,15,2,2,0,0,15,17,,,7,5,,,,,1,0,,,,,5,7,3,6,4,0,349,399,246,299,,,,,,,,,69,56,29,14,,,,,,
10,Bayer 04 Leverkusen,Hamburger SV,3,1,61,39,15,6,5,2,7,3,3,1,4,1,4,2,13,20,2,1,0,0,18,13,,,9,15,,,,,1,0,1,2,,,9,3,6,3,1,2,487,299,382,189,,,,,,,,,64,58,15,19,,,,,,
3,Eintracht Frankfurt,FC Schalke 04,1,0,44,56,11,11,4,3,6,7,1,1,7,5,0,5,11,15,2,2,1,0,13,11,,,7,11,,,,,1,0,,,,,9,9,2,2,3,3,349,438,266,352,,,,,,,,,56,62,24,28,,,,,,
16,Werder Bremen,FC Augsburg,1,2,52,48,10,18,1,5,6,8,3,5,0,4,0,1,14,28,2,3,0,0,28,14,,,9,11,,,,,,,1,0,,,7,7,3,11,3,0,398,359,293,257,,,,,,,,,75,62,22,28,,,,,,
20,Eintracht Frankfurt,Bayer 04 Leverkusen,2,1,40,60,17,7,8,3,7,4,2,0,1,3,2,7,22,14,3,0,0,0,12,21,,,6,7,,,,,0,2,0,4,,,10,6,7,1,2,6,347,525,248,424,,,,,,,,,63,70,24,17,,,,,,
28,Ingolstadt,Eintracht Frankfurt,0,2,56,44,13,9,3,5,6,3,4,1,6,4,5,1,20,19,0,1,0,0,18,19,,,3,10,,,,,,,0,1,,,9,5,4,4,3,3,413,316,265,176,,,,,,,,,61,73,31,34,,,,,,
9,FC Schalke 04,Bayern München,0,2,31,69,9,18,2,2,4,11,3,5,2,7,2,2,13,12,2,4,0,0,12,13,,,15,5,,,,,1,0,1,2,,,6,14,3,4,0,2,305,667,209,567,,,,,,,,,52,64,13,28,,,,,,
17,1. FSV Mainz 05,1899 Hoffenheim,4,4,30,70,12,20,6,5,5,8,1,7,8,5,1,2,19,16,1,3,1,0,15,19,,,8,8,,,,,0,2,3,0,,,9,14,3,6,1,3,234,553,144,458,,,,,,,,,52,53,19,20,,,,,,
19,Borussia Dortmund,Darmstadt 98,6,0,79,21,22,5,13,1,4,3,5,1,12,2,2,1,8,16,0,6,0,1,16,8,,,5,11,,,,,,,0,1,,,13,1,9,4,1,7,760,198,696,129,,,,,,,,,55,46,14,19,,,,,,
15,RB Leipzig,Borussia Dortmund,1,0,34,66,10,8,4,1,5,5,1,2,5,7,3,2,16,10,2,2,0,0,10,16,,,8,10,,,,,0,1,2,0,,,7,4,3,4,0,2,304,588,198,488,,,,,,,,,41,52,14,12,,,,,,
