number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
7,1,2,2,2,52,48,,,3,5,2,6,,,4,3,1,0,18,15,2,2,0,0,15,19,,,10,7,,,,,,,,,,,,,,,2,1,,,,,,,,,,,,,,,,,,,,,,
9,1,2,2,3,36,64,,,3,9,7,6,,,3,6,8,2,9,11,2,3,0,0,13,17,,,9,11,,,,,,,,,,,,,,,6,1,,,,,,,,,,,,,,,,,,,,,,
2,1,2,1,0,52,48,,,3,7,5,3,,,6,1,1,1,17,22,1,3,0,0,23,18,,,6,6,,,,,,,,,,,,,,,8,3,,,,,,,,,,,,,,,,,,,,,,
45,1,2,0,0,57,43,,,3,3,2,6,,,5,4,2,1,13,27,1,2,0,0,28,15,,,11,6,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,
17,1,2,0,0,55,45,,,2,2,6,3,,,4,5,4,2,13,12,1,2,0,0,14,17,,,3,13,,,,,,,,,,,,,,,2,2,,,,,,,,,,,,,,,,,,,,,,
29,1,2,2,2,56,44,,,2,2,3,5,,,1,3,4,1,15,14,2,3,2,1,15,19,,,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,1,2,1,0,57,43,,,2,5,5,1,,,6,7,4,1,12,11,3,2,0,0,12,16,,,7,9,,,,,,,,,,,,,,,5,1,,,,,,,,,,,,,,,,,,,,,,
11,1,2,0,3,57,43,,,3,6,10,5,,,8,3,2,1,16,15,,,0,0,16,18,,,7,15,,,,,,,,,,,,,,,3,3,,,,,,,,,,,,,,,,,,,,,,
21,1,2,1,3,48,52,,,4,4,6,1,,,4,1,3,2,20,19,3,3,0,0,21,23,,,2,11,,,,,,,,,,,,,,,1,3,,,,,,,,,,,,,,,,,,,,,,
15,1,2,1,1,55,45,,,3,4,2,5,,,1,3,6,3,14,14,4,1,0,0,17,20,,,8,3,,,,,,,,,,,,,,,3,2,,,,,,,,,,,,,,,,,,,,,,
13,1,2,0,2,54,46,,,4,4,4,3,,,7,4,5,1,11,10,1,2,0,0,11,16,,,4,14,,,,,,,,,,,,,,,2,4,,,,,,,,,,,,,,,,,,,,,,
35,1,2,0,0,44,56,,,4,1,3,4,,,4,3,5,2,15,11,2,2,0,0,13,20,,,7,7,,,,,,,,,,,,,,,1,4,,,,,,,,,,,,,,,,,,,,,,
44,1,2,1,0,56,44,,,3,4,0,4,,,6,5,3,2,14,9,3,2,0,0,11,17,,,9,5,,,,,,,,,,,,,,,4,2,,,,,,,,,,,,,,,,,,,,,,
4,1,2,2,2,55,45,,,7,4,9,4,,,3,5,3,5,15,19,1,2,0,0,24,18,,,5,11,,,,,,,,,,,,,,,2,5,,,,,,,,,,,,,,,,,,,,,,
23,1,2,1,1,43,57,,,5,5,1,11,,,4,7,5,1,17,15,1,1,0,1,16,22,,,12,5,,,,,,,,,,,,,,,5,4,,,,,,,,,,,,,,,,,,,,,,
48,1,2,0,0,45,55,,,3,9,3,7,,,5,3,3,1,20,24,3,5,1,1,25,23,,,13,7,,,,,,,,,,,,,,,7,3,,,,,,,,,,,,,,,,,,,,,,
