number_of_match,team_home,team_away,home_score,away_score,posession_home,posession_away,total_shots_home,total_shots_away,shots_on_target_home,shots_on_target_away,shots_off_target_home,shots_off_target_away,blocked_shots_home,blocked_shots_away,corner_kicks_home,corner_kicks_away,offsides_home,offsides_away,fouls_home,fouls_away,yellow_cards_home,yellow_cards_away,red_cards_home,red_cards_away,free_kicks_home,free_kicks_away,throw_ins_home,throw_ins_away,goal_kicks_home,goal_kicks_away,big_chances_home,big_chances_away,big_chances_missed_home,big_chances_missed_away,hit_woodwork_home,hit_woodwork_away,counter_attacks_home,counter_attacks_away,counter_attacks_shots_home,counter_attacks_shots_away,shots_inside_box_home,shots_inside_box_away,shots_outside_box_home,shots_outside_box_away,goalkeeper_saves_home,goalkeeper_saves_away,passes_home,passes_away,accurate_passes_home,accurate_passes_away,long_balls_home,long_balls_away,crosses_home,crosses_away,dribbles_home,dribbles_away,possesion_lost_home,possesion_lost_away,duels_won_home,duels_won_away,aerials_won_home,aerials_won_away,tackles_home,tackles_away,interceptions_home,interceptions_away,clearences_home,clearences_away
27,São Paulo,Flamengo,1,1,64,36,22,9,11,1,5,4,6,4,6,2,0,2,16,15,1,7,0,0,14,15,,,4,13,3,2,2,1,1,0,,,,,10,6,12,3,0,10,456,259,399,185,29,19,7,0,11,7,,,54,49,17,11,12,17,6,5,,
20,Palmeiras,Internacional,1,0,34,66,13,10,5,2,5,5,3,3,4,5,,,15,18,2,5,0,0,17,13,,,7,6,2,0,2,0,,,,,,,9,4,4,6,2,3,255,477,186,394,18,25,3,5,4,10,,,72,64,26,18,26,23,14,11,,
19,Botafogo,Bahia,3,2,52,48,9,19,5,4,3,8,1,7,3,6,0,4,11,15,3,0,0,0,14,9,,,13,7,3,3,1,1,,,0,1,,,6,13,3,6,2,1,482,421,389,334,32,21,3,7,16,17,,,68,67,25,29,15,12,8,7,,
30,Fluminense,Botafogo,0,1,63,37,23,9,6,3,8,5,9,1,8,3,4,4,16,12,3,5,0,0,10,14,,,8,14,3,2,3,2,,,,,,,11,4,12,5,2,6,504,305,461,249,17,24,8,2,11,6,,,37,52,6,12,11,20,6,3,,
29,Grêmio,Fluminense,4,5,51,49,13,17,7,12,4,4,2,1,8,8,,,8,10,2,1,0,0,7,8,,,5,7,6,6,3,2,,,,,,,10,13,3,4,7,3,544,490,472,411,22,13,4,5,13,13,,,56,56,13,13,23,22,13,8,,
31,Corinthians,Grêmio,0,0,48,52,11,8,4,2,4,2,3,4,3,2,0,1,13,19,2,4,0,0,18,10,,,7,8,1,0,1,0,0,1,,,,,4,0,7,8,2,4,474,513,385,427,17,28,3,2,16,19,,,71,72,19,19,21,24,9,12,,
26,CSA,Santos,0,0,28,72,10,17,3,7,6,8,1,2,2,12,1,1,11,13,1,4,0,0,12,11,,,11,6,2,1,2,1,0,1,2,1,,,5,11,5,6,7,3,250,632,167,538,22,35,2,4,11,13,,,59,50,15,17,22,10,9,3,,
28,Bahia,Avaí,1,0,52,48,20,9,11,1,5,7,4,1,9,1,0,1,27,15,1,2,0,0,15,26,,,10,12,5,0,4,0,,,2,0,,,11,5,9,4,1,10,394,367,294,281,16,30,2,4,10,8,,,67,84,26,31,20,21,10,16,,
33,Flamengo,Chapecoense,2,1,56,44,19,20,7,7,7,9,5,4,7,4,1,1,18,9,2,3,0,0,9,17,,,11,7,5,1,3,1,,,1,0,,,12,11,7,9,6,5,464,362,399,323,32,20,5,6,14,18,,,59,60,9,16,27,12,5,10,,
35,Internacional,Cruzeiro,3,1,53,47,16,14,5,6,7,4,4,4,4,3,,,10,14,,,0,1,12,9,,,5,9,4,4,1,3,3,0,,,,,8,6,8,8,5,1,505,442,425,364,35,22,2,0,8,6,,,45,47,11,12,16,20,10,6,,
41,Atlético Mineiro,Flamengo,2,1,33,67,11,24,5,10,4,7,2,7,2,18,,,11,8,3,1,1,0,6,10,,,12,7,1,3,0,3,,,,,,,5,18,6,6,9,3,255,488,188,412,14,27,4,12,9,9,,,36,59,11,17,12,24,9,6,,
42,Palmeiras,Santos,4,0,33,67,17,13,8,4,3,6,6,3,5,5,0,1,23,19,2,4,0,0,19,21,,,6,4,4,1,2,1,1,1,3,0,,,10,5,7,8,4,4,245,479,168,399,25,21,1,2,9,3,,,61,51,17,16,19,14,11,7,,
34,Atlético Mineiro,Palmeiras,0,2,60,40,9,16,3,7,4,6,2,3,8,3,0,1,18,19,1,3,0,0,19,17,,,9,11,0,1,0,1,,,,,,,5,9,4,7,5,3,448,294,382,239,18,19,2,1,7,1,,,58,46,16,17,17,15,3,15,,
37,Athletico Paranaense,Bahia,1,0,62,38,18,13,9,4,4,5,5,4,8,6,3,2,13,14,2,3,0,0,14,13,,,6,6,4,1,3,1,1,0,1,0,,,8,10,10,3,4,8,539,309,469,246,46,20,2,6,12,4,,,47,62,12,27,9,18,14,9,,
44,Athletico Paranaense,Corinthians,0,2,62,38,23,4,5,2,12,2,6,0,11,3,3,1,16,12,1,4,0,0,10,16,,,3,14,1,4,1,2,1,0,1,0,,,12,4,11,0,0,5,583,362,517,294,34,35,9,5,14,11,,,59,59,16,23,20,11,10,7,,
39,Fortaleza,São Paulo,0,1,52,48,12,8,3,2,6,4,3,2,6,4,2,0,12,14,2,2,0,0,13,11,,,5,8,0,1,,,,,1,2,,,6,4,6,4,1,3,478,430,419,377,26,17,2,0,8,12,,,45,47,9,14,16,11,6,7,,
40,Fluminense,Cruzeiro,4,1,53,47,24,4,11,3,3,1,10,0,10,2,0,1,20,12,3,2,0,0,10,20,,,1,5,4,3,1,2,,,,,,,15,3,9,1,2,7,501,442,437,356,22,15,6,0,12,8,,,52,63,24,11,7,26,12,14,,
36,Santos,Vasco da Gama,3,0,55,45,23,15,8,5,13,6,2,4,8,5,1,5,18,11,2,5,0,1,8,17,,,5,16,6,1,4,1,3,1,2,0,,,13,11,10,4,5,4,435,346,344,262,19,23,2,6,17,13,,,46,60,7,15,15,15,21,14,,
32,Goiás,Ceará SC,2,1,37,63,12,13,6,3,5,7,1,3,2,7,2,2,20,12,2,2,0,0,11,17,,,7,7,4,1,2,1,1,1,2,0,,,11,8,1,5,2,4,295,487,235,401,25,34,2,2,12,13,,,45,66,8,23,14,13,10,5,,
45,Chapecoense,Fortaleza,1,3,52,48,19,12,4,8,11,2,4,2,9,4,0,2,16,12,1,1,0,0,10,16,,,6,11,1,5,0,2,1,0,,,,,12,8,7,4,4,3,419,395,349,306,33,27,8,5,12,8,,,53,54,21,18,11,13,8,5,,
43,São Paulo,Bahia,0,0,57,43,11,17,3,2,3,11,5,4,4,6,3,1,9,19,1,3,1,0,18,9,,,11,8,0,2,0,2,1,0,0,2,,,4,7,7,10,2,3,512,371,445,288,25,13,0,7,12,10,,,65,59,25,19,10,23,7,8,,
38,Avaí,CSA,0,0,60,40,21,4,4,1,6,2,11,1,6,0,4,0,14,18,1,2,0,0,18,12,,,7,9,0,1,0,1,,,,,,,8,3,13,1,1,4,544,376,470,278,32,23,8,3,12,6,,,51,60,20,17,3,25,14,12,,
47,Internacional,CSA,2,0,63,37,14,12,7,5,5,6,2,1,4,3,4,2,11,9,2,3,0,0,8,11,,,5,7,1,1,0,1,0,1,0,1,,,6,6,8,6,5,5,601,342,521,265,33,22,6,4,13,5,,,46,38,16,12,9,11,9,8,,
48,Ceará SC,Grêmio,2,1,36,64,6,17,1,4,4,9,1,4,2,7,2,1,14,16,3,6,0,0,16,13,,,9,4,0,1,0,1,,,,,,,3,10,3,7,3,0,281,493,196,421,20,32,0,8,3,24,,,68,66,18,17,33,13,8,7,,
46,Goiás,Botafogo,1,0,31,69,19,6,6,2,10,1,3,3,9,3,7,0,18,14,1,3,0,0,14,18,,,4,15,2,1,2,1,1,0,,,,,12,4,7,2,2,5,238,571,187,500,21,34,6,2,6,16,,,56,58,20,22,17,5,8,4,,
52,Flamengo,Athletico Paranaense,3,2,49,51,11,12,4,5,3,4,4,3,9,2,2,0,16,21,4,3,0,0,21,16,,,8,9,2,4,0,2,,,,,,,7,7,4,5,3,1,392,412,300,326,24,28,7,1,16,11,,,63,61,17,29,12,6,4,10,,
55,Corinthians,São Paulo,1,0,40,60,13,9,5,1,4,6,4,2,3,4,1,3,16,14,3,4,0,0,14,14,,,10,8,2,0,2,0,,,,,,,6,4,7,5,1,4,296,438,223,345,19,10,7,3,12,19,,,74,72,25,25,25,15,9,5,,
49,Vasco da Gama,Avaí,1,1,50,50,11,18,2,6,6,8,3,4,5,10,3,3,16,14,1,2,0,0,14,15,,,10,7,1,0,1,0,,,,,,,8,3,3,15,5,2,368,348,279,263,22,16,5,5,9,10,,,63,57,22,15,20,18,12,14,,
53,Santos,Internacional,0,0,62,38,11,15,4,1,2,11,5,3,7,4,0,3,19,19,5,5,0,0,18,18,,,8,4,0,1,0,1,,,,,,,4,4,7,11,1,4,517,316,426,234,14,23,1,3,4,8,,,49,59,9,18,18,19,10,16,,
57,Fortaleza,Vasco da Gama,1,1,61,39,12,14,3,2,7,10,2,2,2,5,,,9,12,1,2,0,0,10,9,,,10,10,3,3,3,2,1,1,0,2,,,9,9,3,5,1,1,539,337,479,280,34,17,7,5,10,9,,,45,36,17,10,9,8,8,5,,
51,Grêmio,Atlético Mineiro,1,0,56,44,24,9,8,5,7,2,9,2,13,4,,,10,14,1,4,0,0,13,10,,,3,13,3,1,3,1,,,,,,,17,5,7,4,5,7,570,437,503,356,26,20,10,2,11,8,,,45,53,11,20,10,16,10,9,,
60,Flamengo,Fortaleza,2,0,65,35,21,10,8,4,6,3,7,3,8,2,2,1,16,6,1,0,0,0,6,15,,,6,9,5,0,3,0,1,0,2,0,,,14,3,7,7,4,5,652,343,600,296,14,36,3,4,9,6,,,44,49,11,8,18,20,9,8,,
50,Botafogo,Palmeiras,0,1,62,38,8,17,2,2,5,11,1,4,0,8,0,6,13,19,10,0,0,0,19,13,,,15,5,0,2,0,1,,,0,3,,,3,11,5,6,1,2,444,254,373,178,18,24,3,7,6,8,,,50,62,18,21,7,20,6,2,,
56,Cruzeiro,Chapecoense,1,2,64,36,18,10,3,5,12,2,3,3,8,2,1,0,13,11,1,3,0,0,11,12,,,4,12,2,2,2,1,2,1,,,,,8,4,10,6,3,1,559,313,474,224,21,30,4,3,14,15,,,68,59,23,22,21,10,7,10,,
59,CSA,Goiás,1,0,44,56,16,15,4,5,5,6,7,4,3,9,1,0,19,10,3,1,0,0,10,19,,,11,11,3,3,2,3,,,0,1,,,5,6,11,9,5,3,334,412,257,328,22,24,6,5,8,17,,,60,65,24,20,20,10,17,8,,
54,Bahia,Fluminense,3,2,33,67,10,11,5,4,1,4,4,3,3,3,0,2,9,10,2,4,0,1,8,9,,,6,4,2,2,,,,,2,0,,,4,6,6,5,2,2,303,603,229,545,22,27,0,2,10,14,,,54,44,12,15,24,7,6,12,,
62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
58,Avaí,Ceará SC,1,2,51,49,13,9,3,4,8,4,2,1,3,0,2,1,21,15,4,3,0,0,13,20,,,8,9,5,1,5,1,1,0,,,,,10,6,3,3,2,2,417,399,295,289,23,26,3,3,15,9,,,68,78,16,27,25,22,24,13,,
63,Botafogo,Vasco da Gama,1,0,55,45,8,18,1,2,7,10,0,6,4,9,1,1,15,16,2,3,0,0,14,15,,,9,10,1,1,0,1,0,1,0,1,,,5,12,3,6,2,0,469,362,398,294,26,14,4,7,2,6,,,48,48,19,12,13,18,14,13,,
64,Athletico Paranaense,Fluminense,3,0,55,45,16,9,6,2,6,5,4,2,6,4,1,0,20,17,1,3,0,1,15,18,,,7,9,2,0,1,0,1,0,,,,,7,6,9,3,2,2,457,372,399,295,31,21,7,3,6,7,,,51,46,18,13,14,8,15,6,,
61,Bahia,Grêmio,1,0,42,58,14,7,4,2,4,3,6,2,10,4,0,5,8,10,1,2,0,0,8,8,,,6,8,2,1,1,1,,,,,,,9,3,5,4,1,3,394,537,328,470,21,26,6,2,7,7,,,43,54,16,18,12,23,4,6,,
65,Ceará SC,Santos,0,1,39,61,13,12,3,3,9,9,1,0,2,0,0,2,14,22,2,1,0,0,21,14,,,10,8,1,1,1,0,1,0,0,1,,,8,6,5,6,2,3,301,470,219,387,23,42,1,3,13,13,,,65,68,12,19,19,24,8,9,,
66,São Paulo,Cruzeiro,1,1,40,60,13,14,4,4,3,7,6,3,5,9,0,4,15,12,2,3,1,0,10,14,,,6,6,1,3,0,3,,,,,,,5,9,8,5,3,3,369,567,284,477,22,24,4,4,14,1,,,59,58,18,18,17,25,7,9,,
68,Chapecoense,Palmeiras,1,2,54,46,18,14,4,6,9,5,5,3,3,5,1,0,14,21,2,5,0,0,20,14,,,7,11,1,1,,,,,1,0,,,8,8,10,6,4,3,410,356,333,277,22,27,6,3,9,6,,,61,58,19,17,14,21,7,8,,
71,Vasco da Gama,Internacional,2,1,31,69,10,19,3,4,3,9,4,6,0,10,0,5,13,16,0,2,0,0,16,11,,,8,4,2,1,1,1,1,0,,,,,2,12,8,7,3,1,288,635,211,562,20,28,1,8,5,21,,,67,67,25,18,22,17,7,6,,
70,Corinthians,Goiás,2,0,64,36,19,11,6,3,8,4,5,4,6,5,0,4,13,11,1,2,0,1,9,13,,,6,11,2,0,1,0,0,2,,,,,10,5,9,6,3,4,575,318,513,254,22,31,6,4,16,18,,,55,63,16,18,14,15,3,10,,
67,Atlético Mineiro,CSA,4,0,71,29,27,12,7,0,13,7,7,5,11,2,2,0,2,11,0,3,0,0,10,2,,,7,20,6,0,3,0,2,0,2,0,,,14,5,13,7,0,3,771,304,697,242,42,22,6,5,11,5,,,52,32,23,14,9,11,10,11,,
75,Ceará SC,Bahia,0,0,62,38,22,9,5,1,10,4,7,4,9,1,1,3,12,10,2,2,0,0,10,12,,,10,15,2,0,2,0,0,2,0,2,,,11,7,11,2,1,5,477,296,391,194,21,18,3,3,7,8,,,53,66,22,30,14,16,13,10,,
74,Grêmio,Fortaleza,1,0,65,35,12,5,4,2,7,2,1,1,10,1,3,0,7,7,1,4,0,1,7,7,,,2,12,1,0,1,0,,,,,,,6,2,6,3,2,3,630,343,561,268,33,20,7,1,12,11,,,60,48,22,14,19,16,8,14,,
76,Avaí,São Paulo,0,0,37,63,11,12,1,3,4,6,6,3,4,10,1,1,17,17,5,2,0,0,14,16,,,10,6,,,,,,,,,,,5,6,6,6,3,1,302,513,197,415,22,25,2,7,7,13,,,69,67,20,23,28,16,20,10,,
77,CSA,Botafogo,1,2,39,61,21,13,5,7,11,6,5,0,8,2,3,0,20,10,2,1,0,0,10,20,,,8,12,1,4,0,2,0,1,,,,,11,8,10,5,5,4,328,520,277,463,30,25,6,5,14,11,,,48,48,17,16,7,5,10,8,,
69,Internacional,Avaí,2,0,63,37,11,14,7,1,4,3,0,10,5,7,3,1,11,12,,,0,0,9,11,,,4,8,2,0,1,0,,,2,0,,,6,3,5,11,2,5,682,382,597,298,39,22,4,5,4,9,,,60,59,28,19,19,20,12,12,,
73,Cruzeiro,Corinthians,0,0,45,55,25,5,7,1,13,1,5,3,11,5,2,1,12,13,1,1,0,0,12,11,,,5,10,1,1,1,1,1,0,,,,,13,2,12,3,2,7,448,538,375,464,22,39,7,2,10,6,,,55,49,22,21,11,11,11,11,,
72,Palmeiras,Athletico Paranaense,1,0,43,57,21,7,3,3,16,2,2,2,7,7,1,1,16,29,2,4,0,0,29,15,,,2,14,2,0,1,0,,,,,,,17,5,4,2,3,2,304,406,237,333,28,19,7,4,6,7,,,72,45,24,11,15,13,8,2,,
78,Fluminense,Flamengo,0,0,63,37,18,11,6,2,8,8,4,1,5,2,1,0,14,17,2,3,0,0,16,14,,,8,10,1,1,1,1,0,1,,,,,8,8,10,3,2,6,607,339,537,268,24,19,2,5,14,10,,,51,58,8,18,14,17,9,11,,
79,Santos,Atlético Mineiro,3,1,58,42,24,12,5,4,10,3,9,5,4,5,0,1,12,14,1,2,0,0,13,11,,,5,13,4,2,3,1,2,0,1,1,,,17,8,7,4,3,2,532,383,467,290,15,23,6,3,9,6,,,50,43,13,15,15,11,11,4,,
80,Goiás,Chapecoense,3,1,50,50,17,12,7,2,6,3,4,7,6,6,,,14,17,2,0,0,1,15,11,,,5,12,3,2,1,1,,,,,,,10,9,7,3,1,3,353,350,285,286,28,21,4,3,19,12,,,63,51,13,17,19,11,4,10,,
83,CSA,Flamengo,0,2,34,66,10,24,2,11,5,8,3,5,3,12,1,2,13,10,3,1,0,0,10,11,,,20,3,0,5,0,4,,,0,1,,,4,11,6,13,8,2,276,515,193,439,15,13,3,5,5,9,,,44,59,18,29,12,10,8,12,,
81,Botafogo,Grêmio,0,1,47,53,7,14,3,5,3,3,1,6,4,7,1,4,9,11,1,2,0,0,10,9,,,6,4,0,1,0,1,,,,,,,5,4,2,10,4,3,463,515,407,453,29,18,4,3,14,17,,,61,48,15,8,22,15,9,11,,
84,Internacional,Bahia,3,1,45,55,14,19,7,2,7,10,0,7,3,3,,,11,7,1,1,0,0,7,9,,,10,7,2,3,1,2,,,,,,,8,10,6,9,1,4,506,593,421,513,41,31,4,6,12,8,,,64,52,23,23,22,12,11,6,,
82,Fortaleza,Cruzeiro,2,1,46,54,11,12,4,4,2,4,5,4,6,5,1,2,10,15,2,6,1,0,15,10,,,8,6,3,0,2,0,1,0,2,0,,,7,7,4,5,3,2,354,426,288,369,23,14,6,6,12,6,,,49,42,15,14,7,12,12,9,,
87,Atlético Mineiro,São Paulo,1,1,68,32,20,9,8,3,7,4,5,2,12,5,,,13,17,2,4,0,0,17,12,,,4,14,4,1,3,1,1,0,0,1,,,11,3,9,6,2,7,721,318,630,240,31,13,3,2,15,15,,,73,51,20,9,22,15,9,10,,
86,Vasco da Gama,Ceará SC,1,0,53,47,18,8,11,1,2,4,5,3,5,1,2,3,14,15,0,2,0,0,14,14,,,5,6,2,2,1,2,1,0,1,0,,,7,4,11,4,1,10,484,426,400,341,34,14,3,2,17,13,,,65,64,19,21,15,16,17,13,,
85,Santos,Corinthians,1,0,52,48,19,2,4,0,10,1,5,1,2,3,2,1,16,13,4,4,0,0,13,16,,,1,10,1,0,,,1,0,,,,,14,0,5,2,0,3,461,413,369,318,30,27,3,2,15,8,,,69,68,22,19,21,25,13,13,,
88,Chapecoense,Fluminense,1,1,35,65,15,10,4,3,8,5,3,2,5,3,1,1,12,21,2,7,0,1,17,11,,,7,11,3,1,3,0,,,,,,,12,7,3,3,2,3,296,549,232,492,29,24,10,9,9,12,,,53,44,13,12,15,11,11,6,,
90,Palmeiras,Avaí,2,0,52,48,14,8,6,2,6,5,2,1,9,1,1,1,13,18,1,1,0,0,15,11,,,8,6,1,0,1,0,,,,,,,9,1,5,7,2,4,421,379,329,307,35,18,7,0,14,12,,,84,59,33,13,22,23,6,16,,
91,Fortaleza,Avaí,2,0,40,60,14,15,6,5,5,4,3,6,5,13,0,1,15,12,2,2,0,0,10,14,,,9,6,2,1,0,1,,,0,1,,,8,4,6,11,5,3,361,513,303,446,27,25,4,6,12,12,,,64,49,24,8,18,15,9,8,,
89,Goiás,Athletico Paranaense,2,1,31,69,17,18,5,6,11,7,1,5,3,7,1,2,13,8,1,3,0,0,8,13,,,13,13,4,2,3,2,2,1,4,0,,,12,10,5,8,6,3,284,612,205,535,27,28,2,5,9,10,,,44,46,12,11,16,13,9,8,,
93,Bahia,Santos,0,1,38,62,12,17,2,6,4,8,6,3,5,7,0,1,13,11,2,3,0,0,9,12,,,14,4,2,2,2,2,0,1,,,,,6,9,6,8,5,2,330,527,246,445,23,37,5,4,10,13,,,50,65,22,32,9,10,4,13,,
95,Flamengo,Goiás,6,1,73,27,30,7,16,2,8,4,6,1,11,0,0,3,8,9,1,2,0,0,8,8,,,7,13,7,1,3,0,0,1,1,0,,,19,2,11,5,1,10,561,202,504,142,14,21,7,0,13,7,,,59,50,20,12,18,23,6,10,,
92,Grêmio,Vasco da Gama,2,1,70,30,11,10,6,5,4,3,1,2,4,6,2,1,18,12,2,4,0,0,11,16,,,3,8,4,2,2,1,,,1,1,,,9,7,2,3,4,4,622,255,552,183,33,19,6,3,13,5,,,56,55,16,13,16,21,7,12,,
